,EPIC,Unnamed: 0,angDist,gmag,rmag,imag,zmag,ymag,J,H,K,RAJ2000,DEJ2000,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_err,Mbol_err,72,L_quiet,L_quiet_bol,L_quiet_err,L_quiet_bol_err,g_i,J_K,r_z,g_z,J-K,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y
394,211969273,71.0,0.503595,16.7622,15.5652,14.5318,14.0689,13.8389,12.63,11.969,11.765,129.61541121,19.76541445,M2.5,3500.0,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.11699999999999999,,,,0.44,,,7.01,6.27,8.94,0.57,,0.39299999999999996,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.0786,0.14499999999999955,,8.912155551898872e+29,2.4228762028039462e+29,2.899752914200289e+29,8.089374008782233e+28,2.2303999999999995,0.8650000000000002,1.4963000000000015,2.6933000000000007,0.8650000000000002,17.00724909051175,16.7622,15.59531574611239,15.5652,14.532173719073672,14.5318,13.99153357262807,14.0689,13.970787655810826,13.8389
395,211969494,44.0,0.635253,10.961,10.661,10.56,10.529000000000002,10.527,9.659,9.416,9.359,130.83432805,19.76902235,F8,6170.0,3.79,-0.07,4.01,0.31,0.53,0.5579999999999999,0.16699999999999998,0.001,0.3,0.599,1.29,0.225,0.061,0.027000000000000003,-0.039,-0.044000000000000004,-0.016,1.18,9.6,0.35,3.01,2.72,3.96,,,1.25,F8V,V  ,1.22,0.36,0.1,0.03,0.74,0.23,0.0,2.98,101.4889156492575,0.25,0.08000000000000007,,1.686098570197289e+32,2.3138288105255362e+34,4.478814526596846e+31,4.2622301814849974e+33,0.40099999999999797,0.2999999999999989,0.1319999999999979,0.4319999999999968,0.2999999999999989,11.03059280318783,10.961,10.689863452981578,10.661,10.549835270436581,10.56,10.514630799231101,10.529000000000002,10.50639578251641,10.527
396,211969807,70.0,0.459194,16.9026,15.7363,14.7163,14.2813,14.0646,12.878,12.252,12.014,129.63667375,19.77372232,M2,3550.0,3.55,-1.65,10.3,-1.57,1.5,,1.0859999999999999,1.17,1.001,2.173,4.24,0.6,0.23399999999999999,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.0868,0.125,,1.1620251549648296e+30,4.724232079919543e+29,3.857144558204613e+29,1.3597432953833746e+29,2.1862999999999992,0.863999999999999,1.455,2.6213,0.863999999999999,17.144253548031344,16.9026,15.76632550411637,15.7363,14.716251641990535,14.7163,14.205999978799241,14.2813,14.191709397694414,14.0646
397,211970147,59.0,0.51007,13.494000000000002,12.791,12.529000000000002,12.401,12.3023,11.282,10.739,10.64,130.05590843,19.77875317,K3,4830.0,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.1458,0.14000000000000012,,1.9224915655288019e+31,1.459927281870955e+32,7.876361928480843e+30,4.706249514527933e+31,0.965,0.6419999999999995,0.3899999999999988,1.0930000000000015,0.6419999999999995,13.62684116953875,13.494000000000002,12.8245688202575,12.791,12.521066598132503,12.529000000000002,12.364416926087499,12.401,12.33999340017125,12.3023
398,211970427,72.0,0.430388,16.6625,15.459,14.2677,13.7382,13.4589,12.181,11.54,11.347,129.7909344,19.78298788,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.3948000000000023,0.8339999999999979,1.7208000000000006,2.924300000000001,0.8339999999999979,16.91996924829533,16.6625,15.489859654009647,15.459,14.269759972111087,14.2677,13.652283503005012,13.7382,13.610748602597837,13.4589
399,211970517,71.0,0.5713090000000001,17.1174,15.9207,14.6687,14.1013,13.7913,12.619000000000002,12.021,11.72,131.35944037,19.78435664,M2.5,3500.0,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.11699999999999999,,,,0.44,,,7.01,6.27,8.94,0.57,,0.39299999999999996,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.0786,0.14499999999999955,,8.912155551898872e+29,2.4228762028039462e+29,2.899752914200289e+29,8.089374008782233e+28,2.4487000000000005,0.8990000000000009,1.8194,3.0161,0.8990000000000009,17.37886524053193,17.1174,15.95196065965191,15.9207,14.671353335132796,14.6687,14.012262151048002,14.1013,13.950505725323687,13.7913
400,211970520,59.0,0.599102,12.503,11.937,11.682,11.543,11.487,10.507,10.123,10.004,130.01716541,19.7843927,K3,4830.0,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.1458,0.14000000000000012,,1.9224915655288019e+31,1.459927281870955e+32,7.876361928480843e+30,4.706249514527933e+31,0.8209999999999997,0.5030000000000001,0.3940000000000019,0.9600000000000009,0.5030000000000001,12.620624513609629,12.503,11.970209122228379,11.937,11.673460097783382,11.682,11.511093312537099,11.543,11.51284592520501,11.487
401,211970613,76.0,0.499097,20.7877,19.6084,17.7858,16.9094,16.4893,15.126,14.545,14.144,129.77883901,19.78552114,M5,3030.0,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.2769999999999997,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.19899999999999998,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.0398,0.25,,8.021215831913957e+28,2.0152606473591297e+27,2.551121693927748e+28,1.1600772812766656e+27,3.0019000000000027,0.9819999999999992,2.698999999999998,3.8783,0.9819999999999992,21.08848089939915,20.7877,19.649706536039275,19.6084,17.795849846465575,17.7858,16.776939707449156,16.9094,16.75353829425233,16.4893
402,211970678,62.0,0.4304939999999999,13.182,12.413,12.09,11.906,11.803,10.739,10.222,10.065,129.87238326,19.78657428,K6,4230.0,3.626,-0.81,7.8,-0.9,1.24,1.439,0.617,1.1840000000000002,0.759,1.42,3.1430000000000002,0.601,0.14800000000000002,0.049,,,,0.68,,,5.41,4.66,6.99,,,0.6609999999999999,K6V,,,,,,,,,,170.0980109612371,0.13219999999999998,0.15500000000000025,,7.613378808678038e+30,2.1593906887309408e+31,3.1434325238497875e+30,7.706880255224127e+30,1.0920000000000003,0.6740000000000013,0.5070000000000014,1.2760000000000016,0.6740000000000013,13.32777464611904,13.182,12.44653979275904,12.413,12.082636232759041,12.09,11.8656473077568,11.906,11.84999447609408,11.803
403,211970684,74.0,0.435722,19.5118,18.3082,16.7532,16.0416,15.6849,14.453,13.848,13.542,129.35195692,19.78661465,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.7586000000000013,0.9109999999999996,2.2666000000000004,3.470200000000002,0.9109999999999996,19.795620471336484,19.5118,18.34360391271259,18.3082,16.75968759020391,16.7532,15.9310375537193,16.0416,15.89564689039483,15.6849
404,211970750,49.0,0.895591,10.213,9.897,9.791,9.762,9.76,8.886000000000003,,8.583,130.07358641,19.78776666,G3,5720.0,3.757,-0.12,4.86,-0.01,0.6609999999999999,0.7390000000000001,0.217,0.152,0.368,0.722,1.59,0.299,0.07400000000000001,0.027999999999999997,-0.05,-0.04,-0.013999999999999999,1.0,,,3.64,3.27,4.74,,,1.01,G3V,,,,,,,,,,45.0924975244228,0.202,0.13999999999999968,,8.084412725349285e+31,3.84e+33,1.886067167850175e+31,1.2378697459935962e+33,0.4219999999999988,0.3030000000000026,0.1349999999999998,0.4509999999999987,0.3030000000000026,10.28513181670984,10.213,9.926222730999838,9.897,9.780914052399842,9.791,9.7465755493928,9.762,9.742250104445679,9.76
405,211970966,62.0,0.480687,14.166,13.321,12.937,12.706,12.5377,11.466,10.887,10.772,130.77778754,19.79152919,K6,4230.0,3.626,-0.81,7.8,-0.9,1.24,1.439,0.617,1.1840000000000002,0.759,1.42,3.1430000000000002,0.601,0.14800000000000002,0.049,,,,0.68,,,5.41,4.66,6.99,,,0.6609999999999999,K6V,,,,,,,,,,170.0980109612371,0.13219999999999998,0.15500000000000025,,7.613378808678038e+30,2.1593906887309408e+31,3.1434325238497875e+30,7.706880255224127e+30,1.2289999999999974,0.6939999999999991,0.6150000000000002,1.459999999999999,0.6939999999999991,14.32524197772987,14.166,13.35422694357862,13.321,12.93029578149362,12.937,12.6618222760179,12.706,12.59388199625149,12.5377
406,211970974,73.0,0.542405,18.5415,17.3235,15.8181,15.1362,14.7961,13.507,12.919,12.65,131.02899008,19.79165423,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.7234,0.8569999999999993,2.1872999999999987,3.4052999999999987,0.8569999999999993,18.822828601329896,18.5415,17.358257962285688,17.3235,15.824113980518764,15.8181,15.028417599719955,15.1362,15.000122448437745,14.7961
407,211971074,66.0,0.6371100000000001,14.6719,13.6117,13.227,12.972,12.7792,11.675,11.047,10.908,131.11036477,19.7932632,M0,3870.0,3.588,-1.16,8.91,-1.2,1.4080000000000001,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.1118,0.08000000000000007,,3.3278371931832423e+30,3.752590928470313e+30,1.0087642760722682e+30,6.912527945600352e+29,1.4449000000000003,0.7670000000000012,0.6396999999999995,1.6998999999999995,0.7670000000000012,14.851411521708256,14.6719,13.644044867684338,13.6117,13.221451304694694,13.227,12.921977485607641,12.972,12.848971239226323,12.7792
408,211971189,70.0,0.527763,17.1122,15.9,14.8508,14.3929,14.148,12.97,12.342,12.077,129.81981735,19.79512013,M2,3550.0,3.55,-1.65,10.3,-1.57,1.5,,1.0859999999999999,1.17,1.001,2.173,4.24,0.6,0.23399999999999999,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.0868,0.125,,1.1620251549648296e+30,4.724232079919543e+29,3.857144558204613e+29,1.3597432953833746e+29,2.2614000000000023,0.8930000000000007,1.5071000000000012,2.7193000000000023,0.8930000000000007,17.359619242893526,17.1122,15.930205125405216,15.9,14.851477898129096,14.8508,14.314026251380456,14.3929,14.283384840117789,14.148
409,211971354,69.0,0.5160560000000001,15.7477,14.4797,13.7272,13.3435,13.1122,11.917,11.223,11.027,127.91841342,19.79835297,M1.5,3650.0,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.17499999999999982,,1.5665575864231329e+30,8.401004635966278e+29,5.096503230300147e+29,3.385204907166215e+29,2.0205,0.8899999999999988,1.1361999999999988,2.4041999999999994,0.8899999999999988,15.97632200805818,15.7477,14.509727266112396,14.4797,13.725671750101773,13.7272,13.275225172355386,13.3435,13.2232078722102,13.1122
410,211971468,73.0,0.507738,18.0547,16.8483,15.4377,14.8698,14.5679,13.269,12.617,12.379,129.89429248,19.8000323,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.617000000000001,0.8899999999999988,1.9784999999999984,3.1849000000000007,0.8899999999999988,18.32842722148679,18.0547,16.881392779970536,16.8483,15.44234321634554,15.4377,14.769876108774298,14.8698,14.75301397614833,14.5679
411,211971690,52.0,0.547844,11.597,11.203,11.053,10.993,10.975,10.075,9.78,9.686,129.29770381,19.80363002,G6,5590.0,3.747,-0.15,5.13,-0.11,0.7040000000000001,0.7959999999999999,0.235,0.22699999999999998,0.38799999999999996,0.758,1.6909999999999998,0.324,0.079,0.027999999999999997,-0.053,-0.04,-0.012,0.97,,,3.84,3.44,4.98,,,0.9390000000000001,G6V,,,,,,,,,,65.06407098382446,0.1878,0.07000000000000027,,6.202868294433728e+31,2.209689359374681e+33,1.5514085995938644e+31,3.561598445330608e+32,0.5440000000000023,0.38899999999999935,0.20999999999999908,0.604000000000001,0.38899999999999935,11.683587292446717,11.597,11.233987351326718,11.203,11.043374055966723,11.053,10.9718594573824,10.993,10.97260709638144,10.975
412,211971819,69.0,0.451675,16.585,15.3884,14.4404,14.036,13.8193,12.662,11.982,11.784,126.96217749,19.80571717,M1.5,3650.0,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.17499999999999982,,1.5665575864231329e+30,8.401004635966278e+29,5.096503230300147e+29,3.385204907166215e+29,2.1446000000000005,0.8780000000000001,1.3524000000000012,2.5490000000000013,0.8780000000000001,16.823416310721306,16.585,15.418377712349711,15.3884,14.43996378944063,14.4404,13.962573513048827,14.036,13.942093549366925,13.8193
413,211971871,44.0,0.419984,10.413,10.199,10.147,10.145,10.152,9.33,9.146,9.079,130.00249649,19.8064941,F8,6170.0,3.79,-0.07,4.01,0.31,0.53,0.5579999999999999,0.16699999999999998,0.001,0.3,0.599,1.29,0.225,0.061,0.027000000000000003,-0.039,-0.044000000000000004,-0.016,1.18,9.6,0.35,3.01,2.72,3.96,,,1.25,F8V,V  ,1.22,0.36,0.1,0.03,0.74,0.23,0.0,2.98,101.4889156492575,0.25,0.08000000000000007,,1.686098570197289e+32,2.3138288105255362e+34,4.478814526596846e+31,4.2622301814849974e+33,0.266,0.25099999999999945,0.05400000000000027,0.2680000000000007,0.25099999999999945,10.46590376864568,10.413,10.225131694995678,10.199,10.13632821727568,10.147,10.1379669077656,10.145,10.11142458135336,10.152
414,211972086,72.0,0.5561649999999999,18.4699,17.2784,15.7864,15.1192,14.7748,13.529000000000002,12.911,12.651,132.70752355,19.81010049,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.6834999999999987,0.8780000000000019,2.159200000000002,3.3507,0.8780000000000019,18.748390624318663,18.4699,17.312484025019447,17.2784,15.791889346840067,15.7864,15.01445871519741,15.1192,14.971486964239478,14.7748
415,211972472,71.0,0.6483140000000001,17.9944,16.7851,15.5493,14.9661,14.6818,13.481,12.867,12.625,130.56441105,19.81595424,M2.5,3500.0,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.11699999999999999,,,,0.44,,,7.01,6.27,8.94,0.57,,0.39299999999999996,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.0786,0.14499999999999955,,8.912155551898872e+29,2.4228762028039462e+29,2.899752914200289e+29,8.089374008782233e+28,2.4450999999999983,0.8559999999999999,1.818999999999999,3.028299999999998,0.8559999999999999,18.25559944629461,17.9944,16.816331241559446,16.7851,15.551913058224796,15.5493,14.877275869247127,14.9661,14.840500883592824,14.6818
416,211972478,70.0,0.5302979999999999,15.866,14.6617,13.9013,13.5913,13.4149,12.286,11.622,11.386,129.90463751,19.81604913,M2,3550.0,3.55,-1.65,10.3,-1.57,1.5,,1.0859999999999999,1.17,1.001,2.173,4.24,0.6,0.23399999999999999,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.0868,0.125,,1.1620251549648296e+30,4.724232079919543e+29,3.857144558204613e+29,1.3597432953833746e+29,1.9646999999999988,0.9000000000000004,1.0703999999999994,2.2747,0.9000000000000004,16.090135883965132,15.866,14.69183070077507,14.6617,13.899309792461354,13.9013,13.525154482830896,13.5913,13.52107064369529,13.4149
417,211972627,56.0,0.352163,,,11.5345,11.35,,10.183,9.825,9.753,130.2929218,19.81870991,K0,5280.0,3.723,-0.22,5.76,-0.33,0.816,0.9440000000000001,0.28600000000000003,0.436,0.44299999999999995,0.853,1.953,0.387,0.091,0.03,-0.063,-0.037000000000000005,-0.015,0.87,,,4.29,3.81,5.54,,,0.8170000000000001,K0V,V  ,1.68,0.62,0.22,0.07,0.84,0.47,0.07,4.17,86.21678104048753,0.16340000000000002,0.10000000000000007,,3.701443634493218e+31,6.085989859050679e+32,1.0122451715866833e+31,1.401350952556304e+32,,0.4299999999999997,,,0.4299999999999997,,,,,,11.5345,,11.35,,
418,211973202,74.0,0.633134,19.4534,18.2682,16.7068,16.0097,15.6502,14.388,13.824000000000002,13.511,132.0052062,19.82749375,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.7465999999999973,0.8770000000000007,2.258500000000001,3.4437,0.8770000000000007,19.736372181700574,19.4534,18.303378191248086,18.2682,16.713124987412204,16.7068,15.900095685042006,16.0097,15.858627389781288,15.6502
419,211973205,60.0,0.556404,13.199000000000002,12.543,12.258,12.1,12.0044,11.005999999999998,10.557,10.435,129.94595923,19.82756842,K4,4620.0,3.665,-0.55,7.04,-0.71,1.1,1.306,0.47700000000000004,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914507,0.1378,0.16000000000000014,,1.3393987013041351e+31,6.987651297062333e+31,5.700977555370194e+30,2.574345873865e+31,0.9410000000000024,0.570999999999998,0.4429999999999996,1.099000000000002,0.570999999999998,13.329346588636431,13.199000000000002,12.576540272205177,12.543,12.24996286036018,12.258,12.0641627726931,12.1,12.04022547872861,12.0044
420,211973218,73.0,0.745416,18.4984,17.3041,15.7572,15.049,14.6693,13.345999999999998,12.765999999999998,12.498,131.34290387,19.82777623,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.7412000000000014,0.847999999999999,2.255099999999997,3.449399999999999,0.847999999999999,18.780990045542907,18.4984,17.339178485914985,17.3041,15.763452203544746,15.7572,14.9398233231779,15.049,14.876692793892069,14.6693
421,211973228,72.0,0.580527,18.711,17.5145,16.0361,15.3671,15.0439,13.778,13.184,12.923,130.86482547,19.82786748,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.6748999999999974,0.8549999999999986,2.147400000000001,3.3438999999999983,0.8549999999999986,18.98887700289588,18.711,17.54844668043284,17.5145,16.041477947748692,16.0361,15.262999174776233,15.3671,15.239044954999754,15.0439
422,211973504,73.0,0.649708,19.4405,18.2228,16.7405,16.0642,15.7622,14.515,13.832,13.603,130.4237593,19.83256293,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.7,0.9120000000000008,2.1586,3.3763000000000005,0.9120000000000008,19.72016599,19.4405,18.25715534,18.2228,16.74620474,16.7405,15.958215099999997,16.0642,15.96188403,15.7622
423,211973710,71.0,0.7861819999999999,17.0617,15.8659,14.8113,14.3489,14.1107,12.949000000000002,12.293,12.054,130.55666695,19.83568845,M2.5,3500.0,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.11699999999999999,,,,0.44,,,7.01,6.27,8.94,0.57,,0.39299999999999996,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.0786,0.14499999999999955,,8.912155551898872e+29,2.4228762028039462e+29,2.899752914200289e+29,8.089374008782233e+28,2.250399999999999,0.8950000000000014,1.5169999999999997,2.7127999999999983,0.8950000000000014,17.308279776870915,17.0617,15.896070879847557,15.8659,14.811869248520837,14.8113,14.27056640613463,14.3489,14.244830488788361,14.1107
424,211973760,71.0,0.568114,18.4309,17.2879,15.8409,15.2315,14.8983,13.720999999999998,13.126,12.842,132.09808856,19.83655708,M2.5,3500.0,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.11699999999999999,,,,0.44,,,7.01,6.27,8.94,0.57,,0.39299999999999996,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.0786,0.14499999999999955,,8.912155551898872e+29,2.4228762028039462e+29,2.899752914200289e+29,8.089374008782233e+28,2.5900000000000016,0.8789999999999978,2.0564,3.1994000000000007,0.8789999999999978,18.70268066057,18.4309,17.320635530820002,17.2879,15.84520956182,15.8409,15.133445438899999,15.2315,15.07893986739,14.8983
425,211974178,74.0,0.6519699999999999,19.5453,18.3132,16.7425,16.0196,15.6618,14.395,13.764,13.576,129.73099265,19.84253275,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.8028000000000013,0.8190000000000008,2.293599999999998,3.5257000000000005,0.8190000000000008,19.832234556062254,19.5453,18.349485593698173,18.3132,16.749596840714812,16.7425,15.905413990499028,16.0196,15.88133679681681,15.6618
