,Unnamed: 0,EPIC,angDist,gmag,rmag,imag,zmag,ymag,J,H,K,RAJ2000,DEJ2000,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_err,Mbol_err,L_quiet,L_quiet_bol,L_quiet_err,L_quiet_bol_err,g_z,g_i,J_K,r_z,J-K,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,thresh20p
302,302,211045153,0.818109,16.4341,15.197,13.9349,13.3194,13.0239,11.742,11.161,10.896,56.88948370000001,23.69231673,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.1147,2.4992,0.846,1.8776,0.846,16.699277676360666,16.4341,15.228714674064346,15.197,13.938128242361305,13.9349,13.227282532273355,13.3194,13.190397526851505,13.0239,503.1794019691815
303,303,211045643,0.853018,18.8276,17.5157,15.9352,15.1926,14.8399,13.526,12.948,12.692,56.93612928,23.70072203,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.635,2.8924,0.8340000000000001,2.3231,0.8340000000000001,19.12080004163204,18.8276,17.554025276636278,17.5157,15.943582752040756,15.9352,15.070597113889287,15.1926,15.078487152986515,14.8399,1837.2845034589816
304,304,211045648,0.728668,17.7341,16.4975,14.9828,14.2808,13.9498,12.673,12.031,11.799,57.06367787,23.70081457,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.4533,2.7513,0.874000000000001,2.2167,0.874000000000001,18.0174045760284,17.7341,16.532765914293606,16.4975,14.989188531847525,14.9828,14.170821705721993,14.2808,14.159132500493556,13.9498,3572.206901150755
305,305,211045933,0.493706,,11.2578,11.4827,11.091,11.0123,10.067,9.699,9.595,57.45966869,23.70555041,K4,4620,3.665,-0.55,7.04,-0.71,1.1,1.306,0.477,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914505,0.1378,0.16,1.33939870130414e+31,6.98765129706233e+31,5.70097755537019e+30,2.574345873865e+31,,,0.472,0.1668,0.472,,,,11.2578,,11.4827,,11.091,,11.0123,9.25039716796075
306,306,211045994,0.748618,18.9297,17.6621,16.0369,15.3092,14.9486,13.599,13.05,12.828,57.03734014,23.70634962,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6205,2.8928,0.771000000000001,2.3529,0.771000000000001,19.222927879567198,18.9297,17.700435167201118,17.6621,16.04528864827375,16.0369,15.187160758643511,15.3092,15.187276016410296,14.9486,458.2968453226652
307,307,211046046,0.6846800000000001,15.3493,14.133,13.494000000000002,13.1862,12.8796,11.722,11.018,10.841,55.49457426,23.7071502,M1,3700,3.568,-1.44,9.69,-1.4,1.475,,0.983,1.172,0.959,2.019,4.02,0.613,0.225,0.13699999999999998,,,,0.53,,,6.51,5.67,8.25,0.41,,0.496,M1V,V  ,2.72,1.33,0.78,0.46,1.2,0.67,0.25,6.04,76.3762615801693,0.0992,0.175,1.96714583835023e+30,1.18667344608522e+30,6.334120286483011e+29,4.781729027613471e+29,2.1631,1.8553,0.8809999999999999,0.946799999999999,0.8809999999999999,15.564482878474125,15.3493,14.16345042338414,14.133,13.491153384163661,13.494000000000002,13.123938893887244,13.1862,12.976991140544381,12.8796,68.43997289676109
308,308,211046102,0.721136,12.2488,10.9756,10.9984,10.6463,10.8895,9.761,9.407,9.313,55.36603782,23.70814987,K7,4070,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.221,0.8059999999999999,1.529,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.898261223964,0.1308,0.155,6.0208492163939e+30,1.39421973031719e+31,2.15567974298138e+30,4.97597982944915e+30,1.6025,1.2504,0.44799999999999895,0.3293,0.44799999999999895,12.410101992992516,12.2488,11.008757087169156,10.9756,10.991803590242435,10.9984,10.601538804406632,10.6463,10.947061460071561,10.8895,9.158387353810458
309,309,211046168,0.766803,16.8997,15.6896,14.4796,13.9442,13.6937,12.486,11.85,11.595999999999998,57.49314136,23.70923161,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.9459888433411,0.0786,0.145,8.912155551898868e+29,2.4228762028039504e+29,2.8997529142002905e+29,8.08937400878224e+28,2.9555,2.4201,0.8900000000000021,1.7454,0.8900000000000021,17.159049344702357,16.8997,15.720637453717515,15.6896,14.481935918649109,14.4796,13.85683916420505,13.9442,13.848948614833391,13.6937,210.8587179210452
310,310,211046240,0.37056,14.0643,13.194,12.588,12.178,11.987,10.72,10.097,9.902,56.78566632,23.71073163,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.9999999973643,0.1118,0.08,3.32783719318324e+30,3.75259092847031e+30,1.00876427607227e+30,6.912527945600349e+29,1.8863,1.4763,0.8180000000000011,1.016,0.8180000000000011,14.246667730503189,14.0643,13.226193580911847,13.194,12.58263292807451,12.588,12.12711953719757,12.178,12.058729817056838,11.987,37.84917368199495
311,311,211046494,0.764792,12.6918,11.9169,11.6865,11.4804,11.4941,10.421,9.995,9.839,56.77833758,23.71496489,K5,4410,3.644,-0.68,7.36,-0.78,1.15,1.3730000000000002,0.525,1.081,0.685,1.272,2.883,0.568,0.132,0.042,-0.073,-0.029,0.019,0.71,,,5.18,4.48,6.68,,,0.698,K5V,V  ,2.54,1.18,0.4,0.2,1.06,0.62,0.1,5.45,195.192212958505,0.1396,0.16,1.07978768674126e+31,4.40890990654803e+31,4.61449971076418e+30,1.62430243634741e+31,1.2114,1.0053,0.5819999999999991,0.43650000000000105,0.5819999999999991,12.828793495259646,12.6918,11.950491168346534,11.9169,11.678743456423547,11.6865,11.442590462664793,11.4804,11.534845643540788,11.4941,22.278083376446386
312,312,211046826,0.8862540000000001,19.2368,17.9259,16.2883,15.5084,15.1423,13.886,13.255,12.996,60.95656535,23.72037713,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.7284,2.9485,0.8899999999999989,2.4175,0.8899999999999989,19.5338936024237,19.2368,17.965683092047918,17.9259,16.297523465037287,16.2883,15.381167644253786,15.5084,15.393692690519245,15.1423,444.94797322110213
313,313,211046948,0.844824,17.703,16.4846,15.1107,14.4664,14.1699,12.915,12.277,12.003,55.26255205,23.72249795,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.2366,2.5923,0.9119999999999988,2.0182,0.9119999999999988,17.974946770571105,17.703,16.517364974655713,16.4846,15.11503776475177,15.1107,14.368188102448142,14.4664,14.350916065149448,14.1699,506.8501392057987
314,314,211047055,0.902948,20.0475,18.854,16.9857,16.1192,15.6794,14.286,13.687,13.384,57.49020941,23.72433916,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,3.9283,3.0618,0.9019999999999988,2.7348,0.9019999999999988,20.352397223367532,20.0475,18.897179438726,18.854,16.99670781263124,16.9857,15.980574839318411,16.1192,15.958837387040269,15.6794,1154.428778105513
315,315,211047687,0.768709,18.689,17.3601,15.6807,14.8879,14.49,13.159,12.562,12.252,55.91273848,23.73466495,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.8011,3.0083,0.907,2.4722,0.907,18.990221668509765,18.689,17.40159825643957,17.3601,15.690850624470036,15.6807,14.754796370350896,14.8879,14.755821886397422,14.49,598.0608388553724
316,316,211047718,0.7944439999999999,21.603,20.5429,18.434,,,13.281,12.701,12.445,56.84462075,23.73548972,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,,3.169,0.836,,0.836,21.915218963720474,21.603,20.58988624369422,20.5429,18.44680633770922,18.434,,,,,463.61545060257043
317,317,211047828,0.653311,,,11.9045,,,9.923,9.455,9.257,56.51169337,23.73737354,K6,4230,3.626,-0.81,7.8,-0.9,1.24,1.439,0.617,1.1840000000000002,0.759,1.42,3.143,0.601,0.14800000000000002,0.049,,,,0.68,,,5.41,4.66,6.99,,,0.6609999999999999,K6V,,,,,,,,,,170.09801096123698,0.1322,0.155,7.61337880867804e+30,2.15939068873094e+31,3.14343252384979e+30,7.70688025522413e+30,,,0.6659999999999999,,0.6659999999999999,,,,,,11.9045,,,,,13.917264220054093
318,318,211047980,0.828644,16.0335,14.8618,13.6879,13.1913,12.9209,11.642,10.976,10.76,57.27447273,23.73960241,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.9459888433411,0.0786,0.145,8.912155551898868e+29,2.4228762028039504e+29,2.8997529142002905e+29,8.08937400878224e+28,2.8422,2.3456,0.882,1.6705,0.882,16.28728997737955,16.0335,14.892364606284517,14.8618,13.689436152376034,13.6879,13.108090327626138,13.1913,13.066397652876738,12.9209,114.63211635986049
319,319,211047990,0.80238,17.9302,16.6728,15.3369,14.6235,14.3046,13.03,12.428,12.177,57.03322458,23.73972825,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.3067,2.5933,0.853,2.0493,0.853,18.202218975214567,17.9302,16.705577833307302,16.6728,15.34125003960052,15.3369,14.525219585461787,14.6235,14.485779913860595,14.3046,338.48165112057666
320,320,211048014,0.78885,14.461,13.6286,13.102,12.762,12.4726,11.361,10.714,10.555,56.92167792,23.74010039,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.9999999973643,0.1118,0.08,3.32783719318324e+30,3.75259092847031e+30,1.00876427607227e+30,6.912527945600349e+29,1.699,1.359,0.806000000000001,0.8666,0.806000000000001,14.632581227430567,14.461,13.66133620321682,13.6286,13.095972807081823,13.102,12.7143026451369,12.762,12.53702208272039,12.4726,94.26872185880066
321,321,211048116,0.612071,18.2891,17.0397,15.4953,14.7875,14.4407,13.181,12.582,12.28,58.44828956,23.74178961,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5016,2.7938,0.901,2.2522,0.901,18.575401771623145,18.2891,17.075799570857008,17.0397,15.502271459051054,15.4953,14.674063998311516,14.7875,14.658415205849776,14.4407,362.3202352150619
322,322,211048126,0.842356,15.8397,14.5956,13.483,12.9971,12.7474,11.527,10.94,10.686,56.78941759,23.74199579,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,2.8426,2.3567,0.840999999999999,1.5985,0.840999999999999,16.09432277285133,15.8397,14.626225470334164,14.5956,13.48465286950725,13.483,12.913291163423956,12.9971,12.894301037552669,12.7474,86.24294712114961
323,323,211048321,0.7066180000000001,19.793,18.5023,16.788,16.0036,15.6149,14.352,13.68,13.438,57.79957047,23.74522897,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.7894,3.005,0.914,2.4987,0.914,20.09399442672875,19.793,18.543699153197505,18.5023,16.7980986140725,16.788,15.8708285443875,16.0036,15.879904155301249,15.6149,512.2359918203047
324,324,211049322,0.514154,12.1,11.468,11.156,10.972,10.897,9.865,9.476,9.37,55.89345566,23.76188992,K4,4620,3.665,-0.55,7.04,-0.71,1.1,1.306,0.477,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914505,0.1378,0.16,1.33939870130414e+31,6.98765129706233e+31,5.70097755537019e+30,2.574345873865e+31,1.128,0.9440000000000012,0.495000000000001,0.4959999999999989,0.495000000000001,12.230659305502718,12.1,11.50154448438272,11.468,11.147975765022721,11.156,10.936068876902402,10.972,10.933061112893439,10.897,12.101830305090498
325,325,211049396,0.718268,15.1884,13.9996,13.416,12.9946,12.8389,11.71,11.036,10.873,55.41502211,23.76289833,M0.5,3800,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.208,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.4400374510102,0.107,0.08,2.74418616724048e+30,2.65663092832871e+30,9.064164601647388e+29,4.89369501852531e+29,2.1938,1.7724,0.8370000000000021,1.005,0.8370000000000021,15.396652283315744,15.1884,14.030373772303983,13.9996,13.412545610716464,13.416,12.935061552952325,12.9946,12.93016294756674,12.8389,41.813240038805205
326,326,211049486,0.810028,20.2076,18.8648,17.0627,16.2212,15.8011,14.475,13.827,13.502,54.96120996,23.76441941,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.440037450959,0.0486,0.154999999999999,1.4956048424712e+29,6.372813724560239e+27,5.80173368171505e+28,2.2744616118030298e+27,3.9864,3.1449,0.972999999999999,2.6436,0.972999999999999,20.518177449179586,20.2076,18.910877958996924,18.8648,17.075092436352268,17.0627,16.073475176613744,16.2212,16.103063314877232,15.8011,945.2966975713523
327,327,211049922,0.713172,14.6866,13.739,13.3542,12.8759,12.5635,11.419,10.784,10.593,58.870941,23.772255800000003,M1,3700,3.568,-1.44,9.69,-1.4,1.475,,0.983,1.172,0.959,2.019,4.02,0.613,0.225,0.13699999999999998,,,,0.53,,,6.51,5.67,8.25,0.41,,0.496,M1V,V  ,2.72,1.33,0.78,0.46,1.2,0.67,0.25,6.04,76.3762615801693,0.0992,0.175,1.96714583835023e+30,1.18667344608522e+30,6.334120286483011e+29,4.781729027613471e+29,1.8107,1.3324,0.8260000000000011,0.8631000000000011,0.8260000000000011,14.85569008057789,14.6866,13.771848289574132,13.739,13.348029838482608,13.3542,12.828919987100804,12.8759,12.626257771084628,12.5635,82.05120986347418
328,328,211050460,0.763376,11.7329,10.4571,10.6112,,9.8267,9.166,8.719,8.603,57.27554412,23.78105024,K2,5040,3.702,-0.29,6.19,-0.47,0.884,1.035,0.326,0.581,0.482,0.92,2.132,0.4270000000000001,0.098,0.031,-0.068,-0.037000000000000005,-0.009000000000000001,0.82,,,4.57,4.04,5.88,,,0.763,K2V,V  ,1.95,0.78,0.24,0.11,0.99,0.51,0.07,4.5,171.56145643174,0.1526,0.115,2.59084300171815e+31,2.78183408668796e+32,9.29518217182366e+30,7.36622115406896e+31,,1.1217,0.5630000000000009,,0.5630000000000009,11.881635984959324,11.7329,10.490593990719848,10.4571,10.603974955202682,10.6112,,,9.87574856893719,9.8267,393.5087865287071
329,329,211050847,0.246187,10.491,10.071,9.918,9.857,9.836,8.925,8.583,8.527000000000001,56.65701485,23.78768158,G6,5590,3.747,-0.15,5.13,-0.11,0.7040000000000001,0.7959999999999999,0.235,0.227,0.388,0.758,1.6909999999999998,0.324,0.079,0.028,-0.053,-0.04,-0.012,0.97,,,3.84,3.44,4.98,,,0.939,G6V,,,,,,,,,,65.06407098382451,0.1878,0.07,6.20286829443373e+31,2.20968935937468e+33,1.55140859959386e+31,3.56159844533061e+32,0.633999999999999,0.573,0.398,0.213999999999999,0.398,10.580950766616107,10.491,10.10233003596486,10.071,9.908484419719858,9.918,9.834598028278704,9.857,9.83696837033997,9.836,8.536283571118332
330,330,211051330,0.758749,10.984000000000002,10.625,10.51,10.479,10.472,9.595,9.294,9.214,57.38808670000001,23.79520801,G6,5590,3.747,-0.15,5.13,-0.11,0.7040000000000001,0.7959999999999999,0.235,0.227,0.388,0.758,1.6909999999999998,0.324,0.079,0.028,-0.053,-0.04,-0.012,0.97,,,3.84,3.44,4.98,,,0.939,G6V,,,,,,,,,,65.06407098382451,0.1878,0.07,6.20286829443373e+31,2.20968935937468e+33,1.55140859959386e+31,3.56159844533061e+32,0.505000000000001,0.474000000000002,0.381,0.145999999999999,0.381,11.062354227295923,10.984000000000002,10.65504069292592,10.625,10.500109481765922,10.51,10.4610550837464,10.479,10.461044864109844,10.472,28.567097431997105
331,331,211051561,0.94453,19.7136,18.3969,16.6737,15.856,15.4379,14.083,13.504,13.185,53.81786814,23.79926371,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.440037450959,0.0486,0.154999999999999,1.4956048424712e+29,6.372813724560239e+27,5.80173368171505e+28,2.2744616118030298e+27,3.8576,3.0399,0.898,2.5409,0.898,20.016994545734395,19.7136,18.43937415088929,18.3969,16.684353726407895,16.6737,15.719666306659526,15.856,15.711681741993369,15.4379,1138.5503881536786
332,332,211051975,0.943828,19.5281,18.1947,16.5325,15.7317,15.3312,14.004,13.401,13.079,54.04619704,23.8062777,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.7964,2.9956,0.9249999999999988,2.463,0.9249999999999988,19.82844678292571,19.5281,18.235819742100674,18.1947,16.54245100823219,16.5325,15.599869453433335,15.7317,15.593888745423056,15.3312,1487.9228788527412
333,333,211051985,0.830218,18.8456,17.5726,16.0192,15.2824,14.9469,13.675999999999998,13.082,12.783,57.0723914,23.80641485,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5632,2.8264,0.8929999999999989,2.2902,0.8929999999999989,19.13419078318705,18.8456,17.609389451424494,17.5726,16.026628870107373,16.0192,15.166217263915879,15.2824,15.171291892027991,14.9469,516.5372596416427
334,334,211052320,0.6350979999999999,15.6801,14.3554,13.6707,13.2208,13.0156,11.808,11.115,10.924,62.51593486,23.81205196,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.175,1.56655758642313e+30,8.40100463596628e+29,5.096503230300149e+29,3.38520490716622e+29,2.4593,2.0094,0.884,1.1346,0.884,15.90783379464517,15.6801,14.385444204964257,14.3554,13.669078457656939,13.6707,13.152957394075004,13.2208,13.125624427384153,13.0156,86.93694563219792
335,335,211053031,0.760508,20.1488,18.8162,16.9616,16.1165,15.7005,14.305,13.701,13.389,55.69026708,23.82283924,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.0323,3.1872,0.916,2.6997,0.916,20.462257056288934,20.1488,18.86389287449821,18.8162,16.974722644830372,16.9616,15.96389027330785,16.1165,16.01459637403476,15.7005,1165.7528769340795
336,336,211053255,0.65822,12.812,12.093,11.847,11.739,11.647,10.616,10.077,9.957,57.82035394,23.82646116,K4,4620,3.665,-0.55,7.04,-0.71,1.1,1.306,0.477,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914505,0.1378,0.16,1.33939870130414e+31,6.98765129706233e+31,5.70097755537019e+30,2.574345873865e+31,1.073,0.965,0.658999999999999,0.353999999999999,0.658999999999999,12.944841169538751,12.812,12.1265688202575,12.093,11.839066598132506,11.847,11.702416926087501,11.739,11.684693400171248,11.647,21.14299364512309
337,337,211053549,0.836731,16.6371,15.3985,14.0888,13.4691,13.1784,11.935,11.357,11.089,56.80701328,23.83131406,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.168,2.5483,0.846,1.9294,0.846,16.905859357472163,16.6371,15.430732923606215,15.3985,14.092605246217682,14.0888,13.373837684661876,13.4691,13.352375387167056,13.1784,258.1313023656103
338,338,211053678,0.937056,18.5068,17.1994,15.6722,14.9503,14.5689,13.305,12.677,12.389,55.81924385,23.83360429,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5565,2.8346,0.916,2.2491,0.916,18.79596522942969,18.5068,17.23637002475761,17.1994,15.679745344222527,15.6722,14.83341321005215,14.9503,14.795005690523615,14.5689,434.1623299376532
339,339,211053737,0.846359,11.8171,11.1962,10.7511,10.7793,10.7886,9.677,9.23,9.054,57.7261371,23.834747,K5,4410,3.644,-0.68,7.36,-0.78,1.15,1.3730000000000002,0.525,1.081,0.685,1.272,2.883,0.568,0.132,0.042,-0.073,-0.029,0.019,0.71,,,5.18,4.48,6.68,,,0.698,K5V,V  ,2.54,1.18,0.4,0.2,1.06,0.62,0.1,5.45,195.192212958505,0.1396,0.16,1.07978768674126e+31,4.40890990654803e+31,4.61449971076418e+30,1.62430243634741e+31,1.0378,1.0659999999999998,0.622999999999999,0.4169,0.622999999999999,11.96026281059768,11.8171,11.229768564947676,11.1962,10.74361659122768,10.7511,10.739697703605595,10.7793,10.833762186057363,10.7886,19.75176505873023
