angDist,col1,EPIC,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
0.824772,402,2.11056099E8,034731.63+235219.3,56.88182,23.87205,UGCSJ034731.64+235219.0,,12.85,5.48,0.4855,,,,0.031,1.0,best,,0.0,,1.0,1.0,,,136640568819086764, 56.881914260, 23.871837730,0.007,0.006,90,503636096,60,56010.877314810,5,77,19.0575,0.0105,19.1630,0.0244,115000,17.7976,0.0076,17.8655,0.0085,115000,16.1581,0.0033,16.2189,0.0033,115000,15.3820,0.0037,15.4267,0.0024,115000,14.9944,0.0051,15.0478,0.0040,115000
0.668082,403,2.11075014E8,034731.99+241024.8,56.883309999999994,24.173579999999998,BPL147,,12.83,5.5,0.6538,,,,0.011000000000000001,1.0,best,,0.0,,1.0,1.0,,,137000568833848670, 56.883395970, 24.173411810,0.009,0.007,90,503635968,60,56052.345347220,5,76,18.8403,0.0259,18.2172,0.0570,16892216,17.7251,0.0081,17.7707,0.0247,16892216,16.1455,0.0042,16.2011,0.0074,115000,15.3810,0.0058,15.4401,0.0047,115000,15.0170,0.0030,15.0537,0.0085,115000
0.767645,404,2.11090001E8,034732.13+242418.5,56.8839,24.405160000000002,UGCSJ034732.14+242418.3,,13.08,5.3,0.3972,,,,0.018000000000000002,1.0,ok,,0.0,,1.0,1.0,,,137280568839326601, 56.883968200, 24.404956010,0.004,0.003,90,503635968,60,56141.185451390,10,61,19.1834,0.0138,19.2277,0.0258,115000,17.9487,0.0043,18.0350,0.0118,115000,16.3198,0.0057,16.3880,0.0051,115000,15.5768,0.0024,15.6444,0.0022,115000,15.2083,0.0025,15.2654,0.0077,115000
0.779786,405,2.11021098E8,034732.18+231823.5,56.88409,23.30655,UGCSJ034732.19+231823.2,,12.56,4.95,1.2508,,,,0.027000000000000003,1.0,ok,,0.0,,1.0,1.0,,,135960568841608172, 56.884185760, 23.306352050,0.005,0.005,90,503636096,60,56029.612546300,5,74,18.4069,0.0101,18.5169,0.0127,115000,17.1541,0.0038,17.2544,0.0069,115000,15.6987,0.0039,15.7796,0.0027,115000,15.0102,0.0049,15.0531,0.0031,115000,14.6788,0.0038,14.6995,0.0021,115000
0.715145,406,2.11045153E8,034733.45+234132.9,56.8894,23.6925,HCG277,15.74,10.93,4.7,0.4226,0.6024,,,0.025,1.0,best,0.6,1.0,27.0,1.0,1.0,,,136430568894551340, 56.889483700, 23.692316730,0.015,0.009,90,503636096,60,56066.351192130,5,72,16.4341,0.0122,16.4612,0.0049,115000,15.1970,0.0045,15.2647,0.0032,115000,13.9349,0.0165,13.9754,0.0037,16892216,13.3194,0.0068,13.3489,0.0074,115000,13.0239,0.0009,13.0304,0.0061,115000
0.812665,407,2.11107623E8,034733.67+244103.1,56.890319999999996,24.68422,HII1454,12.86,10.08,2.67,8.5982,,,,0.04,3.0,best,8.41,1.0,3.3,1.0,1.0,,,137620568904191426, 56.890412830, 24.684010610,0.027,0.019,0,604299264,72,56078.936238430,5,66,13.4320,,,,114724,12.6070,,,,114724,12.2410,,,,65572,12.0270,,,,65572,11.9090,,,,114724
0.889120,408,2.10922592E8,034734.16+214448.6,56.892340000000004,21.74684,PELS066,12.32,9.9,2.31,7.5554,,,,0.031,3.0,best,7.6,1.0,,1.0,1.0,,,134090568924556626, 56.892472800, 21.746626030,0.150,0.054,0,872734720,104,55996.479942130,4,51,12.8920,,,,114724,12.1560,,,,114724,11.8500,,,,16420,11.6820,,,,16420,11.5880,,,,114724
0.786251,409,2.10989043E8,034734.78+224804.8,56.89491999999999,22.80135,HCG284,,12.15,5.11,0.6966,,,,0.046,2.0,best,,0.0,,1.0,1.0,,,135360568949891929, 56.894997960, 22.801143760,0.007,0.006,90,436527104,52,56131.635798610,10,63,17.9860,0.0102,18.0669,0.0150,115000,16.7352,0.0072,16.8095,0.0045,115000,15.2961,0.0035,15.3538,0.0014,115000,14.6343,0.0023,14.6799,0.0022,115000,14.2978,0.0028,14.3330,0.0042,115000
0.718375,410,2.11118985E8,034735.85+245226.9,56.8994,24.87415,HCG279,18.78,12.84,5.83,0.2084,,,,0.027000000000000003,1.0,best,0.42,0.0,,1.0,1.0,,,137840568994769345, 56.899521800, 24.873983840,0.006,0.004,90,503635968,60,56134.008518520,5,77,19.1128,0.0142,19.1963,0.0180,115000,17.8380,0.0039,17.9326,0.0073,115000,16.1734,0.0033,16.2368,0.0028,115000,15.3815,0.0027,15.4320,0.0025,115000,14.9982,0.0035,15.0423,0.0051,115000
0.728400,411,2.11031682E8,034736.02+232826.9,56.900119999999994,23.47414,HHJ73,,13.28,5.68,0.2819,,,,0.032,1.0,best,,0.0,,1.0,1.0,,,136160569001909315, 56.900214790, 23.473957300,0.013,0.012,0,503635968,60,56046.473206020,5,78,19.6531,0.0096,19.7268,0.0075,115000,18.4087,0.0063,18.4455,0.0099,115000,16.7053,0.0035,16.7565,0.0059,115000,15.8907,0.0028,15.9312,0.0030,115000,15.4978,0.0037,15.5430,0.0045,115000
0.771219,412,2.11090094E8,034737.65+242423.2,56.90688000000001,24.406470000000002,BPL150,,12.83,5.61,0.7538,,,,0.037000000000000005,1.0,best,0.77,1.0,,1.0,1.0,,,137280569069328174, 56.906966250, 24.406270690,0.006,0.006,90,503635968,60,56157.979583330,10,65,19.2555,0.0141,19.4202,0.0252,115000,17.9418,0.0067,18.0413,0.0068,115000,16.1922,0.0060,16.2346,0.0110,115000,15.4247,0.0033,15.4654,0.0019,115000,14.9983,0.0038,15.0497,0.0047,115000
0.743059,413,2.11031293E8,034738.00+232804.9,56.908359999999995,23.46805,HII1512,13.51,10.32,3.08,8.4106,,,,0.068,3.0,best,8.37,1.0,5.3,1.0,1.0,,,136160569083921961, 56.908451500, 23.467861430,0.033,0.012,0,503635968,60,56018.154155090,5,78,14.1552,0.0039,14.2250,0.0004,115000,13.0050,,,,114724,12.6400,,,,114724,12.4370,,,,114724,12.3055,0.0037,12.3316,0.0170,115000
0.699823,414,2.11115713E8,034738.04+244911.0,56.908519999999996,24.81974,SK409,16.53,11.7,4.72,2.3229,,,,0.036000000000000004,1.0,best,,0.0,,1.0,1.0,,,137780569085934049, 56.908623780, 24.819569950,0.006,0.003,90,503636096,60,56119.031793980,5,81,17.2032,0.0054,17.2792,0.0073,115000,15.9440,0.0025,16.0031,0.0069,115000,14.7077,0.0016,14.7588,0.0021,115000,14.1375,0.0023,14.1734,0.0033,115000,13.8542,0.0035,13.8764,0.0021,115000
0.699307,415,2.11119999E8,034738.07+245330.5,56.90865,24.89183,HII1485,14.21,10.61,3.49,0.5820000000000001,,,,0.077,1.0,best,0.58,1.0,42.0,1.0,1.0,,,137870569087170571, 56.908777840, 24.891674160,0.074,0.043,0,503635968,60,56101.636817130,5,79,14.9901,0.0041,15.0508,0.0021,115000,14.0420,0.0066,13.9744,0.0048,16892216,13.2080,,,,114724,12.8750,,,,114724,12.6700,0.0031,12.6729,0.0050,115000
0.690277,416,2.11093429E8,034739.35+242732.1,56.91396999999999,24.45893,HCG282,17.56,12.16,5.29,0.519,,,,0.026000000000000002,1.0,best,0.52,0.0,,1.0,1.0,,,137350569140431079, 56.914047430, 24.458751680,0.003,0.002,90,503635968,60,56009.518703700,5,67,18.2070,0.0077,18.2388,0.0130,115000,16.9247,0.0037,16.9959,0.0041,115000,15.4197,0.0022,15.4750,0.0026,115000,14.7116,0.0024,14.7575,0.0024,115000,14.3569,0.0031,14.3894,0.0026,115000
0.724134,417,2.11001714E8,034739.78+230004.6,56.91576,23.0013,HHJ94,18.73,13.22,5.4,0.4571,,,,0.040999999999999995,1.0,best,,0.0,,1.0,1.0,,,135600569158331890, 56.915855550, 23.001119100,0.005,0.005,0,503635968,60,56172.140856480,5,59,19.3991,0.0154,19.4707,0.0279,115000,18.1300,0.0126,18.2578,0.0219,115000,16.4904,0.0036,16.5567,0.0029,115000,15.7529,0.0031,15.8163,0.0064,115000,15.4117,0.0054,15.4591,0.0065,115000
0.709103,418,2.11083317E8,034740.37+241806.9,56.91822,24.30193,HII1516,13.97,10.34,3.52,0.3067,,,,0.049,1.0,best,0.31,1.0,105.0,1.0,1.0,,,137160569183012656, 56.918310980, 24.301751330,0.024,0.011,90,503635968,60,55881.130543980,5,73,14.3429,0.0042,14.4168,0.0020,115000,13.6172,0.2486,13.4591,0.0405,16892216,13.1630,,,,114724,12.6920,,,,114724,12.3213,0.0006,12.3404,0.0040,16892216
0.839124,419,2.11087357E8,034740.44+242152.5,56.918530000000004,24.36459,HII1514,10.53,8.94,1.48,3.252,3.4661,,,0.032,3.0,best,3.25,1.0,13.6,1.0,1.0,,,137230569186317504, 56.918610680, 24.364368800,0.001,0.001,90,268959744,32,55599.466516200,0,4,,,,,0,,,,,0,9.9856,0.1320,13.2050,0.1630,24,,,,,0,11.9809,,11.7327,0.0449,24
1.260694,419,2.11087357E8,034740.44+242152.5,56.918530000000004,24.36459,HII1514,10.53,8.94,1.48,3.252,3.4661,,,0.032,3.0,best,3.25,1.0,13.6,1.0,1.0,,,137230569183037718, 56.918322160, 24.364295400,0.017,0.017,90,268959744,32,55626.119386570,0,17,11.8109,0.0722,12.2640,0.0580,24,10.2948,0.0387,12.8839,0.0752,16,11.0075,0.0712,12.5562,0.0803,24,11.1950,0.1869,11.8324,0.0027,24,10.3829,0.0239,11.5801,0.0373,24
1.627138,419,2.11087357E8,034740.44+242152.5,56.918530000000004,24.36459,HII1514,10.53,8.94,1.48,3.252,3.4661,,,0.032,3.0,best,3.25,1.0,13.6,1.0,1.0,,,137230569189097827, 56.919016140, 24.364499570,0.001,0.001,90,1075314688,128,56046.386018520,5,4,11.9456,0.0010,13.2689,0.0010,32824,,,,,16416,,,,,32800,13.6905,0.0035,14.3837,0.0020,36920,,,,,98360
0.812713,420,2.10997197E8,034740.97+225548.0,56.920730000000006,22.93001,HII1553,12.49,9.36,3.02,1.7668,0.8056,,,0.036000000000000004,1.0,best,0.45,1.0,9.6,1.0,1.0,,,135510569210556503, 56.920797710, 22.929793030,0.291,0.251,90,1107615744,132,56268.133379630,4,75,12.9850,0.0382,12.8980,0.0184,16892536,11.9853,0.0680,13.1113,0.0516,65656,11.4808,0.0541,13.4420,0.0843,32888,13.4122,0.2587,12.4597,0.1578,16794744,11.9602,,11.5510,0.1524,16892536
0.755024,421,2.11048014E8,034741.17+234425.0,56.921580000000006,23.740289999999998,HII1532,13.99,10.57,3.31,0.7814,,,,0.055,2.0,best,0.78,1.0,32.0,1.0,1.0,,,136480569216678718, 56.921677920, 23.740100390,0.012,0.007,0,503635968,60,55975.622164350,5,76,14.4610,0.0040,14.5019,0.0012,115000,13.6286,0.2088,13.5470,0.0957,16892216,13.1020,,,,114724,12.7620,,,,114724,12.4726,0.0029,12.4921,0.0032,115000
0.803293,422,2.11062662E8,034741.43+235818.9,56.92265,23.97194,HII1531,13.58,10.31,3.16,0.483,,,,0.076,2.0,best,0.48,1.0,50.0,1.0,1.0,,,136760569225956576, 56.922761350, 23.971741410,0.029,0.011,90,168091648,20,55880.202881940,5,59,13.9433,0.0035,13.9964,0.0052,115000,13.2264,0.0010,13.1142,0.0010,16892216,13.1494,0.0048,13.0934,0.0425,32824,12.4701,0.0010,12.3850,0.0010,16892472,12.1563,0.0019,12.1807,0.0025,115000
0.719435,423,2.11045643E8,034744.64+234203.2,56.93603,23.7009,HHJ152,,12.7,5.34,0.4458,,,,0.023,3.0,best,,0.0,,1.0,1.0,,,136440569360811514, 56.936129280, 23.700722030,0.004,0.002,90,503635968,60,56021.558252310,5,49,18.8276,0.0087,18.9753,0.0144,115000,17.5157,0.0048,17.6146,0.0093,115000,15.9352,0.0013,16.0109,0.0059,115256,15.1926,0.0012,15.2464,0.0025,115000,14.8399,0.0033,14.8802,0.0053,115000
0.744214,424,2.11104535E8,034745.90+243801.4,56.941280000000006,24.63373,HCG287,,12.54,5.77,0.2962,0.2812,,,0.021,1.0,best,,0.0,,1.0,1.0,,,137560569413660830, 56.941375110, 24.633542220,0.003,0.003,90,503635968,60,56162.597291670,5,66,19.0093,0.0164,19.1853,0.0214,115000,17.7031,0.0046,17.7958,0.0053,115000,15.9944,0.0028,16.0605,0.0052,115000,15.1900,0.0022,15.2385,0.0030,115000,14.7819,0.0029,14.8341,0.0052,115000
0.587554,425,2.11138781E8,034747.85+251334.5,56.949380000000005,25.22625,SK398,,12.09,5.57,0.6111,,,,0.031,1.0,best,,0.0,,1.0,1.0,,,138270569494951853, 56.949477420, 25.226112630,0.004,0.003,90,503635968,60,56076.638275460,5,85,18.3797,0.0062,18.4757,0.0074,115000,17.0766,0.0054,17.1348,0.0028,115000,15.4585,0.0024,15.5008,0.0017,115000,14.7026,0.0024,14.7353,0.0026,115000,14.3425,0.0046,14.3480,0.0049,115000
0.962469,426,2.11015308E8,034748.11+231305.3,56.95046,23.21814,HII1593,11.15,9.3,1.74,5.1371,,,,0.009000000000000001,3.0,best,5.06,1.0,2.4,1.0,1.0,,,135860569508482319, 56.950580330, 23.217896590,0.001,0.001,90,1343750144,160,56024.377037040,4,8,12.3447,0.2852,12.3031,0.0703,114744,12.5002,0.0010,12.7660,0.0010,24,10.7107,0.0971,13.7628,0.2373,114744,9.8179,0.0010,12.4988,0.0010,114744,9.9132,0.0010,11.9082,0.0010,114744
1.699111,426,2.11015308E8,034748.11+231305.3,56.95046,23.21814,HII1593,11.15,9.3,1.74,5.1371,,,,0.009000000000000001,3.0,best,5.06,1.0,2.4,1.0,1.0,,,135860569505292022, 56.950711050, 23.217728260,0.014,0.014,90,302145536,36,56079.103946760,0,68,12.2056,0.0694,15.3436,0.2185,4184,11.0694,0.0382,12.7342,0.0553,88,10.9111,0.1123,13.0968,0.1023,88,12.4629,0.0012,12.3199,0.0436,4184,11.9797,0.0343,11.3429,0.0698,16777816
0.736499,427,2.11091536E8,034749.77+242543.3,56.9574,24.4287,HCG292,18.18,12.69,5.38,0.8216,,,,0.033,1.0,best,,0.0,,1.0,1.0,,,137310569574514861, 56.957480710, 24.428509070,0.005,0.004,0,503635968,60,56022.369456020,5,64,18.7025,0.0088,18.6968,0.0197,16892216,17.5284,0.0048,17.5947,0.0073,115000,15.9337,0.0015,15.9838,0.0034,115000,15.2006,0.0045,15.2564,0.0012,115000,14.8352,0.0024,14.8718,0.0080,115000
0.709496,428,2.11096432E8,034750.94+243018.7,56.96228000000001,24.50522,HCG295,16.15,11.47,4.57,1.4175,,,,0.02,1.0,best,1.42,1.0,,1.0,1.0,,,137400569623366612, 56.962349890, 24.505033460,0.004,0.003,90,503635968,60,56229.945636570,5,59,16.7151,0.0076,16.7831,0.0046,115000,15.4601,0.0033,15.5128,0.0021,115000,14.3313,0.0041,14.3825,0.0057,115000,13.8297,0.0045,13.8672,0.0009,115000,13.5736,0.0016,13.5968,0.0034,115000
0.782621,429,2.11043323E8,034751.95+233948.2,56.966469999999994,23.66339,HHJ122,,13.07,5.47,0.94,,,,0.03,1.0,best,,0.0,,1.0,1.0,,,136390569665616384, 56.966576460, 23.663195700,0.004,0.004,0,503635968,60,56014.731458330,5,67,19.2385,0.0164,19.3625,0.0566,115000,18.0018,0.0044,18.0837,0.0089,115000,16.3642,0.0025,16.4489,0.0102,115000,15.5852,0.0026,15.6447,0.0028,115000,15.2090,0.0037,15.2587,0.0044,115000
0.957038,430,2.11060621E8,034752.51+235628.6,56.968830000000004,23.94128,HII1613,9.88,8.57,1.2,2.8022,3.0929,1.4012,,0.006,1.0,best,,0.0,20.1,1.0,1.0,,,136720569689509965, 56.968948210, 23.941037100,0.001,0.001,90,1409359872,168,50749.320196760,4,33,10.6940,,,,114724,10.2620,,,,114724,9.9930,,,,4,9.8050,,,,114724,9.8210,,,,114724
0.706648,431,2.11001183E8,034752.86+225934.0,56.97026999999999,22.99279,SK394,17.64,12.16,5.37,0.5169,0.3931,,,0.016,1.0,best,,0.0,,1.0,1.0,,,135590569703431746, 56.970366370, 22.992614900,0.003,0.003,0,503635968,60,56353.308912040,5,42,18.3597,0.0042,18.4487,0.0136,115000,17.0584,0.0045,17.1261,0.0065,115000,15.4472,0.0018,15.5021,0.0038,115000,14.7123,0.0028,14.7703,0.0025,115000,14.3552,0.0023,14.3921,0.0026,115000
0.699840,432,2.11021827E8,034755.26+231905.9,56.98028000000001,23.31833,HCG302,17.33,12.15,5.07,1.3661,,,,0.021,1.0,best,1.37,0.0,,1.0,1.0,,,135980569803452348, 56.980375120, 23.318156330,0.004,0.003,0,503635968,60,56036.691192130,5,86,17.7042,0.0056,17.7957,0.0069,115000,16.4849,0.0025,16.5385,0.0040,115000,15.1373,0.0019,15.1884,0.0036,115000,14.5260,0.0030,14.5783,0.0019,115000,14.2424,0.0044,14.2577,0.0013,115000
0.706086,433,2.11080546E8,034756.63+241531.9,56.98596,24.25887,BPL162,,13.31,5.82,0.7302,,,,0.019,1.0,best,,0.0,,1.0,1.0,,,137110569860380990, 56.986042710, 24.258688940,0.005,0.003,90,503635968,60,55981.627858800,5,57,19.8592,0.0191,20.0542,0.0323,115000,18.5493,0.0096,18.6741,0.0126,115000,16.7713,0.0042,16.8489,0.0103,115000,15.9336,0.0022,15.9943,0.0038,115000,15.5206,0.0031,15.5871,0.0055,115000
0.850607,434,2.10945565E8,034758.02+220651.1,56.99175,22.1142,BPL163,,14.32,7.13,0.3443,,,,0.048,1.0,best,,0.0,,1.0,1.0,,,134530569918587359, 56.991900730, 22.114009400,0.009,0.004,90,503635968,60,56140.354571760,5,57,22.1077,0.0067,22.3049,0.0387,115000,20.6327,0.0346,20.7639,0.0396,115000,18.3719,0.0042,18.4589,0.0098,115000,17.3474,0.0045,17.4179,0.0093,115000,16.7906,0.0095,16.8779,0.0164,115000
0.762288,435,2.11101996E8,034759.36+243537.3,56.99737,24.5937,V1281Tau=BPL164,,13.6,5.82,0.8448,,,,0.047,1.0,best,0.84,1.0,,1.0,1.0,,,137510569974032841, 56.997443510, 24.593499080,0.005,0.002,90,503635968,60,56149.213368060,5,72,20.1447,0.0292,20.2404,0.0501,115000,18.8315,0.0100,18.9349,0.0070,115000,17.0641,0.0018,17.1427,0.0048,115000,16.2447,0.0027,16.2940,0.0050,115000,15.8370,0.0039,15.9093,0.0087,115000
0.928361,436,2.111105E8,034759.73+244352.8,56.99889,24.73134,HII1653,13.5,10.06,3.33,0.7364,,,,0.061,1.0,best,0.74,1.0,35.0,1.0,1.0,,,137670569989927899, 56.999001500, 24.731102840,0.086,0.037,90,503635968,60,56114.095740740,4,91,13.8401,0.0101,13.8943,0.0149,115000,12.9870,,,,114724,12.5450,,,,16420,12.2760,,,,114724,12.0333,0.0012,12.0634,0.0033,115000
0.957508,437,2.11027306E8,034804.97+232413.8,57.02072,23.40385,DH546,,13.94,5.95,0.23800000000000002,,,,0.017,1.0,best,,0.0,,1.0,1.0,,,136080570207834886, 57.020799240, 23.403594160,0.007,0.007,90,436527104,52,56133.658541670,10,71,20.7042,0.0409,20.7556,0.0707,115000,19.5001,0.0114,19.6100,0.0350,115000,17.5555,0.0046,17.6426,0.0076,115000,16.6600,0.0022,16.7143,0.0045,115000,16.2029,0.0037,16.3029,0.0124,115000
0.686154,438,2.11003744E8,034805.82+230202.9,57.02425,23.03414,HCG309,16.16,11.55,4.5,1.5619999999999998,,,,0.057999999999999996,1.0,best,1.56,1.0,10.0,1.0,1.0,,,135640570243021388, 57.024340610, 23.033968610,0.018,0.004,0,503636096,60,55951.875810190,10,59,16.9026,0.0092,16.9826,0.0092,115000,15.6468,0.0094,15.6657,0.0099,115000,14.4607,0.0047,14.5078,0.0011,115000,13.8970,0.0030,13.9414,0.0018,115000,13.6393,0.0029,13.6549,0.0056,115000
0.677327,439,2.11056865E8,034805.86+235301.1,57.02443,23.88364,UGCSJ034805.86+235300.8,,13.27,5.68,0.5561,,,,0.028999999999999998,1.0,best,,0.0,,1.0,1.0,,,136660570245120717, 57.024488950, 23.883459740,0.003,0.002,90,503635968,60,55892.941342590,10,44,19.6149,0.0042,19.6855,0.0396,115000,18.3621,0.0074,18.4415,0.0115,115000,16.6775,0.0033,16.7308,0.0035,115000,15.8640,0.0035,15.9080,0.0017,115000,15.4874,0.0041,15.5319,0.0042,115000
0.633760,440,2.11064559E8,034806.63+240006.9,57.02766,24.001929999999998,HHJ240,,12.54,5.37,0.6242,,,,0.04,1.0,best,,0.0,,1.0,1.0,,,136800570277012735, 57.027696260, 24.001757100,0.014,0.007,0,503635968,60,55905.727337960,15,70,18.6209,0.0095,18.7566,0.0156,115000,17.3269,0.0065,17.4174,0.0068,115000,15.7824,0.0027,15.8499,0.0074,115000,15.0397,0.0055,15.0999,0.0029,115000,14.7060,0.0017,14.7392,0.0062,115000
0.887444,441,2.11143504E8,034807.67+251855.2,57.031969999999994,25.31534,DH550,13.94,10.34,3.49,0.446,,,,0.09699999999999999,1.0,ok,0.45,1.0,,1.0,1.0,,,138370570320518742, 57.032038280, 25.315101340,0.008,0.007,90,503635968,60,56057.850995370,5,77,14.5388,0.0054,14.5789,0.0077,115000,13.3100,,,,114724,12.8290,,,,114724,12.5270,,,,114724,12.4003,0.0088,12.4075,0.0099,115000
0.713347,442,2.1104799E8,034807.96+234423.7,57.03317,23.73992,HCG307,17.3,12.18,5.01,0.5148,,,,0.055999999999999994,1.0,best,0.51,0.0,13.0,1.0,1.0,,,136480570332278220, 57.033224580, 23.739728250,0.012,0.005,0,503635968,60,55973.997407410,10,70,17.9302,0.0206,18.0925,0.0185,115000,16.6728,0.0062,16.7273,0.0056,115000,15.3369,0.0018,15.2887,0.0045,115000,14.6235,0.0032,14.6654,0.0022,115000,14.3046,0.0024,14.3158,0.0028,115000
0.689297,443,2.11045994E8,034808.94+234223.5,57.03726999999999,23.706529999999997,HHJ156,,12.77,5.43,0.7512,,,,0.057999999999999996,1.0,best,,0.0,,1.0,1.0,,,136440570373438169, 57.037340140, 23.706349620,0.006,0.006,90,503636096,60,55947.465173610,10,70,18.9297,0.0084,19.0434,0.0170,115000,17.6621,0.0061,17.7349,0.0107,115000,16.0369,0.0052,16.1002,0.0027,115000,15.3092,0.0047,15.3711,0.0030,115000,14.9486,0.0031,14.9906,0.0027,115000
0.682645,444,2.11063049E8,034809.21+235840.7,57.03839,23.97799,HHJ225,,12.65,5.16,0.9637,,,,0.025,1.0,best,,0.0,,1.0,1.0,,,136770570384713932, 57.038437640, 23.977805440,0.010,0.004,0,503635968,60,56007.114722220,15,70,18.5445,0.0063,18.6724,0.0077,115000,17.2794,0.0058,17.3270,0.0080,115000,15.7977,0.0037,15.8691,0.0047,115000,15.1242,0.0022,15.1754,0.0022,115000,14.7968,0.0044,14.8410,0.0041,115000
0.615458,445,2.11001695E8,034810.17+230004.1,57.0424,23.00114,DH554,14.55,11.0,3.44,6.5481,,,,0.065,2.0,ok,6.48,1.0,,1.0,1.0,,,135600570424491712, 57.042459980, 23.000978200,0.004,0.001,90,503636096,60,56140.969155090,10,74,15.1233,0.0030,15.1960,0.0139,115000,13.9844,0.0023,14.0394,0.0030,115000,13.4370,,,,114724,13.1353,0.0121,13.1740,0.0039,115000,12.9724,0.0045,12.9797,0.0036,115000
0.678185,446,2.11063723E8,034810.17+235920.3,57.042390000000005,23.988979999999998,DH555,,13.51,5.96,0.6734,,,,0.021,1.0,best,,0.0,,1.0,1.0,,,136780570424317211, 57.042443350, 23.988798030,0.014,0.008,0,503636096,60,55934.803981480,15,68,20.2361,0.0171,20.2561,0.0647,115000,18.8820,0.0130,18.9965,0.0137,115000,17.0596,0.0081,17.1187,0.0085,115000,16.1891,0.0023,16.2512,0.0058,115000,15.7781,0.0042,15.8338,0.0043,115000
0.718746,447,2.11033726E8,034810.98+233025.2,57.04577,23.50702,HII1756,14.1,10.69,3.3,8.1854,7.1054,3.8412,,0.013000000000000001,1.0,best,1.15,1.0,5.0,1.0,1.0,,,136200570458328775, 57.045824480, 23.506826700,0.008,0.008,90,235200512,28,55977.675787040,10,75,14.9680,0.0031,15.0042,0.0069,115000,13.7694,0.0055,13.8178,0.0033,98616,13.0810,,,,98340,12.8100,,,,98340,12.7042,0.0011,12.7197,0.0015,115000
0.804434,448,2.10860152E8,034811.41+204642.6,57.04755,20.77852,DH558,,12.24,5.49,0.6299,,,,0.023,1.0,best,,0.0,,1.0,1.0,,,132930570476114636, 57.047648130, 20.778316250,0.005,0.001,90,503635968,60,56147.553773150,10,58,18.4657,0.0235,18.5861,0.0284,115000,17.1999,0.0053,17.2680,0.0047,115000,15.5757,0.0016,15.6306,0.0014,115000,14.8116,0.0050,14.8711,0.0054,115000,14.4542,0.0041,14.4808,0.0052,115000
0.668913,449,2.11063134E8,034813.31+235846.9,57.05546999999999,23.97972,HCG311,17.81,12.39,5.31,0.8237,,,,0.016,1.0,best,,0.0,,1.0,1.0,,,136770570555396010, 57.055503830, 23.979536780,0.011,0.006,0,503636096,60,55972.557789350,15,67,18.4337,0.0201,18.5291,0.0117,115000,17.2162,0.0060,17.3009,0.0041,115000,15.6488,0.0077,15.7270,0.0060,115000,14.9020,0.0042,14.9485,0.0036,115000,14.5535,0.0037,14.5758,0.0034,115000
0.809555,450,2.11084436E8,034813.54+241906.3,57.05645,24.31842,HII1762,8.27,7.35,0.81,1.6856,1.7951,1.5963,0.1569,0.004,1.0,best,,0.0,,1.0,1.0,,,137180570565732317, 57.056571210, 24.318224120,0.001,0.001,90,268959744,32,51978.328333330,0,21,8.7758,0.0335,12.4850,0.2394,88,9.1055,0.0010,12.4303,0.0010,88,8.0708,0.1204,13.6024,0.2792,88,8.0553,0.0119,11.3558,0.0797,88,8.2288,0.0154,10.7324,0.1116,88
1.595652,450,2.11084436E8,034813.54+241906.3,57.05645,24.31842,HII1762,8.27,7.35,0.81,1.6856,1.7951,1.5963,0.1569,0.004,1.0,best,,0.0,,1.0,1.0,,,137180570559892731, 57.055979330, 24.318531790,0.011,0.011,90,276901888,33,56069.622546300,0,6,,,,,0,,,,,0,,,,,0,12.7985,0.0670,11.5891,0.0037,16777240,12.2171,0.0428,10.7184,0.0860,16777240
0.686986,451,2.11041474E8,034813.76+233759.4,57.05737,23.63319,HCG315,17.72,12.11,5.5,1.8306,,,,0.045,1.0,best,1.83,0.0,,1.0,1.0,,,136360570574530173, 57.057440370, 23.633010390,0.025,0.005,0,503636096,60,56128.153263890,5,72,17.8723,0.0174,17.9324,0.0153,115000,16.6647,0.0071,16.7062,0.0040,115000,15.2387,0.0015,15.2916,0.0027,115000,14.5835,0.0030,14.6349,0.0036,115000,14.2759,0.0052,14.3039,0.0033,115000
0.733925,452,2.11029245E8,034815.23+232605.6,57.06349,23.4349,HHJ232,,12.56,5.16,0.6994,,,,0.027000000000000003,1.0,best,,0.0,,1.0,1.0,,,136120570635182294, 57.063552190, 23.434704280,0.014,0.004,90,503635968,60,55993.988206020,5,59,18.3882,0.0007,17.3837,0.0111,16892216,17.1975,0.0093,17.2414,0.0127,115000,15.7135,0.0040,15.7528,0.0044,115000,15.0186,0.0018,15.0802,0.0038,115000,14.6850,0.0032,14.7645,0.0042,115000
