,Unnamed: 0,EPIC,angDist,col1,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
53,53,210894583.0,0.785575,558.0,034951.79+211826.4,57.4658,21.30734,HCG378,15.63,10.92,4.6,0.4722,0.3702,,,0.021,1.0,ok,0.37,1.0,,1.0,1.0,,,1.3356057465882914e+17,57.46591491,21.30714985,0.005,0.004,90.0,503635968.0,60.0,56029.12627315,5.0,78.0,16.2744,0.0031,16.3435,0.003,115000.0,15.0108,0.0023,15.0759,0.0046,115000.0,13.877,0.0095,13.8906,0.0017,115000.0,13.305,0.001,13.3374,0.0013,115000.0,13.0324,0.0018,13.0348,0.0012,115000.0,KTWO210894583-C04,4,STAR,6,03 49 51.798,+21 18 26.33,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4024_GO4032_GO4048,18.8,3.0,-38.2,3.4,,,,,,,,,,,,,,,,,11.808,0.02,11.162,0.024,10.921,0.018000000000000002,14.149,JHK,,,,557-007873,03495179+2118264,,2015-09-03 18:05:40,1.0,0.0,0.905,853.211,718.7489999999997,650.981,14,3,47,,,19,16.532062826385992,16.2744,15.041677092280484,15.0108,13.879088122317967,13.877,13.218936741394826,13.305,13.184593734838495,13.0324,5.651668842475033,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.498263553861643,6.638347629750242e+31,2.1477220591322635e+30,6.361114917807284e+31,6.761763726573059e+31,9.358164220681466e+29,2.257582772077468e+31,False,    ,2018-08-20 13:11:45.171420,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210894583-c04_kepler_v2_lc.fits,61.859513888888905,2228.800237182703,4.640274983407523e+32,216.0556559763751
54,54,210899735.0,1.092031,760.0,033202.35+212310.8,53.009809999999995,21.38635,,,12.11,4.89,,,,,,,best,,,,1.0,,,,1.3366053009885386e+17,53.00992535,21.38606631,0.004,0.003,90.0,503635968.0,60.0,56150.8584375,5.0,66.0,17.6306,0.0042,17.709,0.003,115000.0,16.4601,0.0044,16.5041,0.0019,115000.0,15.0955,0.0018,15.1236,0.001,115000.0,14.4663,0.0016,14.5197,0.0042,115000.0,14.1664,0.003,14.1793,0.0022,115000.0,KTWO210899735-C04,4,STAR,6,03 32 02.353,+21 23 10.87,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4032_GO4097,,,,,,,,,,,,,,,,,,,,,12.927,0.021,12.35,0.02,12.112,0.021,15.035,JHK,,,,,03320235+2123108,,2015-09-03 19:17:50,1.0,0.0,0.898,959.387,894.457,815.8889999999999,20,2,70,,,19,17.898399083908853,17.6306,16.492185925316313,16.4601,15.09914835369816,15.0955,14.371898100764096,14.4663,14.338326428819828,14.1664,5.651668842475033,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.768057780690163,6.638347629750242e+31,2.1477220591322635e+30,6.361114917807284e+31,6.761763726573059e+31,9.358164220681466e+29,2.257582772077468e+31,False,    ,2018-08-20 13:11:45.309649,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210899735-c04_kepler_v2_lc.fits,61.671319444444464,2228.79996328539,2.5432183164827326e+32,118.41468525542174
55,55,210899950.0,0.868605,671.0,035427.82+212323.1,58.61595,21.389770000000002,PELS078,10.95,9.18,1.66,4.548,5.0317,,,0.021,3.0,best,,0.0,,1.0,1.0,,,1.3366058615886794e+17,58.61605369,21.38954888,0.001,0.001,90.0,1343750144.0,160.0,56207.27703704,5.0,9.0,11.2579,0.0033,13.0163,0.0614,114808.0,10.6455,0.1115,13.4078,0.1297,114808.0,,,,,114784.0,13.0085,0.0012,11.6271,0.001,16892024.0,10.8085,0.0031,13.7506,0.0036,118904.0,KTWO210899950-C04,4,STAR,6,03 54 27.835,+21 23 23.15,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4072_GO4086_GO4104,21.41,3.8,-39.91,3.63,9.68,2.55,,,11.669,0.091,10.84,0.068,11.265999999999998,0.04,10.742,0.05,10.524,0.03,,,9.601,0.021,9.255,0.022,9.183,0.018000000000000002,10.747,gri,18266.0,1261-19-1,,557-008077,03542782+2123231,,2015-09-03 20:33:09,1.0,0.0,1.0,462.88,441.789,517.774,14,1,45,,,19,,11.2579,,10.6455,,,,13.0085,,10.8085,5.651668842475033,G8,5490,3.734,-0.17,5.32,-0.17,0.737,0.8420000000000001,0.249,0.284,0.404,0.7859999999999999,1.768,0.342,0.08199999999999999,0.028,-0.057,-0.039,-0.018000000000000002,0.94,,,3.97,3.55,5.15,,,0.909,G8V,V  ,1.6,0.57,0.19,0.06,0.87,0.37,0.04,3.85,100.1665280070446,0.909,0.1818,0.06500000000000039,,2.7043319015679265e+33,1.7363675526318792e+32,2.5934780071909146e+33,2.7419529058106457e+33,4.858024644446043e+31,4.1038269262973694e+32,False,    ,2018-08-20 13:11:45.433809,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210899950-c04_kepler_v2_lc.fits,61.37020833333334,2228.800301774114,1.8719294660551884e+33,10.780721300728253
56,56,210901321.0,0.902664,499.0,034848.21+212440.8,57.20091,21.41134,UGCSJ034848.23+212440.4,,12.64,5.36,0.6231,,,,0.064,2.0,best,,0.0,,1.0,1.0,,,1.336905720099639e+17,57.20099202,21.41110117,0.006999999999999999,0.001,90.0,503635968.0,60.0,56258.53251157,5.0,59.0,18.725,0.0071,18.8191,0.0166,115000.0,17.4673,0.004,17.5519,0.0062,115000.0,15.9175,0.0025,15.9742,0.003,115000.0,15.1791,0.0019,15.2219,0.0031,115000.0,14.82,0.0053,14.8583,0.0077,115000.0,KTWO210901321-C04,4,STAR,6,03 48 48.218,+21 24 40.83,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,13.518,0.023,12.91,0.028,12.640999999999998,0.026,15.829,JHK,,,,,03484821+2124408,,2015-09-03 20:14:05,1.0,0.0,0.66,3440.348,3118.368,2723.432,14,3,47,,,19,19.012264750634536,18.725,17.503684076654068,17.4673,15.924662589169689,15.9175,15.064519816495313,15.1791,15.040494610522973,14.82,5.651668842475033,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,3.6550478793033614,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-08-20 13:11:45.593216,2.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210901321-c04_kepler_v2_lc.fits,61.915972222222244,2228.8002234275336,7.680339464599013e+32,782.3210941169367
57,57,210903023.0,0.7357899999999999,305.0,034625.16+212617.6,56.60487,21.438229999999997,DH446,17.01,11.52,5.38,1.028,0.3107,,,0.06,1.0,best,,0.0,,1.0,1.0,,,1.337205660492663e+17,56.60496905,21.43804759,0.012,0.003,90.0,503636096.0,60.0,56136.01869213,5.0,67.0,17.6539,0.0093,17.6803,0.011000000000000001,115000.0,16.4709,0.0028,16.4083,0.0142,115000.0,14.8415,0.0026,14.8439,0.0065,115000.0,14.0716,0.0012,14.0881,0.0049,115000.0,13.7251,0.0031,13.7184,0.0091,115000.0,KTWO210903023-C04,4,STAR,6,03 46 25.201,+21 26 18.01,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4020_GO4024_GO4032_GO4048_GO4097,1.8,17.7,-19.9,17.9,,,,,,,,,,,,,,,,,12.371,0.019,11.746,0.017,11.517,0.018000000000000002,14.609000000000002,JHK,,,,558-007863,03462517+2126176,,2015-09-03 18:40:43,1.0,0.0,0.861,1458.234,1356.869,1217.865,14,3,47,,,19,17.941508808046244,17.6539,16.507387732506484,16.4709,14.848731334182961,14.8415,13.956607032592645,14.0716,13.94659798025013,13.7251,5.651668842475033,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.46,0.092,0.17499999999999982,4.399928976699512,1.3553766245568102e+32,5.192362003663618e+30,1.2976294779025415e+32,1.3742317915994988e+32,1.694112737248263e+30,5.53749986589713e+31,False,    ,2018-08-20 13:11:54.850911,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210903023-c04_kepler_v2_lc.fits,61.953611111111115,2228.8001899786177,2.701395548317655e+33,520.26333033244
58,58,210904850.0,0.7784409999999999,761.0,033211.53+212756.1,53.048069999999996,21.46559,UGCSJ033211.55+212755.7,,13.9,7.11,,,,,,,best,,,,1.0,,,,1.337505304814491e+17,53.048189199999996,21.46540439,0.005,0.005,90.0,503635968.0,60.0,56172.93134259,5.0,61.0,21.3034,0.1352,,,115000.0,20.3305,0.0223,20.4596,0.0485,115000.0,18.0993,0.0111,18.1776,0.0158,115000.0,17.0259,0.0061,17.0924,0.008,115000.0,16.4311,0.005,16.4965,0.0087,115000.0,KTWO210904850-C04,4,STAR,6,03 32 11.537,+21 27 56.13,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.925999999999998,0.035,14.248,0.033,13.895,0.047,16.340999999999998,J,,,,,03321153+2127561,,2015-09-03 20:24:21,1.0,0.0002,0.816,6566.405,5362.218000000002,4568.316,20,2,70,,,19,21.618005577922105,21.3034,20.37886518214546,20.3305,18.112719256303453,18.0993,16.8712896459554,17.0259,16.750173101674527,16.4311,5.651668842475033,M5.5,3000,3.477,-3.8,15.51,-2.79,1.91,,,1.3,1.656,3.664,6.5,0.588,0.329,,0.19,,,0.12,,,9.93,9.01,11.71,1.13,0.52,0.149,M5.5V,,,,,,,,,,96.43650760795548,0.149,0.0298,0.34500000000000064,10.392304845413264,6.487240389435719e+30,1.485345764538338e+29,6.213253301799501e+30,6.517184130558885e+30,6.320959258989095e+28,5.177198004426185e+30,False,    ,,,,,,2.220899731238506e+34,149520.72334004912
59,59,210905362.0,0.781076,87.0,034223.99+212824.5,55.59998,21.473489999999998,PELS035,9.84,8.53,1.2,2.3787,2.5058,,,0.011000000000000001,3.0,best,2.3,1.0,,1.0,1.0,,,1.337605560005486e+17,55.60007287,21.47329099,0.001,0.001,90.0,1409359872.0,168.0,51088.46469907,5.0,42.0,10.043,,,,114788.0,9.781,,,,114788.0,9.692,,,,114788.0,9.656,,,,114788.0,9.644,,,,114788.0,KTWO210905362-C04,4,STAR,6,03 42 23.998,+21 28 24.58,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4072_GO4074_GO4104,23.97,1.78,-46.89,1.4,7.27,1.59,,,10.332,0.036000000000000004,9.764,0.03,10.336,0.09,9.752,0.07,9.586,0.04,,,8.797,0.021,8.604,0.029,8.526,0.019,9.811,gri,17316.0,1247-379-1,,558-007671,03422399+2128245,,2015-09-03 18:14:00,1.0,0.0003,1.0,68.442,66.577,65.538,19,1,65,,,21,10.10648625428833,10.043,9.80893855889458,9.781,9.68164776859958,9.692,9.6442337223161,9.656,9.61633373147991,9.644,5.651668842475033,F9,6040,3.781,-0.08,4.15,0.26,0.552,0.5870000000000001,0.175,0.014,0.312,0.62,1.34,0.237,0.063,0.027000000000000003,-0.041,-0.044,-0.014,1.14,9.7,0.378,3.11,2.81,4.07,,,1.23,F9V,,,,,,,,,,125.03332888871763,1.23,0.24600000000000002,0.07499999999999996,5.452923527796808,7.278803434439933e+33,4.7893757556056175e+32,6.957025493083764e+33,7.414126493659244e+33,1.3598171835335252e+32,1.2803742856403984e+33,False,    ,2018-08-20 13:11:54.976402,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210905362-c04_kepler_v2_lc.fits,61.915972222222244,2228.800103771675,3.502093875699979e+33,7.312213646216904
60,60,210907442.0,0.692817,632.0,035224.57+213022.7,58.1024,21.506320000000002,,,11.48,4.85,1.8182,,,,0.035,1.0,ok,,1.0,,1.0,1.0,,,1.3380058102485789e+17,58.10249671,21.50614988,0.003,0.002,90.0,503636096.0,60.0,56150.63358796,5.0,79.0,17.0673,0.006,17.1492,0.0026,115000.0,15.7894,0.0034,15.8555,0.0039,115000.0,14.5357,0.0032,14.5696,0.0044,115000.0,13.9602,0.0052,14.0033,0.0027,115000.0,13.6679,0.0065,13.6797,0.0061,115000.0,KTWO210907442-C04,4,STAR,6,03 52 24.571,+21 30 22.72,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4032_GO4097,14.9,3.3,-40.8,3.7,,,,,,,,,,,,,,,,,12.414,0.022,11.714,0.022,11.483,0.02,14.871,JHK,,,,558-008190,03522457+2130227,,2015-09-03 17:48:56,0.999,0.002,0.772,1139.891,1100.488,1032.357,14,4,48,,,19,17.334844145931132,17.0673,15.821447905422888,15.7894,14.53930697298801,14.5357,13.866024379560184,13.9602,13.839287953801243,13.6679,5.651668842475033,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.393,0.0786,0.14499999999999955,4.357106264483344,8.357184523416158e+31,2.9134905370014724e+30,8.007934474610664e+31,8.357184523416163e+31,9.50817927478432e+29,2.79025363293769e+31,False,    ,2018-08-20 13:11:55.122595,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210907442-c04_kepler_v2_lc.fits,61.87833333333335,2228.800274726178,5.1145360920127946e+32,175.54668625341102
61,61,210909923.0,0.926733,694.0,035604.52+213242.7,59.01886,21.54522,s4869367,,11.16,5.25,0.4704,0.3891,,,0.024,1.0,best,,0.0,,1.0,1.0,,,1.3385059018954451e+17,59.01897298,21.544985,0.009000000000000001,0.005,0.0,503635968.0,60.0,56240.29211806,5.0,81.0,17.1303,0.0067,17.1882,0.006999999999999999,115000.0,15.8777,0.0034,15.929,0.005,115000.0,14.3766,0.0076,14.4223,0.0039,115000.0,13.6886,0.0032,13.7254,0.0024,115000.0,13.3503,0.0029,13.3583,0.0043,115000.0,KTWO210909923-C04,4,STAR,6,03 56 04.538,+21 32 42.64,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4032_GO4097,15.3,4.2,-47.8,4.5,,,,,,,,,,,,,,,,,12.061,0.024,11.458,0.027000000000000003,11.164,0.023,14.431,JHK,,,,558-008378,03560452+2132428,,2015-09-03 17:19:59,1.0,0.0,0.87,952.451,836.0260000000003,683.072,14,1,45,,,19,17.41377423586707,17.1303,15.913011048543995,15.8777,14.383021050375627,14.3766,13.578430098230738,13.6886,13.560096351566365,13.3503,5.651668842475033,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.393,0.0786,0.14499999999999955,5.555121510822244,8.357184523416158e+31,2.9134905370014724e+30,8.007934474610664e+31,8.357184523416163e+31,9.50817927478432e+29,2.79025363293769e+31,False,    ,2018-08-20 13:11:55.255105,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210909923-c04_kepler_v2_lc.fits,61.953611111111115,2228.8003253030474,6.5740948987182e+32,225.64325558044118
62,62,210911601.0,0.90684,207.0,034452.85+213416.5,56.220240000000004,21.571260000000002,UGCSJ034452.86+213416.0,,12.42,5.45,0.2494,0.2714,,,0.02,1.0,best,,0.0,,1.0,1.0,,,1.3388056220302586e+17,56.22035639,21.57103254,0.004,0.002,90.0,503635968.0,60.0,56224.73229167,5.0,50.0,18.8501,0.0102,18.9515,0.0106,115000.0,17.5656,0.0072,17.6293,0.008,115000.0,15.8297,0.0018,15.8892,0.003,115000.0,15.0293,0.0035,15.1286,0.0152,115000.0,14.623,0.0093,14.6386,0.0066,115000.0,KTWO210911601-C04,4,STAR,6,03 44 52.858,+21 34 16.53,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.33,0.021,12.718,0.022,12.423,0.021,15.728,JHK,,,,,03445285+2134165,,2015-09-03 20:14:05,1.0,0.0,0.838,1582.4620000000002,1367.4920000000004,1116.623,14,3,47,,,19,19.152154352025686,18.8501,17.607466160828327,17.5656,15.840042182613606,15.8297,14.894970110493189,15.0293,14.891842019247095,14.623,5.651668842475033,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,5.4486236794258405,1.9591152774737837e+31,4.9580014504180325e+29,1.8841751121027363e+31,1.950113960413546e+31,1.925937180673538e+29,6.95997016907608e+30,False,    ,2018-08-20 13:11:55.449037,2.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210911601-c04_kepler_v2_lc.fits,61.70895833333334,2228.8001694597187,1.9710414419960443e+32,397.54757268775234
63,63,210912544.0,0.8352430000000001,742.0,040126.03+213508.9,60.3585,21.585820000000002,DH900,,12.26,5.2,1.1983,,,,0.047,1.0,best,,0.0,,1.0,1.0,,,1.3390060358587334e+17,60.35861360000001,21.58561343,0.003,0.003,0.0,503635968.0,60.0,56254.11746528,10.0,54.0,18.1208,0.015,18.1935,0.008,115000.0,16.8378,0.0051,16.9073,0.0074,115000.0,15.3799,0.0017,15.4337,0.0038,115000.0,14.6939,0.0058,14.7545,0.002,115000.0,14.3756,0.0026,14.4172,0.0104,115000.0,KTWO210912544-C04,4,STAR,6,04 01 26.040,+21 35 08.98,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.146,0.024,12.542,0.024,12.255,0.021,15.499,JHK,,,,,04012604+2135089,,2015-09-03 19:02:22,1.0,0.0,0.8370000000000001,1762.417,1679.0320000000006,1575.305,9,2,26,,,19,18.403368808315342,18.1208,16.872872980581228,16.8378,15.38614816702918,15.3799,14.584747017042732,14.6939,14.582935482661656,14.3756,5.651668842475033,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.258,0.05160000000000002,0.375,4.399928976699512,2.5238293779207718e+31,6.898182513586878e+29,2.411579869115559e+31,2.5945377341929524e+31,2.4771662549990842e+29,2.240303966236216e+31,False,    ,2018-08-20 13:11:55.612041,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210912544-c04_kepler_v2_lc.fits,61.953611111111115,2228.800390107266,1.630519325285005e+32,236.36940919923217
64,64,210914325.0,0.8206180000000001,817.0,035850.05+213653.2,59.70856,21.6148,UGCSJ035850.06+213652.8,,13.19,6.58,,,,,,,best,,,,1.0,,,,1.3393059708603811e+17,59.70861556,21.61457798,0.011,0.002,90.0,1443160064.0,172.0,56100.51435185,10.0,61.0,20.4054,0.0153,20.4679,0.0664,115000.0,19.0349,0.0132,19.1397,0.0219,115000.0,16.9775,0.0042,17.0394,0.0081,115000.0,16.0236,0.0047,16.0921,0.0049,115000.0,15.5492,0.0029,15.6191,0.0053,115000.0,KTWO210914325-C04,4,STAR,6,03 58 50.052,+21 36 53.27,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.121,0.026,13.553,0.033,13.187,0.031,16.585,JHK,,,,,03585005+2136532,,2015-09-03 17:52:47,1.0,0.0,0.7929999999999999,3621.683,3348.4840000000013,3194.291,9,2,26,,,19,20.73513737716624,20.4054,19.09371276145879,19.0349,16.99511840047919,16.9775,15.839723463740413,16.0236,15.941508739450187,15.5492,5.651668842475033,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,7.364399160827718,1.9591152774737837e+31,4.9580014504180325e+29,1.8841751121027363e+31,1.950113960413546e+31,1.925937180673538e+29,6.95997016907608e+30,False,    ,2018-08-20 13:11:55.739684,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210914325-c04_kepler_v2_lc.fits,61.82187500000001,2228.8003558979253,6.599848063955204e+32,1331.1508941569066
65,65,210915466.0,0.8663690000000001,530.0,034922.50+213756.3,57.34376999999999,21.63233,DH619,,12.66,5.64,0.4171,0.2858,,,0.022000000000000002,1.0,best,,0.0,,1.0,1.0,,,1.3395057343852912e+17,57.34388937,21.63211645,0.006,0.005,0.0,503635968.0,60.0,56184.64460648,5.0,74.0,19.0663,0.0119,19.1877,0.0154,115000.0,17.7852,0.004,17.8618,0.0039,115000.0,16.0728,0.0022,16.1415,0.0021,115000.0,15.2629,0.0039,15.3172,0.0032,115000.0,14.8683,0.0046,14.9173,0.0057,115000.0,KTWO210915466-C04,4,STAR,6,03 49 22.508,+21 37 56.40,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.542,0.023,12.982,0.024,12.658,0.028,15.875,JHK,,,,,03492250+2137564,,2015-09-03 17:13:50,1.0,0.0,0.669,1513.521,1232.885,991.207,14,3,47,,,19,19.366502025282443,19.0663,17.826257901692593,17.7852,16.082718142500717,16.0728,15.131278590839162,15.2629,15.130474273098905,14.8683,5.651668842475033,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.258,0.05160000000000002,0.375,5.644410952437817,2.5238293779207718e+31,6.898182513586878e+29,2.411579869115559e+31,2.5945377341929524e+31,2.4771662549990842e+29,2.240303966236216e+31,False,    ,2018-08-20 13:11:55.865367,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210915466-c04_kepler_v2_lc.fits,61.953611111111115,2228.800233808055,6.1393715162151065e+32,889.9984168471632
66,66,210917578.0,0.794942,819.0,035929.31+213956.4,59.87215,21.665670000000002,DH878,,13.61,6.08,,,,,,,best,,,,1.0,,,,1.3399059872219918e+17,59.87223717,21.66546458,0.008,0.005,90.0,503635968.0,60.0,56088.02033565,5.0,65.0,20.2922,0.0172,20.3922,0.0549,115000.0,18.9717,0.008,19.0651,0.0131,115000.0,17.1444,0.0027,17.2103,0.0086,115000.0,16.3023,0.0037,16.3558,0.0038,115000.0,15.882,0.0035,15.9305,0.006,115000.0,KTWO210917578-C04,4,STAR,6,03 59 29.317,+21 39 56.43,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.550999999999998,0.031,13.937,0.036000000000000004,13.614,0.039,17.021,JHK,,,,,03592931+2139564,,2015-09-03 17:47:31,1.0,0.0,0.7070000000000001,3717.332,3225.958,2998.57,9,2,26,,,19,20.602975104631657,20.2922,19.017885614607824,18.9717,17.156841945097465,17.1444,16.154245813829366,16.3023,16.184780529245664,15.882,5.651668842475033,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,5.425633603552677,1.2079806881608066e+31,2.8402994452886203e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.029449160020178e+28,7.082974670228428e+30,False,    ,2018-08-20 13:11:55.989082,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210917578-c04_kepler_v2_lc.fits,61.915972222222244,2228.8003651063773,4.1563906423260784e+32,1463.3635369751382
