K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products
210903023,KTWO210903023-C04,4,STAR,6,03 46 25.201,+21 26 18.01,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4020_GO4024_GO4032_GO4048_GO4097,1.800,17.700,-19.900,17.900,,,,,,,,,,,,,,,,,12.371,0.019,11.746,0.017,11.517,0.018,14.609,JHK,,,,558-007863,03462517+2126176,,2015-09-03 18:40:43,1.000,0.000,0.861,1458.234,1356.869,1217.865,14,3,47,,,19
210904850,KTWO210904850-C04,4,STAR,6,03 32 11.537,+21 27 56.13,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.926,0.035,14.248,0.033,13.895,0.047,16.341,J,,,,,03321153+2127561,,2015-09-03 20:24:21,1.000,2.000e-4,0.816,6566.405,5362.218,4568.316,20,2,70,,,19
210905362,KTWO210905362-C04,4,STAR,6,03 42 23.998,+21 28 24.58,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4072_GO4074_GO4104,23.970,1.780,-46.890,1.400,7.270,1.590,,,10.332,0.036,9.764,0.030,10.336,0.090,9.752,0.070,9.586,0.040,,,8.797,0.021,8.604,0.029,8.526,0.019,9.811,gri,17316,1247-379-1,,558-007671,03422399+2128245,,2015-09-03 18:14:00,1.000,3.000e-4,1.000,68.442,66.577,65.538,19,1,65,,,21
210907442,KTWO210907442-C04,4,STAR,6,03 52 24.571,+21 30 22.72,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4032_GO4097,14.900,3.300,-40.800,3.700,,,,,,,,,,,,,,,,,12.414,0.022,11.714,0.022,11.483,0.020,14.871,JHK,,,,558-008190,03522457+2130227,,2015-09-03 17:48:56,0.999,0.002,0.772,1139.891,1100.488,1032.357,14,4,48,,,19
210909923,KTWO210909923-C04,4,STAR,6,03 56 04.538,+21 32 42.64,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4032_GO4097,15.300,4.200,-47.800,4.500,,,,,,,,,,,,,,,,,12.061,0.024,11.458,0.027,11.164,0.023,14.431,JHK,,,,558-008378,03560452+2132428,,2015-09-03 17:19:59,1.000,0.000,0.870,952.451,836.026,683.072,14,1,45,,,19
210911601,KTWO210911601-C04,4,STAR,6,03 44 52.858,+21 34 16.53,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.330,0.021,12.718,0.022,12.423,0.021,15.728,JHK,,,,,03445285+2134165,,2015-09-03 20:14:05,1.000,0.000,0.838,1582.462,1367.492,1116.623,14,3,47,,,19
210912544,KTWO210912544-C04,4,STAR,6,04 01 26.040,+21 35 08.98,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.146,0.024,12.542,0.024,12.255,0.021,15.499,JHK,,,,,04012604+2135089,,2015-09-03 19:02:22,1.000,0.000,0.837,1762.417,1679.032,1575.305,9,2,26,,,19
210914325,KTWO210914325-C04,4,STAR,6,03 58 50.052,+21 36 53.27,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.121,0.026,13.553,0.033,13.187,0.031,16.585,JHK,,,,,03585005+2136532,,2015-09-03 17:52:47,1.000,0.000,0.793,3621.683,3348.484,3194.291,9,2,26,,,19
210915466,KTWO210915466-C04,4,STAR,6,03 49 22.508,+21 37 56.40,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.542,0.023,12.982,0.024,12.658,0.028,15.875,JHK,,,,,03492250+2137564,,2015-09-03 17:13:50,1.000,0.000,0.669,1513.521,1232.885,991.207,14,3,47,,,19
210917578,KTWO210917578-C04,4,STAR,6,03 59 29.317,+21 39 56.43,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.551,0.031,13.937,0.036,13.614,0.039,17.021,JHK,,,,,03592931+2139564,,2015-09-03 17:47:31,1.000,0.000,0.707,3717.332,3225.958,2998.570,9,2,26,,,19
210917754,KTWO210917754-C04,4,STAR,6,03 51 42.091,+21 40 06.04,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4104,19.200,1.700,-46.200,1.800,,,,,11.976,0.147,11.463,0.133,11.871,0.010,11.248,0.040,10.971,0.020,,,9.903,0.022,9.568,0.022,9.452,0.018,11.241,gri,,1260-314-1,,559-007943,03514208+2140061,,2015-09-03 19:23:03,1.000,0.000,1.000,291.870,260.922,280.598,14,4,48,,,19
210919084,KTWO210919084-C04,4,STAR,6,03 52 45.660,+21 41 19.63,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,14.900,3.900,-50.000,4.300,,,,,,,,,,,,,,,,,12.852,0.024,12.198,0.022,11.957,0.020,15.217,JHK,,,,559-007992,03524566+2141201,,2015-09-03 20:04:47,1.000,1.000e-4,0.736,1504.839,1390.323,1282.972,14,4,48,,,19
210920066,KTWO210920066-C04,4,STAR,6,03 45 09.882,+21 42 16.52,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4086_GO4104,21.500,1.100,-49.400,1.100,,,,,10.575,0.049,9.973,0.041,10.461,0.100,9.927,0.170,9.650,0.020,,,8.902,0.020,8.694,0.026,8.586,0.020,9.893,gri,,1260-1107-1,,559-007633,03450987+2142165,,2015-09-03 18:56:25,1.000,0.000,1.000,75.876,74.399,73.388,14,3,47,,,19
210920246,KTWO210920246-C04,4,STAR,6,03 52 48.691,+21 42 28.07,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060,20.200,3.000,-45.500,3.400,,,,,16.225,0.080,14.802,0.110,15.589,0.090,14.233,0.080,13.355,0.030,,,11.565,0.022,10.867,0.020,10.656,0.017,14.025,gri,,,,559-007994,03524869+2142283,,2015-09-03 19:39:36,1.000,0.000,0.899,806.528,721.151,594.779,14,4,48,,,19
210922592,KTWO210922592-C04,4,STAR,6,03 47 34.159,+21 44 48.52,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4104_GO4106,17.500,1.900,-44.800,3.600,,,,,13.277,0.030,12.312,0.050,12.783,0.020,11.937,0.060,11.619,0.030,,,10.530,0.024,10.013,0.022,9.895,0.018,11.969,gri,,,,559-007734,03473416+2144486,,2015-09-03 20:32:04,1.000,0.000,0.975,532.598,500.522,476.684,14,3,47,,,19
210922602,KTWO210922602-C04,4,STAR,6,03 45 46.930,+21 44 49.39,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.774,0.024,13.158,0.021,12.822,0.027,16.273,JHK,,,,,03454692+2144493,,2015-09-03 18:19:12,1.000,0.000,0.824,1825.172,1470.804,1115.017,14,3,47,,,19
210923443,KTWO210923443-C04,4,STAR,6,03 52 04.375,+21 45 39.24,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.231,0.026,13.613,0.030,13.292,0.033,16.705,JHK,,,,,03520437+2145392,,2015-09-03 18:57:10,1.000,0.000,0.850,2313.296,1877.648,1457.270,14,4,48,,,19
210924735,KTWO210924735-C04,4,STAR,6,03 52 53.004,+21 46 54.78,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4086_GO4104_GO4106,15.800,1.300,-37.900,2.600,,,,,12.669,0.020,11.797,0.080,12.200,0.040,11.502,0.080,11.172,0.050,,,9.991,0.022,9.468,0.020,9.349,0.018,11.480,gri,,,,559-007999,03525300+2146550,,2015-09-03 18:58:50,1.000,0.000,0.982,736.014,705.670,720.530,14,4,48,,,19
210926194,KTWO210926194-C04,4,STAR,6,03 59 26.920,+21 48 19.03,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.544,0.026,12.953,0.027,12.624,0.023,15.975,JHK,,,,,03592691+2148190,,2015-09-03 20:24:43,1.000,0.000,0.797,1713.905,1536.604,1354.621,9,2,26,,,19
210927253,KTWO210927253-C04,4,STAR,6,03 51 51.552,+21 49 17.10,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.220,0.028,12.633,0.027,12.344,0.024,15.528,JHK,,,,,03515155+2149171,,2015-09-03 20:00:23,0.751,0.249,0.815,2739.837,2545.391,2405.156,14,4,48,,,19
210927331,KTWO210927331-C04,4,STAR,6,03 51 51.890,+21 49 21.98,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.918,0.032,12.304,0.034,12.037,0.026,15.242,JHK,,,,,03515189+2149219,,2015-09-03 17:29:09,0.930,0.070,0.807,1648.962,1593.506,1463.557,14,4,48,,,19
210931244,KTWO210931244-C04,4,STAR,6,03 54 34.798,+21 53 02.07,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060,19.800,2.900,-42.500,3.400,,,,,17.129,0.070,15.561,0.060,16.382,0.060,14.978,0.070,13.935,0.050,,,12.061,0.020,11.369,0.020,11.178,0.018,14.669,gri,,,,560-008173,03543479+2153021,,2015-09-03 18:43:11,1.000,0.000,0.909,573.033,512.594,464.907,14,4,48,,,19
210932705,KTWO210932705-C04,4,STAR,6,03 59 39.822,+21 54 27.90,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4032_GO4048_GO4097,12.600,5.800,-39.900,5.200,,,,,,,,,,,,,,,,,12.718,0.024,12.022,0.025,11.774,0.018,15.202,JHK,,,,560-008429,03593983+2154281,,2015-09-03 18:01:23,1.000,0.000,0.834,1134.047,1120.407,1096.098,9,2,26,,,19
210933044,KTWO210933044-C04,4,STAR,6,03 49 02.957,+21 54 47.23,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.232,0.027,13.595,0.031,13.366,0.034,16.509,JHK,,,,,03490295+2154472,,2015-09-03 19:20:40,1.000,0.000,0.860,1931.106,1538.913,1241.885,14,3,47,,,19
210934634,KTWO210934634-C04,4,STAR,6,03 49 41.700,+21 56 19.53,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.767,0.036,14.072,0.042,13.762,0.048,16.169,J,,,,,03494169+2156195,,2015-09-03 18:40:33,1.000,0.000,0.500,5924.127,4326.087,3159.853,14,4,48,,,19
210939348,KTWO210939348-C04,4,STAR,6,03 52 18.458,+22 00 53.70,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4054_GO4060,19.900,2.800,-34.300,2.400,,,,,17.146,0.102,15.763,0.059,16.619,0.080,15.122,0.060,14.116,0.040,,,12.290,0.020,11.621,0.020,11.390,0.021,14.867,gri,,,,561-008141,03521844+2200536,,2015-09-03 17:40:56,1.000,0.000,0.889,782.651,758.187,734.869,14,4,48,,,19
210939705,KTWO210939705-C04,4,STAR,6,03 52 06.658,+22 01 14.66,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.976,0.024,13.453,0.031,13.122,0.031,16.214,JHK,,,,,03520665+2201146,,2015-09-03 17:11:42,1.000,0.000,0.774,1828.999,1341.621,975.680,14,4,48,,,19
210940129,KTWO210940129-C04,4,STAR,6,03 36 44.107,+22 01 39.14,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.870,0.026,13.284,0.022,12.919,0.025,16.367,JHK,,,,,03364410+2201391,,2015-09-03 19:14:52,1.000,0.000,0.821,1809.908,1438.297,1162.469,20,1,69,,,19
210940436,KTWO210940436-C04,4,STAR,6,03 41 23.453,+22 01 54.26,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.555,0.022,12.857,0.026,12.536,0.026,14.883,J,,,,,03412345+2201542,,2015-09-03 19:34:57,1.000,1.000e-4,0.867,1901.117,1666.624,1347.402,20,1,69,,,19
210940618,KTWO210940618-C04,4,STAR,6,04 06 56.034,+22 02 04.74,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4032_GO4060,19.500,3.000,-46.500,3.300,,,,,16.776,0.090,15.123,0.050,16.062,0.050,14.459,0.100,13.756,0.290,,,11.761,0.021,11.035,0.023,10.833,0.020,14.448,gri,,,,561-009032,04065602+2202049,,2015-09-03 20:24:22,1.000,1.000e-4,0.940,706.039,715.270,693.949,9,1,25,,,19
210940839,KTWO210940839-C04,4,STAR,6,04 00 10.282,+22 02 17.51,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.427,0.028,12.824,0.027,12.521,0.024,15.822,JHK,,,,,04001028+2202175,,2015-09-03 19:46:38,1.000,0.000,0.830,2018.967,1847.490,1602.980,9,2,26,,,19
210941338,KTWO210941338-C04,4,STAR,6,04 04 34.781,+22 02 46.67,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.439,0.024,12.816,0.027,12.529,0.023,15.845,JHK,,,,,04043478+2202466,,2015-09-03 17:54:26,1.000,0.000,0.664,1587.237,1382.307,1173.385,9,1,25,,,19
210942652,KTWO210942652-C04,4,STAR,6,03 48 17.604,+22 04 01.31,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.446,0.026,12.860,0.026,12.612,0.026,15.618,JHK,,,,,03481760+2204013,,2015-09-03 18:23:42,1.000,0.000,0.834,1290.969,1100.955,933.766,14,3,47,,,19
210942842,KTWO210942842-C04,4,STAR,6,03 48 46.584,+22 04 12.79,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4020_GO4029_GO4033_GO4060_GO4091_GO4104,18.700,5.300,-48.300,1.500,,,,,13.035,0.070,12.090,0.060,12.543,0.040,11.753,0.050,11.385,0.010,,,10.173,0.020,9.705,0.022,9.533,0.020,11.732,gri,,,,561-007958,03484659+2204129,,2015-09-03 20:17:24,1.000,0.000,0.979,407.104,398.243,401.349,14,3,47,,,19
210943453,KTWO210943453-C04,4,STAR,6,03 34 54.955,+22 04 46.66,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4097,14.600,3.500,-33.200,2.700,,,,,,,,,,,,,,,,,12.403,0.023,11.798,0.016,11.566,0.020,14.585,JHK,,,,561-007228,03345493+2204466,,2015-09-03 19:33:46,1.000,0.000,0.810,1902.630,1753.195,1569.972,20,2,70,,,19
210944157,KTWO210944157-C04,4,STAR,6,03 59 59.845,+22 05 29.73,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.773,0.028,13.192,0.028,12.912,0.026,16.034,JHK,,,,,03595984+2205297,,2015-09-03 19:32:56,1.000,0.000,0.786,1795.618,1569.462,1339.362,9,2,26,,,19
210945519,KTWO210945519-C04,4,STAR,6,03 51 23.872,+22 06 48.15,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4091,16.900,1.400,-41.300,1.700,,,,,14.297,0.040,13.148,0.050,13.748,0.020,12.680,0.050,12.236,0.030,,,10.944,0.023,10.336,0.027,10.196,0.019,12.689,gri,,,,561-008104,03512387+2206482,,2015-09-03 19:43:18,1.000,0.000,0.957,322.335,281.220,282.459,14,4,48,,,19
210945565,KTWO210945565-C04,4,STAR,6,03 47 58.020,+22 06 51.12,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,15.315,0.053,14.764,0.069,14.319,0.066,17.860,JHK,,,,,03475802+2206511,,2015-09-03 17:54:36,0.929,0.071,0.603,6537.266,4661.949,3321.791,14,3,47,,,19
210946466,KTWO210946466-C04,4,STAR,6,03 39 44.190,+22 07 45.78,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,19.700,4.000,-24.900,4.500,,,,,,,,,,,,,,,,,12.767,0.019,12.122,0.019,11.893,0.019,15.069,JHK,,,,561-007466,03394418+2207458,,2015-09-03 18:30:46,1.000,0.000,0.882,1159.528,1061.149,919.408,20,1,69,,,19
210946764,KTWO210946764-C04,4,STAR,6,03 33 05.821,+22 08 03.28,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4052_GO4060_GO4086_GO4104,21.400,1.600,-49.300,1.700,,,,,12.144,0.225,11.441,0.149,11.779,0.020,11.183,0.060,10.936,0.050,,,9.897,0.018,9.522,0.017,9.425,0.020,11.189,gri,,1246-466-1,,561-007147,03330582+2208032,,2015-09-03 19:27:46,1.000,0.000,0.983,160.975,158.119,147.772,20,2,70,,,19
210947280,KTWO210947280-C04,4,STAR,6,03 57 49.363,+22 08 31.35,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.884,0.036,14.253,0.042,13.900,0.054,17.423,JHK,,,,,03574936+2208313,,2015-09-03 18:09:22,1.000,0.000,0.687,4001.991,3009.740,2286.257,9,3,27,,,19
210947594,KTWO210947594-C04,4,STAR,6,03 50 31.945,+22 08 47.78,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.042,0.021,12.364,0.024,12.118,0.023,15.483,JHK,,,,,03503194+2208477,,2015-09-03 18:28:08,1.000,0.000,0.730,1600.259,1442.639,1179.151,14,4,48,,,19
210947895,KTWO210947895-C04,4,STAR,6,03 49 35.882,+22 09 05.19,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,12.300,1.900,-40.000,2.200,,,,,15.326,0.070,13.899,0.030,14.687,0.010,13.312,0.020,12.564,0.020,,,10.869,0.020,10.218,0.022,10.022,0.018,13.201,gri,,,,561-008009,03493587+2209053,,2015-09-03 17:14:32,1.000,0.000,0.967,617.635,545.390,499.059,14,4,48,,,19
210948982,KTWO210948982-C04,4,STAR,6,04 01 49.159,+22 10 05.47,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.112,0.023,12.524,0.028,12.237,0.020,15.417,JHK,,,,,04014916+2210054,,2015-09-03 18:14:56,1.000,0.000,0.789,2344.604,2188.915,2015.419,9,2,26,,,19
210949534,KTWO210949534-C04,4,STAR,6,03 49 11.237,+22 10 36.35,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4086_GO4091,46.000,4.000,-47.200,5.000,,,,,14.853,0.070,13.616,0.050,14.286,0.050,13.078,0.030,12.468,0.020,,,10.892,0.021,10.289,0.022,10.103,0.018,13.013,gri,,,,561-007981,03491123+2210364,,2015-09-03 20:17:46,1.000,0.000,0.920,605.633,567.575,529.622,14,4,48,,,19
210949562,KTWO210949562-C04,4,STAR,6,04 01 11.352,+22 10 38.35,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,14.057,0.030,13.474,0.033,13.125,0.032,16.516,JHK,,,,,04011135+2210383,,2015-09-03 18:54:45,0.998,0.002,0.879,2178.264,1888.398,1617.448,9,2,26,,,19
210949721,KTWO210949721-C04,4,STAR,6,03 49 48.436,+22 10 48.59,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.948,0.023,12.242,0.024,11.994,0.023,15.450,JHK,,,,,03494843+2210485,,2015-09-03 19:02:55,1.000,0.000,0.844,1356.935,1252.469,1154.222,14,4,48,,,19
210950265,KTWO210950265-C04,4,STAR,6,03 50 22.909,+22 11 17.97,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,15.100,2.200,-40.900,2.500,,,,,15.874,0.070,14.483,0.060,15.253,0.050,13.877,0.050,13.139,0.030,,,11.462,0.021,10.786,0.022,10.585,0.020,13.773,gri,,,,561-008048,03502291+2211181,,2015-09-03 18:27:12,1.000,0.000,0.952,672.145,672.225,659.089,14,4,48,,,19
210951703,KTWO210951703-C04,4,STAR,6,03 48 25.502,+22 12 41.66,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4020_GO4024_GO4032_GO4048_GO4060_GO4091,30.400,7.500,-30.300,8.800,,,,,15.328,0.057,14.102,0.040,14.742,0.030,13.597,0.020,12.990,0.010,,,11.383,0.021,10.785,0.022,10.602,0.017,13.516,gri,,,,562-007965,03482550+2212417,,2015-09-03 20:03:52,1.000,0.000,0.935,1052.454,963.660,811.607,14,3,47,,,19
210956678,KTWO210956678-C04,4,STAR,6,03 37 41.344,+22 17 19.41,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,13.956,0.026,13.363,0.026,13.072,0.024,16.289,JHK,,,,,03374134+2217194,,2015-09-03 18:32:02,1.000,0.000,0.782,2259.080,1837.448,1392.076,20,1,69,,,19
210957162,KTWO210957162-C04,4,STAR,6,03 43 06.492,+22 17 49.47,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.739,0.032,14.147,0.037,13.789,0.042,17.234,JHK,,,,,03430649+2217494,,2015-09-03 20:15:34,1.000,0.000,0.664,3234.426,2469.518,1867.892,15,2,50,,,19
210957703,KTWO210957703-C04,4,STAR,6,04 05 13.708,+22 18 18.69,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.367,0.024,12.719,0.025,12.412,0.023,15.871,JHK,,,,,04051370+2218186,,2015-09-03 17:56:03,1.000,0.000,0.864,1520.717,1275.794,1064.730,9,1,25,,,19
210958195,KTWO210958195-C04,4,STAR,6,03 49 25.543,+22 18 44.74,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.213,0.031,13.576,0.031,13.324,0.034,16.560,JHK,,,,,03492554+2218447,,2015-09-03 18:02:53,1.000,0.000,0.881,2196.562,1676.509,1264.878,14,4,48,,,19
210960579,KTWO210960579-C04,4,STAR,6,03 37 24.046,+22 21 03.57,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4104,19.100,0.800,-45.400,0.800,,,,,9.678,0.024,9.154,0.019,10.055,0.070,9.561,0.230,9.034,0.080,,,8.141,0.021,7.946,0.017,7.902,0.027,9.340,gri,,1247-211-1,,562-007415,03372404+2221035,,2015-09-03 18:21:06,0.998,0.002,1.000,104.202,104.636,100.420,20,1,69,,,19
210963935,KTWO210963935-C04,4,STAR,6,03 51 03.910,+22 24 17.11,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4020_GO4032_GO4054_GO4060,15.000,2.300,-44.500,2.500,,,,,16.092,0.100,14.616,0.060,15.395,0.020,14.017,0.040,13.238,0.050,,,11.608,0.020,10.909,0.022,10.732,0.018,13.885,gri,,,,563-008365,03510391+2224172,,2015-09-03 19:28:54,0.994,0.006,0.925,587.393,545.467,528.154,14,4,48,,,19
210964488,KTWO210964488-C04,4,STAR,6,03 35 46.396,+22 24 50.08,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.152,0.026,13.571,0.032,13.271,0.033,16.476,JHK,,,,,03354639+2224500,,2015-09-03 19:27:47,1.000,0.000,0.673,2551.763,2123.432,1741.977,20,1,69,,,19
210964780,KTWO210964780-C04,4,STAR,6,03 53 52.822,+22 25 06.71,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4020_GO4024_GO4032_GO4048_GO4060_GO4104_GO4106,18.500,1.000,-42.100,1.400,,,,,13.100,0.050,12.063,0.050,12.552,0.020,11.662,0.050,11.275,0.020,,,10.113,0.020,9.554,0.022,9.406,0.018,11.658,gri,,,,563-008537,03535282+2225068,,2015-09-03 18:02:18,1.000,0.000,0.973,354.288,347.713,351.607,14,4,48,,,19
210965155,KTWO210965155-C04,4,STAR,6,03 42 59.753,+22 25 27.35,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4020_GO4024_GO4032_GO4048_GO4060,19.200,3.200,-40.800,3.600,,,,,15.340,0.070,13.968,0.040,14.736,0.100,13.402,0.050,12.797,0.040,,,11.453,0.022,10.744,0.023,10.587,0.019,13.379,gri,,,,563-007940,03425975+2225273,,2015-09-03 17:43:34,1.000,0.000,0.965,209.541,195.401,185.160,15,2,50,,,19
