,EPIC,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t
508,211120664,034900.97+245410.1,57.25408,24.902820000000002,HCG351                 ,16.95,11.81,5.03,1.4972,       ,       ,       ,0.013999999999999999,1.0,best,     ,0.0,     ,1,1.0,,
509,211000411,034900.99+225849.5,57.25416,22.980439999999998,HCG353                 ,15.39,11.15,4.13,8.5889,       ,       ,       ,0.047,3.0,best,8.41,1.0,7,1,1.0,,
510,211041750,034901.14+233815.6,57.25476999999999,23.63769,DH598                  ,     ,13.58,5.97,0.3242,       ,       ,       ,0.031,1.0,best,     ,0.0,     ,1,1.0,,
511,211017570,034902.32+231508.8,57.2597,23.25246,HII2126                ,11.71,9.7,1.9,6.1535,       ,       ,       ,0.013999999999999999,3.0,best,3.06,1.0,4,1,1.0,,
512,210933044,034902.95+215447.2,57.26231,21.913120000000003,BPL197                 ,     ,13.37,5.74,0.6738,       ,       ,       ,0.024,1.0,best,     ,0.0,     ,1,1.0,,
513,211047980,034905.85+234423.1,57.274409999999996,23.73975,HCG354                 ,15.31,10.79,4.41,0.8288,1.4228,       ,       ,0.028999999999999998,1.0,best,0.58,1.0,20,1,1.0,,
514,211008337,034905.91+230622.0,57.27466,23.10613,HCG357                 ,     ,12.24,5.06,1.1187,       ,       ,       ,0.047,2.0,best,     ,0.0,     ,1,1.0,,
515,211050460,034906.10+234652.5,57.27545,23.781270000000003,HII2147                ,10.87,8.58,2.18,0.7768,0.1541,       ,       ,0.037000000000000005,1.0,best,0.78,1.0,6.9,1,1.0,,
516,211086260,034911.02+242051.2,57.29595,24.347579999999997,HCG355                 ,17.42,12.18,5.13,2.0109,       ,       ,       ,0.032,1.0,best,2.01,0.0,     ,1,1.0,,
517,210949534,034911.23+221036.4,57.29681,22.17679,HCG360                 ,13.8,10.1,3.59,5.9405,0.849,       ,       ,0.028999999999999998,3.0,best,5.6,1.0,     ,1,1.0,,
518,211036665,034911.27+233318.8,57.296980000000005,23.555239999999998,HII2193                ,14.23,10.57,3.55,1.4162,       ,       ,       ,0.022000000000000002,1.0,ok  ,1.42,1.0,23,1,1.0,,
519,211104722,034911.72+243811.7,57.29885,24.6366,HII2172                ,10.44,8.95,1.38,4.2628,       ,       ,       ,0.018000000000000002,3.0,best,4.67,1.0,10.3,1,1.0,,
520,211057064,034912.19+235312.5,57.3008,23.88683,HD23863=HII2195        ,8.12,7.58,0.43,0.0559,0.0322,       ,       ,0.003,1.0,best,     ,0.0,     ,1,1.0,,
521,211016037,034912.30+231342.0,57.301269999999995,23.22835,HII2209                ,14.48,10.72,3.65,5.3258,       ,       ,       ,0.027000000000000003,3.0,best,5.32,1.0,5.4,1,1.0,,
522,211100392,034915.37+243402.2,57.314080000000004,24.56728,HII2208                ,14.42,10.49,3.82,0.3983,       ,       ,       ,0.063,1.0,best,0.4,1.0,73,1,1.0,,
523,211025773,034915.61+232249.3,57.315059999999995,23.38038,HHJ36                  ,19.47,13.41,5.95,0.5256,       ,       ,       ,0.032,1.0,best,     ,0.0,37,1,1.0,,
524,211068337,034916.40+240349.2,57.31836,24.063670000000002,HCG362                 ,15.52,10.75,4.66,0.4015,0.5806,       ,       ,0.021,1.0,best,     ,0.0,     ,1,1.0,,
525,211089419,034916.79+242346.0,57.319959999999995,24.39613,HII2220                ,7.52,7.24,0.17,0.2652,       ,       ,       ,0.005,1.0,best,     ,0.0,     ,1,1.0,,
526,211065427,034916.80+240058.8,57.320009999999996,24.01635,HHJ308                 ,     ,12.24,5.81,0.3628,       ,       ,       ,0.017,1.0,ok  ,     ,0.0,     ,1,1.0,,
527,211113202,034920.58+244636.0,57.33579,24.776670000000003,HII2244                ,12.58,9.94,2.53,0.5603,       ,       ,       ,0.039,1.0,best,0.56,1.0,45,1,1.0,,
528,211108263,034921.24+244140.9,57.33851,24.69472,HHJ51                  ,     ,13.51,5.84,0.4433,       ,       ,       ,0.042,1.0,best,     ,0.0,     ,1,1.0,,
529,211042656,034921.48+233906.4,57.33954,23.6518,HCG363                 ,17.15,11.98,5.06,0.3389,       ,       ,       ,0.027999999999999997,1.0,best,0.34,0.0,     ,1,1.0,,
530,210915466,034922.50+213756.3,57.34376999999999,21.63233,DH619                  ,     ,12.66,5.64,0.4171,0.2858,       ,       ,0.022000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
531,211054014,034924.05+235021.4,57.35021,23.83928,HII2284                ,11.35,9.43,1.81,5.5927,       ,       ,       ,0.017,3.0,best,5.82,1.0,3.6,1,1.0,,
532,210958195,034925.54+221844.7,57.35643,22.31242,BPL206                 ,     ,13.32,5.82,0.9081,       ,       ,       ,0.021,1.0,best,     ,0.0,     ,1,1.0,,
533,211004548,034925.59+230250.2,57.35665,23.0473,HHJ79                  ,18.92,13.21,5.6,0.3094,       ,       ,       ,0.057999999999999996,1.0,best,     ,0.0,     ,1,1.0,,
534,211089916,034927.57+242413.8,57.3649,24.40384,HHJ192                 ,     ,12.68,5.43,0.3888,       ,       ,       ,0.027000000000000003,1.0,best,     ,0.0,     ,1,1.0,,
535,211098117,034927.63+243154.2,57.365140000000004,24.53173,HCG370                 ,15.99,11.26,4.62,0.5429999999999999,       ,       ,       ,0.011000000000000001,4.0,best,0.54,1.0,     ,1,1.0,,
536,211046315,034928.73+234244.0,57.36974,23.712229999999998,HII2311                ,11.35,9.43,1.81,5.7139,       ,       ,       ,0.02,3.0,best,2.93,1.0,6.4,1,1.0,,
537,211042471,034929.80+233855.4,57.3742,23.64873,HHJ158                 ,     ,12.7,5.56,0.37,0.5251,       ,       ,0.023,1.0,best,     ,0.0,     ,1,1.0,,
538,211044929,034931.21+234119.8,57.38008000000001,23.68885,HHJ142                 ,     ,12.76,5.51,0.3013,       ,       ,       ,0.027000000000000003,1.0,best,     ,0.0,     ,1,1.0,,
539,211018906,034932.15+231618.2,57.38398000000001,23.271729999999998,DH626                  ,     ,13.48,5.53,0.3855,       ,       ,       ,0.031,1.0,best,     ,0.0,     ,1,1.0,,
540,211059767,034932.53+235542.6,57.38556,23.928520000000002,HCG371                 ,17.91,12.44,5.36,0.7781,       ,       ,       ,0.084,1.0,best,0.78,0.0,     ,1,1.0,,
541,211027758,034932.56+232441.2,57.3857,23.41146,HHJ245                 ,17.92,12.35,5.46,0.3933,0.3132,       ,       ,0.013000000000000001,1.0,best,     ,0.0,     ,1,1.0,,
542,211025770,034932.72+232249.4,57.386340000000004,23.38041,HII2345                ,9.14,8.04,0.99,0.2389,0.4767,       ,       ,0.001,1.0,best,     ,0.0,130,1,1.0,,
543,211098279,034933.03+243202.6,57.38763,24.53406,HCG372                 ,16.58,11.74,4.73,1.5928,       ,       ,       ,0.024,2.0,best,1.59,1.0,7,1,1.0,,
544,211051330,034933.11+234743.5,57.388000000000005,23.79542,HII2341                ,10.93,9.19,1.63,4.9432,       ,       ,       ,0.013999999999999999,3.0,best,4.88,1.0,3.5,1,1.0,,
545,211030481,034934.91+232716.8,57.395469999999996,23.45468,HII2368                ,14.35,10.42,3.82,1.2809,       ,       ,       ,0.055,1.0,best,1.29,1.0,     ,1,1.0,,
546,210815768,034935.74+200628.9,57.39895,20.10804,DH631                  ,     ,12.92,5.87,0.2999,       ,       ,       ,0.023,1.0,best,     ,0.0,     ,1,1.0,,
547,210947895,034935.87+220905.3,57.39949,22.15148,HCG376                 ,13.98,10.02,3.85,0.2471,0.3241,       ,       ,0.04,1.0,best,0.25,1.0,     ,1,1.0,,
548,211020101,034939.39+231724.4,57.41415,23.29012,HII2406                ,11.1,9.29,1.7,5.0132,       ,       ,       ,0.04,3.0,best,5.03,1.0,8.8,1,1.0,,
549,210829886,034941.01+201927.5,57.42091,20.32433,s4382488               ,     ,9.85,3.68,1.6493,       ,       ,       ,0.063,3.0,ok  ,     ,0.0,     ,1,1.0,,
550,211017407,034941.12+231459.6,57.421369999999996,23.24989,UGCSJ034941.13+231459.2,     ,13.12,6.32,0.1971,       ,       ,       ,0.026000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
551,210934634,034941.69+215619.4,57.42374,21.93875,BPL214                 ,     ,13.76,6.37,0.3971,       ,       ,       ,0.051,1.0,best,     ,0.0,     ,1,1.0,,
552,211093684,034942.26+242747.0,57.42612,24.463060000000002,HII2407                ,12.19,9.79,2.29,7.2745,8.454,       ,       ,0.046,3.0,best,7.29,1.0,6.3,1,1.0,,
553,211084463,034942.70+241907.7,57.42793,24.31883,                       ,     ,11.99,5.48,0.4441,       ,       ,       ,0.023,1.0,best,     ,0.0,     ,1,1.0,,
554,211046293,034943.52+234242.7,57.431369999999994,23.711879999999997,HR1183=HII2425         ,     ,6.25,-0.19,0.1765,       ,       ,       ,0.002,1.0,best,     ,0.0,     ,1,1.0,,
555,210949721,034948.43+221048.5,57.451809999999995,22.18016,BPL216                 ,     ,11.99,4.93,1.6719,       ,       ,       ,0.071,2.0,best,     ,0.0,     ,1,1.0,,
556,211045933,034950.35+234220.2,57.45981999999999,23.70563,HII2462                ,11.49,9.55,1.83,6.8472,       ,       ,       ,0.019,3.0,best,6.93,1.0,5.1,1,1.0,,
557,210872577,034950.37+205800.3,57.459880000000005,20.96676,UGCSJ034950.38+205759.8,     ,12.41,5.24,0.857,       ,       ,       ,0.016,1.0,best,     ,0.0,     ,1,1.0,,
558,210894583,034951.79+211826.4,57.4658,21.30734,HCG378                 ,15.63,10.92,4.6,0.4722,0.3702,       ,       ,0.021,1.0,ok  ,0.37,1.0,     ,1,1.0,,
559,211070577,034955.48+240605.2,57.48117,24.10145,DH641                  ,     ,12.63,5.39,0.5612,       ,       ,       ,0.038,1.0,best,0.56,0.0,     ,1,1.0,,
560,210833622,034956.06+202252.7,57.48359,20.381320000000002,UGCSJ034956.07+202252.2,     ,12.63,5.45,1.0465,       ,       ,       ,0.019,1.0,best,     ,0.0,     ,1,1.0,,
561,211015348,034956.48+231307.1,57.48536,23.21864,HII2506                ,10.27,8.82,1.34,2.1762,       ,       ,       ,0.012,1.0,best,2.12,1.0,13.8,1,1.0,,
562,211047055,034957.62+234328.3,57.49012,23.724529999999998,DH644                  ,     ,13.39,5.9,0.3019,       ,       ,       ,0.099,1.0,best,0.3,0.0,     ,1,1.0,,
563,211054599,034958.05+235055.2,57.491890000000005,23.848689999999998,HD23964                ,6.73,6.51,0.11,1.6412,1.5886,0.7875,       ,0.002,1.0,best,     ,0.0,     ,1,1.0,,
564,211046168,034958.33+234233.9,57.49306,23.709429999999998,SK293                  ,16.33,11.57,4.65,1.3418,       ,       ,       ,0.047,1.0,best,1.34,1.0,     ,1,1.0,,
565,211076441,034959.53+241145.9,57.498059999999995,24.19611,BPL220                 ,     ,13.55,5.93,1.0385,       ,       ,       ,0.021,1.0,best,     ,0.0,     ,1,1.0,,
566,211055468,035002.16+235144.8,57.50904,23.86245,HCG382                 ,     ,11.99,4.93,0.6757,       ,       ,       ,0.038,4.0,best,     ,0.0,     ,1,1.0,,
567,211020988,035004.99+231817.4,57.5208,23.30485,DH650                  ,     ,13.4,5.71,0.321,       ,       ,       ,0.022000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
568,211071889,035005.05+240726.3,57.521080000000005,24.12398,HII2548                ,14.02,10.59,3.32,6.4254,       ,       ,       ,0.059000000000000004,4.0,best,6.44,1.0,5.7,1,1.0,,
569,211156183,035008.40+253256.0,57.53504,25.54891,HCG386                 ,     ,12.38,5.26,1.7487,       ,       ,       ,0.045,1.0,best,     ,0.0,     ,1,1.0,,
570,211064196,035012.25+235945.2,57.551080000000006,23.99589,HII2602                ,15.49,10.85,4.53,1.8401,       ,       ,       ,0.022000000000000002,1.0,best,     ,0.0,11,1,1.0,,
571,211059658,035012.44+235536.2,57.55186,23.92673,SK279                  ,     ,12.12,5.68,0.3645,0.3564,       ,       ,0.019,1.0,best,     ,0.0,     ,1,1.0,,
572,211149525,035014.74+252530.1,57.561440000000005,25.42505,DH662                  ,     ,12.92,5.51,0.6652,       ,       ,       ,0.022000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
573,211078413,035015.26+241336.1,57.5636,24.22672,HCG394                 ,17.54,12.38,5.05,1.1204,       ,       ,       ,0.063,1.0,best,     ,0.0,     ,1,1.0,,
574,211147023,035017.65+252246.3,57.57358000000001,25.37955,TrS151x                ,9.65,8.38,1.16,1.857,1.7823,       ,       ,0.004,1.0,best,     ,0.0,     ,1,1.0,,
575,211007717,035021.29+230547.0,57.58875,23.09639,HII2665                ,11.36,9.33,1.92,5.3657,       ,       ,       ,0.023,3.0,best,5.39,1.0,5.7,1,1.0,,
576,210950265,035022.91+221118.0,57.595459999999996,22.18836,HCG398                 ,14.51,10.59,3.81,1.8957,       ,       ,       ,0.05,2.0,best,1.89,1.0,     ,1,1.0,,
577,210855272,035024.94+204218.1,57.60395,20.70505,DH668                  ,14.69,10.94,3.64,17.597,       ,       ,       ,0.004,1.0,ok  ,     ,0.0,     ,1,1.0,,
578,211059754,035025.14+235541.9,57.604769999999995,23.92833,HCG396                 ,     ,12.77,5.35,0.6601,       ,       ,       ,0.028999999999999998,1.0,best,     ,0.0,     ,1,1.0,,
579,211025708,035027.34+232245.1,57.61391999999999,23.37921,SK273                  ,     ,12.54,5.41,0.9801,       ,       ,       ,0.066,1.0,best,     ,0.0,     ,1,1.0,,
580,211005706,035027.82+230355.1,57.615919999999996,23.06531,DH671                  ,     ,12.94,5.46,0.5589,       ,       ,       ,0.02,1.0,best,     ,0.0,     ,1,1.0,,
581,210947594,035031.94+220847.7,57.63309,22.1466,HCG401                 ,     ,12.12,5.09,1.0933,       ,       ,       ,0.016,2.0,best,     ,0.0,     ,1,1.0,,
582,210830104,035033.85+201938.7,57.641059999999996,20.32744,UGCSJ035033.86+201938.3,     ,14.0,6.78,1.128,       ,       ,       ,0.024,1.0,best,     ,0.0,     ,1,1.0,,
583,211149600,035035.71+252535.4,57.64881999999999,25.42651,PELS072                ,12.1,9.58,2.41,0.3144,       ,       ,       ,0.115,1.0,best,0.31,1.0,     ,1,1.0,,
584,210967901,035037.40+222808.3,57.65585,22.468989999999998,HCG404                 ,     ,12.37,5.3,1.7941,       ,       ,       ,0.069,2.0,best,1.79,0.0,     ,1,1.0,,
585,211015258,035038.91+231302.7,57.662130000000005,23.21744,SK263                  ,16.6,11.75,4.74,0.8891,0.2966,       ,       ,0.011000000000000001,1.0,best,0.89,0.0,     ,1,1.0,,
586,211147822,035039.29+252337.5,57.66373000000001,25.39377,DH679                  ,12.45,9.43,2.91,0.5789,0.8204,       ,       ,0.038,1.0,best,0.58,1.0,     ,1,1.0,,
587,211060078,035040.07+235559.0,57.66698,23.93306,HII2786                ,10.29,8.81,1.37,2.1644,2.2668,       ,       ,0.032,1.0,best,2.17,1.0,22,1,1.0,,
588,211161968,035041.19+253930.8,57.67163000000001,25.65856,DH682                  ,     ,13.28,5.89,0.3277,       ,       ,       ,0.03,1.0,best,     ,0.0,     ,1,1.0,,
589,211022539,035051.43+231944.7,57.714330000000004,23.3291,HII2870                ,12.51,10.01,2.39,8.4496,3.8914,       ,       ,0.011000000000000001,1.0,best,7.89,1.0,4,1,1.0,,
590,211062007,035052.43+235741.5,57.7185,23.96154,HII2866                ,6.93,6.58,0.24,0.3064,0.3389,0.9656,0.4081,0.003,1.0,best,     ,0.0,     ,1,1.0,,
591,211053737,035054.31+235005.6,57.726330000000004,23.834889999999998,HII2881                ,11.57,9.05,2.41,6.6498,5.3667,       ,       ,0.027999999999999997,3.0,best,5.16,1.0,7.8,1,1.0,,
592,211158092,035056.60+253506.6,57.735859999999995,25.58519,HCG412                 ,16.89,11.58,5.2,2.0791,       ,       ,       ,0.033,1.0,best,     ,0.0,     ,1,1.0,,
593,211059775,035058.16+235542.8,57.74235,23.92857,HCG414                 ,     ,12.77,5.31,0.461,       ,       ,       ,0.028999999999999998,1.0,best,     ,0.0,     ,1,1.0,,
594,211129308,035102.31+250319.6,57.75963,25.05547,HII2908                ,13.47,10.37,2.99,5.7885,       ,       ,       ,0.039,4.0,ok  ,     ,0.0,     ,1,1.0,,
595,211038382,035103.26+233500.5,57.763619999999996,23.583479999999998,UGCSJ035103.27+233500.0,     ,13.39,5.8,1.6572,       ,       ,       ,0.016,1.0,best,     ,0.0,     ,1,1.0,,
596,210963935,035103.91+222417.2,57.7663,22.40479,s4954485               ,     ,10.73,3.77,3.4151,       ,       ,       ,0.036000000000000004,2.0,best,     ,0.0,     ,1,1.0,,
597,211023807,035107.10+232057.7,57.77959,23.34938,DH695                  ,     ,12.89,5.27,0.5784,       ,       ,       ,0.03,1.0,best,     ,0.0,     ,1,1.0,,
598,211048321,035111.87+234443.4,57.79948,23.74539,BPL232                 ,     ,13.42,5.64,1.9607,       ,       ,       ,0.018000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
599,211060049,035112.07+235557.4,57.8003,23.93263,HII2966                ,14.86,10.9,3.85,4.5971,       ,       ,       ,0.087,2.0,best,4.56,1.0,9,1,1.0,,
600,211147423,035113.84+252311.6,57.80769,25.38656,                       ,     ,11.97,5.08,0.5336,       ,       ,       ,0.09,1.0,best,     ,0.0,     ,1,1.0,,
601,211019565,035115.81+231656.1,57.81589,23.28227,HCG423                 ,14.84,10.82,3.91,0.4479,       ,       ,       ,0.071,1.0,best,     ,0.0,53,1,1.0,,
602,210878635,035116.61+210335.1,57.819219999999994,21.05975,DH700                  ,     ,12.38,5.44,0.4748,       ,       ,       ,0.036000000000000004,1.0,best,     ,0.0,     ,1,1.0,,
603,211053255,035116.85+234935.7,57.82023,23.8266,HII2984                ,12.41,9.95,2.35,7.9471,       ,       ,       ,0.017,4.0,best,7.96,1.0,5.4,1,1.0,,
604,211011910,035119.47+230949.6,57.831140000000005,23.16379,DH703                  ,     ,12.17,5.18,0.9248,       ,       ,       ,0.057999999999999996,1.0,best,     ,0.0,     ,1,1.0,,
605,211135523,035122.13+250958.0,57.84222,25.16613,s5286016               ,     ,10.65,3.53,7.5694,       ,       ,       ,0.048,4.0,best,     ,0.0,     ,1,1.0,,
606,210945519,035123.87+220648.2,57.84946,22.11339,HCG420                 ,13.19,10.2,2.88,6.4306,       ,       ,       ,0.042,4.0,best,6.37,1.0,     ,1,1.0,,
607,211131748,035123.88+250552.8,57.84952,25.09802,SK231                  ,16.52,11.77,4.64,4.391,       ,       ,       ,0.019,1.0,best,     ,0.0,     ,1,1.0,,
608,211138883,035136.40+251340.8,57.901680000000006,25.228,DH717                  ,     ,12.09,5.41,0.6928,0.7786,       ,       ,0.025,1.0,best,     ,0.0,     ,1,1.0,,
609,211013066,035138.02+231059.4,57.90841999999999,23.18317,HII3104                ,13.47,10.03,3.33,3.9578,       ,       ,       ,0.035,2.0,best,3.94,1.0,7.1,1,1.0,,
610,211025002,035139.06+232204.6,57.912769999999995,23.36795,BPL237                 ,     ,13.12,5.49,0.3185,       ,       ,       ,0.023,1.0,best,     ,0.0,     ,1,1.0,,
611,211125210,035140.44+245859.4,57.9185,24.983179999999997,HII3097                ,10.94,9.14,1.69,3.3701,       ,       ,       ,0.028999999999999998,1.0,best,3.48,1.0,14.6,1,1.0,,
612,210917754,035142.08+214006.0,57.92535,21.66836,PELS068                ,11.48,9.45,1.92,5.4447,2.5443,       ,       ,0.013000000000000001,3.0,best,5.1,1.0,     ,1,1.0,,
613,211020371,035151.14+231741.4,57.9631,23.29484,                       ,     ,11.72,4.77,0.8689,       ,       ,       ,0.034,1.0,best,     ,0.0,     ,1,1.0,,
614,211038222,035151.54+233449.4,57.96475,23.58041,BPL242                 ,     ,13.39,5.84,0.8344,       ,       ,       ,0.025,1.0,best,     ,0.0,     ,1,1.0,,
615,210927253,035151.55+214917.1,57.9648,21.82142,UGCSJ035151.56+214916.8,     ,12.34,5.34,0.813,1.3089,       ,       ,0.07,1.0,best,     ,0.0,     ,1,1.0,,
616,210927331,035151.89+214921.9,57.96621,21.822770000000002,                       ,     ,12.04,5.08,1.3131,       ,       ,       ,0.046,1.0,best,     ,0.0,     ,1,1.0,,
617,211036881,035154.50+233331.7,57.977090000000004,23.55882,HCG439                 ,17.27,11.78,5.38,0.5778,0.3809,       ,       ,0.07200000000000001,1.0,best,0.58,0.0,     ,1,1.0,,
618,211023176,035157.33+232021.9,57.988890000000005,23.33943,HII3187                ,13.15,10.2,2.84,7.3022,       ,       ,       ,0.049,3.0,best,7.63,1.0,6.2,1,1.0,,
619,211106636,035158.81+244004.6,57.99507,24.66796,                       ,     ,11.9,4.85,0.3363,       ,       ,       ,0.013999999999999999,1.0,best,     ,0.0,     ,1,1.0,,
620,211106535,035159.31+243959.0,57.99715,24.6664,                       ,     ,12.05,4.97,0.9618,       ,       ,       ,0.05,1.0,best,     ,0.0,     ,1,1.0,,
621,211127537,035201.63+250129.4,58.00682,25.02486,HCG447                 ,     ,12.65,5.17,0.7129,       ,       ,       ,0.034,1.0,best,     ,0.0,     ,1,1.0,,
622,211106344,035202.23+243947.8,58.009330000000006,24.6633,HII3197                ,12.1,9.06,2.93,0.2931,0.4319,       ,       ,0.026000000000000002,1.0,ok  ,0.43,1.0,     ,1,1.0,,
623,211132111,035202.62+250615.1,58.01095,25.1042,BPL250                 ,     ,12.84,5.51,0.5099,       ,       ,       ,0.032,1.0,best,     ,0.0,     ,1,1.0,,
624,211127297,035203.57+250113.9,58.0149,25.02055,BPL251                 ,     ,12.97,5.45,0.6317,       ,       ,       ,0.03,1.0,best,     ,0.0,     ,1,1.0,,
625,210923443,035204.37+214539.2,58.01821999999999,21.7609,DH738                  ,     ,13.29,5.84,0.8865,       ,       ,       ,0.025,1.0,best,     ,0.0,     ,1,1.0,,
626,210974893,035205.57+223455.3,58.02321,22.58205,SK201                  ,16.19,11.48,4.6,1.9861,       ,       ,       ,0.019,1.0,best,     ,0.0,     ,1,1.0,,
627,210939705,035206.65+220114.6,58.027730000000005,22.02073,DH741                  ,     ,13.12,5.56,0.4687,       ,       ,       ,0.037000000000000005,1.0,best,     ,0.0,     ,1,1.0,,
628,211151674,035207.94+252754.7,58.03311,25.46521,HCG449                 ,     ,13.27,5.82,0.4606,       ,       ,       ,0.038,1.0,best,     ,0.0,     ,1,1.0,,
629,210866482,035211.20+205233.8,58.0467,20.876070000000002,DH743                  ,     ,12.6,5.48,0.3228,       ,       ,       ,0.032,1.0,best,     ,0.0,     ,1,1.0,,
630,211093203,035217.54+242719.7,58.07309,24.45549,BPL259                 ,     ,12.48,5.33,0.5971,       ,       ,       ,0.032,1.0,best,     ,0.0,     ,1,1.0,,
631,210939348,035218.44+220053.6,58.07686999999999,22.01489,DH749                  ,15.75,11.39,4.25,1.9941,       ,       ,       ,0.027000000000000003,2.0,best,1.99,1.0,     ,1,1.0,,
632,210907442,035224.57+213022.7,58.1024,21.506320000000002,                       ,     ,11.48,4.85,1.8182,       ,       ,       ,0.035,1.0,ok  ,     ,1.0,     ,1,1.0,,
633,211140155,035231.36+251507.8,58.130680000000005,25.25217,SK179                  ,     ,11.91,4.8,1.2294,       ,       ,       ,0.038,1.0,best,     ,0.0,     ,1,1.0,,
634,210969937,035234.46+223007.8,58.14359,22.50217,HCG458                 ,15.79,11.39,4.29,1.7664,       ,       ,       ,0.047,2.0,best,1.77,1.0,     ,1,1.0,,
635,211127164,035235.31+250104.7,58.147130000000004,25.01799,BPL265                 ,     ,12.72,6.04,0.5157,0.3289,       ,       ,0.026000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
636,211171449,035238.90+255025.6,58.162119999999994,25.84046,HCG461                 ,     ,12.22,5.34,1.057,       ,       ,       ,0.067,1.0,best,     ,0.0,     ,1,1.0,,
637,211093906,035243.22+242758.7,58.180119999999995,24.46631,BPL266                 ,     ,12.93,5.23,0.6929,       ,       ,       ,0.04,1.0,best,     ,0.0,     ,1,1.0,,
638,211086444,035244.46+242059.5,58.185280000000006,24.34988,BPL268                 ,     ,13.13,5.46,0.4562,       ,       ,       ,0.023,1.0,best,     ,0.0,     ,1,1.0,,
639,211141637,035245.34+251647.4,58.18894,25.27986,DH767                  ,13.78,10.52,3.15,5.0017,5.5025,       ,       ,0.052000000000000005,4.0,best,5.13,1.0,     ,1,1.0,,
640,210919084,035245.65+214120.1,58.19025,21.68893,DH768                  ,     ,11.96,5.0,1.1461,       ,       ,       ,0.062,1.0,best,     ,0.0,     ,1,1.0,,
641,210920246,035248.69+214228.3,58.20288000000001,21.70787,HCG460                 ,14.76,10.66,3.99,0.5529999999999999,       ,       ,       ,0.031,1.0,ok  ,0.55,1.0,     ,1,1.0,,
642,210971348,035251.70+223133.0,58.21545,22.52586,HCG462                 ,     ,11.91,5.11,1.1077,       ,       ,       ,0.025,1.0,best,     ,0.0,     ,1,1.0,,
643,210924735,035253.00+214655.0,58.22084,21.78196,PELS069                ,11.77,9.35,2.31,1.7525,       ,       ,       ,0.055,2.0,best,1.76,1.0,     ,1,1.0,,
644,211124025,035255.91+245741.9,58.232980000000005,24.961660000000002,BPL275                 ,     ,14.32,6.42,0.0925,       ,       ,       ,0.055,1.0,best,     ,0.0,     ,1,1.0,,
645,210965731,035256.95+222601.5,58.23733000000001,22.43376,HCG463                 ,16.32,11.57,4.64,1.29,       ,       ,       ,0.023,1.0,best,1.29,1.0,     ,1,1.0,,
646,210880560,035258.34+210520.3,58.24312,21.08899,DH774                  ,     ,12.55,5.7,0.4317,       ,       ,       ,0.013999999999999999,1.0,best,     ,0.0,     ,1,1.0,,
647,211150258,035258.77+252619.3,58.24488,25.4387,BPL277                 ,     ,13.33,5.74,0.1714,       ,       ,       ,0.024,1.0,best,     ,0.0,     ,1,1.0,,
648,211120561,035259.13+245405.5,58.24641,24.901529999999998,SK145                  ,14.51,10.71,3.69,2.4861,       ,       ,       ,0.085,2.0,best,2.49,1.0,     ,1,1.0,,
649,211130173,035305.11+250415.7,58.271330000000006,25.07104,HHJ13                  ,     ,13.85,6.2,0.4744,       ,       ,       ,0.031,1.0,best,     ,0.0,     ,1,1.0,,
650,211168863,035307.27+254721.6,58.28031,25.78935,HHJ53                  ,     ,13.3,5.97,0.2923,       ,       ,       ,0.027000000000000003,1.0,best,     ,0.0,     ,1,1.0,,
651,211068400,035323.69+240354.2,58.34874,24.06506,PELS071                ,11.4,9.44,1.85,4.065,4.4836,       ,       ,0.05,1.0,best,4.14,1.0,     ,1,1.0,,
652,211128116,035324.48+250207.1,58.35204,25.03533,HCG471                 ,     ,12.55,5.55,0.6341,       ,       ,       ,0.01,1.0,best,     ,0.0,     ,1,1.0,,
653,210871940,035331.55+205727.1,58.38149,20.957539999999998,DH789                  ,     ,12.92,5.31,0.2773,       ,       ,       ,0.022000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
654,211090925,035340.95+242509.8,58.42063,24.41939,HCG473                 ,16.13,11.58,4.44,8.5605,       ,       ,       ,0.09699999999999999,4.0,best,     ,0.0,     ,1,1.0,,
655,210863683,035343.01+205000.6,58.42924,20.83351,DH792                  ,14.78,10.76,3.91,2.7826,       ,       ,       ,0.039,2.0,best,     ,0.0,     ,1,1.0,,
656,211048116,035347.58+234431.0,58.44826,23.74195,HCG474                 ,17.64,12.28,5.25,0.6775,       ,       ,       ,0.013999999999999999,1.0,best,0.68,0.0,     ,1,1.0,,
657,211177579,035350.26+255752.5,58.459430000000005,25.96461,PELS083                ,11.05,9.3,1.64,3.2972,3.5489,       ,       ,0.017,3.0,best,     ,0.0,     ,1,1.0,,
658,210964780,035352.82+222506.8,58.47009,22.418570000000003,DH794                  ,12.15,9.41,2.63,6.3353,       ,       ,       ,0.028999999999999998,4.0,best,     ,0.0,     ,1,1.0,,
659,210840112,035358.11+202849.6,58.49216,20.48045,DH795                  ,15.38,10.92,4.35,0.4077,       ,       ,       ,0.08,1.0,best,     ,0.0,     ,1,1.0,,
