angDist,col1,EPIC,IDX,Class,Cat,Period,FVI,Std,Stdc,RAJ2000,DEJ2000,N16,H16,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
0.077289,508,211425363,,M,rot,15.503312,2.24,2.439,2.1830000000000003,133.220152,12.021009,N16,H16,122421332201305729,133.220134570, 12.021022050,0.009,0.007,0,503635968,60,55922.980439810,5,74,17.2544,0.0018,17.3213,0.0030,115000,16.1917,0.0020,16.2554,0.0038,115000,15.7353,0.0018,15.7916,0.0054,115000,15.5301,0.0032,15.5926,0.0013,115000,15.4160,0.0035,15.4544,0.0052,115000
0.237669,511,211425595,,M,mult,15.344254999999999,2.09,4.652,4.086,133.111386,12.024726,N16,H16,122431331113540123,133.111360760, 12.024664770,0.009,0.004,0,503635968,60,55900.360162040,5,73,18.2885,0.0043,18.3615,0.0066,115000,17.1807,0.0049,17.2506,0.0054,115000,16.6629,0.0021,16.7334,0.0040,115000,16.4499,0.0027,16.5187,0.0031,115000,16.3046,0.0073,16.3776,0.0060,115000
0.348643,512,211425760,,M,rot,28.855915000000003,2.35,2.432,2.201,133.054696,12.027169,N16,H16,122431330546043067,133.054598670, 12.027151190,0.005,0.002,0,503635968,60,55941.658344910,5,89,17.3486,0.0026,17.4162,0.0042,115000,16.2895,0.0032,16.3457,0.0016,115000,15.8282,0.0030,15.8884,0.0052,115000,15.6163,0.0020,15.6844,0.0024,115000,15.4915,0.0038,15.5387,0.0054,115000
0.188681,515,211425896,S1493,M,rot,21.907183,3.06,2.149,2.031,133.02528,12.029361,N16,H16,122431330252385702,133.025229900, 12.029342400,0.002,0.002,0,503635968,60,55911.094212960,5,88,16.3005,0.0024,16.3657,0.0027,115000,15.6403,0.0031,15.6874,0.0020,115000,15.3932,0.0018,15.4568,0.0027,115000,15.2996,0.0020,15.3627,0.0024,115000,15.2455,0.0023,15.2889,0.0068,115000
0.133161,517,211425911,S1735,SM,rot,19.933409,1.88,1.571,1.329,133.160187,12.029521,N16,H16,122431331601565984,133.160185780, 12.029557970,0.029,0.006,0,503635968,60,56170.667175930,5,73,16.2134,0.0032,16.2563,0.0042,115000,15.8262,0.0021,15.8920,0.0030,115000,15.7064,0.0020,15.7489,0.0027,115000,15.6744,0.0042,15.7276,0.0044,115000,15.6551,0.0030,15.7106,0.0063,115000
0.199119,524,211426502,,M,rot,27.517979999999998,2.28,12.27,11.023,132.993426,12.03858,N16,H16,122441329933976803,132.993373510, 12.038600590,0.009,0.006,0,503635968,60,56017.324953700,5,79,19.4536,0.0082,19.6006,0.0195,115000,18.2352,0.0060,18.3385,0.0063,115000,17.4306,0.0039,17.5163,0.0035,115000,17.0697,0.0068,17.1620,0.0053,115000,16.8889,0.0082,16.9954,0.0128,115000
0.166355,530,211426841,S647,SM,mult,31.479721,2.78,0.511,0.47600000000000003,132.668226,12.044022,N16,H16,122451326682243331,132.668180010, 12.044011400,0.009,0.005,0,503635968,60,56017.147951390,5,100,14.0538,0.0101,14.0689,0.0030,115000,13.7090,0.0065,13.7411,0.0047,115000,14.0328,0.0000,13.7445,0.0000,16892216,13.6081,0.0016,13.6529,0.0024,115000,13.5986,0.0023,13.5913,0.0035,115000
0.195185,533,211426999,S1736,SM,mult,41.695,3.23,1.135,1.079,133.20353799999998,12.046645,N16,H16,122451332034746487,133.203482590, 12.046646750,0.003,0.002,0,503635968,60,55982.263067130,5,68,15.1280,0.0015,15.1810,0.0025,115000,14.6554,0.0015,14.7166,0.0022,115000,14.4911,0.0044,14.5448,0.0046,115000,14.4267,0.0030,14.4790,0.0015,115000,14.3929,0.0026,14.4166,0.0050,115000
0.201509,534,211427009,F1029,SM,mult,16.042091,1.99,1.886,1.63,132.41415800000001,12.046826,N16,H16,122451324141816636,132.414158740, 12.046770030,0.005,0.002,90,503635968,60,55946.953900460,5,83,16.8604,0.0021,16.9329,0.0020,115000,16.0663,0.0013,16.1398,0.0017,115000,15.7661,0.0027,15.8351,0.0019,115000,15.6459,0.0044,15.7195,0.0038,115000,15.5648,0.0048,15.6272,0.0125,115000
1.661462,534,211427009,F1029,SM,mult,16.042091,1.99,1.886,1.63,132.41415800000001,12.046826,N16,H16,122451324140826173,132.414070530, 12.046372480,0.033,0.033,90,268959744,32,55832.816956020,0,3,,,,,0,,,,,0,19.8730,0.0401,,,4120,,,,,0,18.3488,0.0465,,,4112
0.151811,537,211427165,S1113,BM,rot,2.820888,565.19,85.344,85.344,132.855432,12.049022,N16,H16,122451328554209296,132.855389590, 12.049014380,0.007,0.003,0,503635968,60,55914.484675930,5,95,14.0351,0.0194,14.1539,0.0228,115000,13.4151,0.0316,13.4552,0.0134,115000,13.1800,,,,114724,12.9230,,,,114724,12.7174,0.0030,12.7533,0.0156,115000
0.196338,540,211427268,S1115,SM,rot,30.159342,3.53,0.614,0.589,132.78776399999998,12.050613,N16,H16,122461327877471223,132.787709280, 12.050602480,0.003,0.002,90,503635968,60,55985.769918980,5,77,13.8904,0.0050,13.9311,0.0011,115000,13.5725,0.0010,13.6117,0.0018,115000,13.4609,0.0004,13.5132,0.0090,115000,13.4518,0.0016,13.5219,0.0023,115000,13.4399,0.0064,13.4528,0.0018,115000
0.178273,543,211427425,S648,SM,mult,8.107582,4.19,0.5820000000000001,0.5660000000000001,132.677582,12.052796,N16,H16,122461326775753863,132.677532300, 12.052786520,0.009,0.003,0,503635968,60,56019.799525460,5,99,13.5372,0.0010,13.5915,0.0010,16892216,13.2950,,,,114724,13.2040,,,,114724,13.1443,0.0009,13.2067,0.0052,115000,13.1384,0.0028,13.1595,0.0042,115000
1.349715,543,211427425,S648,SM,mult,8.107582,4.19,0.5820000000000001,0.5660000000000001,132.677582,12.052796,N16,H16,122461326776854221,132.677659550, 12.053163170,0.010,0.010,90,310452224,37,55219.296666670,0,7,14.0532,0.0011,13.5771,0.0010,16777496,14.5601,0.0440,13.2688,0.0127,16777496,14.0492,0.0823,13.1313,0.0048,16777496,,,,,0,,,,,0
0.072593,544,211427431,,M,rot,24.03999,1.95,7.732,6.638999999999999,133.067201,12.052854,N16,H16,122461330671863932,133.067180770, 12.052857900,0.003,0.002,0,503635968,60,55895.046840280,5,82,19.1251,0.0048,19.2277,0.0076,115000,17.8998,0.0046,17.9768,0.0028,115000,17.1808,0.0054,17.2682,0.0060,115000,16.8447,0.0049,16.9245,0.0058,115000,16.6697,0.0078,16.7428,0.0105,115000
0.185657,549,211427574,S1340,SM,rot,14.60694,1.97,0.341,0.293,132.905624,12.055409,N16,H16,122461329055966949,132.905571880, 12.055401150,0.003,0.003,90,503635968,60,56101.130659720,5,56,13.8791,0.0022,13.9331,0.0039,16892216,13.6366,0.0598,13.6263,0.0061,115000,13.4578,0.0010,13.4649,0.0010,115000,13.4757,0.0065,13.5141,0.0016,115000,13.4552,0.0104,13.4796,0.0046,115000
0.193055,550,211427666,,M,rot,14.471260000000001,2.68,5.199,4.823,133.124639,12.056957,N16,H16,122461331246308921,133.124640360, 12.057010610,0.011,0.002,0,503635968,60,55890.623078700,5,78,18.0536,0.0044,18.1267,0.0065,115000,16.9780,0.0051,17.0337,0.0066,115000,16.5114,0.0052,16.5844,0.0039,115000,16.2994,0.0025,16.3657,0.0059,115000,16.1544,0.0056,16.2104,0.0081,115000
0.166475,551,211427749,S1503,SM,rot,16.88994,2.64,0.307,0.284,133.014425,12.058327,N16,H16,122471330144050492,133.014379160, 12.058315650,0.019,0.008,0,906289152,108,56003.276562500,5,88,13.4060,,,,114724,13.0550,,,,114724,12.9060,,,,114724,12.8240,,,,114724,12.7244,0.0015,12.7492,0.0022,115000
1.262396,552,211427761,,M,rot,20.683218,1.41,14.440999999999999,10.158999999999999,132.72728500000002,12.058487,N16,H16,122471327271000609,132.726935280, 12.058409540,0.014,0.008,0,503635968,60,56089.101909720,5,84,21.3083,0.0336,21.3165,0.0791,115000,20.0220,0.0155,20.1263,0.0289,115000,17.9116,0.0041,18.0057,0.0053,115000,16.9310,0.0023,17.0036,0.0072,115000,16.4394,0.0055,16.5153,0.0125,115000
0.163262,553,211427784,S1504,SM,mult,10.161054,7.4,1.4409999999999998,1.4280000000000002,132.97161699999998,12.058889,N16,H16,122471329715931135,132.971570950, 12.058883650,0.008,0.006,90,503635968,60,56058.472858800,5,69,14.0981,0.0006,14.1372,0.0026,115000,13.7457,0.0010,13.8023,0.0025,115000,13.6696,0.0010,13.7108,0.0010,16892216,13.6472,0.0072,13.6943,0.0018,115000,13.6306,0.0012,13.6508,0.0053,115000
0.178054,555,211427873,S2225,SM,mult,24.018032,37.38,17.57,17.563,132.719295,12.060278,N16,H16,122471327192832840,132.719244730, 12.060272570,0.009,0.003,0,503635968,60,56101.294942130,5,78,15.6569,0.0025,15.7352,0.0034,115000,15.1085,0.0010,15.1895,0.0075,115000,14.9313,0.0026,15.0013,0.0025,115000,14.8817,0.0018,14.9489,0.0015,115000,14.8397,0.0037,14.8723,0.0090,115000
0.148327,557,211427940,S844,SM,mult,44.79183,3.15,0.513,0.48700000000000004,132.70259,12.061484,N16,H16,122471327025924285,132.702549110, 12.061474070,0.013,0.007,0,503635968,60,55962.728217590,5,93,13.8276,0.0039,13.8768,0.0016,115000,13.4941,0.0017,13.5480,0.0015,115000,13.3981,0.0009,13.4466,0.0068,115000,13.4084,0.0053,13.4545,0.0028,115000,13.4077,0.0031,13.4317,0.0022,115000
0.215256,559,211428054,,M,none,26.84621,2.11,6.523,5.7410000000000005,132.963729,12.063222,N16,H16,122471329636916320,132.963671060, 12.063202900,0.010,0.005,0,503635968,60,55888.073368060,10,69,18.8562,0.0049,18.9467,0.0103,115000,17.6948,0.0034,17.7604,0.0042,115000,16.9925,0.0037,17.0575,0.0027,115000,16.6752,0.0015,16.7441,0.0069,115000,16.4994,0.0089,16.5489,0.0235,115000
0.184398,560,211428172,S1505,SM,rot,16.451483,2.5,0.578,0.53,133.00652,12.065056,N16,H16,122471330064928550,133.006467690, 12.065053380,0.003,0.002,90,503635968,60,56029.021400460,5,79,14.4190,0.0018,14.4817,0.0049,115000,14.0446,0.0039,14.0971,0.0023,115000,13.9212,0.0017,13.9703,0.0011,115000,13.9106,0.0014,13.9646,0.0046,115000,13.8933,0.0043,13.9109,0.0015,115000
0.188367,564,211428454,S1118,SM,mult,36.169304,2.49,0.9740000000000001,0.892,132.810465,12.06906,N16,H16,122481328104483377,132.810412700, 12.069071050,0.003,0.002,90,503635968,60,55895.407094910,5,62,15.3022,0.0014,15.3580,0.0056,115000,14.8226,0.0030,14.8772,0.0025,115000,14.6728,0.0064,14.7258,0.0084,115000,14.6266,0.0030,14.6704,0.0016,115000,14.5756,0.0056,14.5857,0.0110,115000
0.208396,565,211428580,S1341,SM,mult,25.649160000000002,4.56,1.412,1.3780000000000001,132.87815700000002,12.071135,N16,H16,122481328781285818,132.878099200, 12.071122500,0.003,0.003,90,1174724608,140,56038.374618060,5,74,14.9450,0.0021,14.9972,0.0032,33080,14.5184,0.0026,14.5683,0.0013,115000,14.3716,0.0055,14.4216,0.0030,33080,14.3415,0.0049,14.3964,0.0043,115000,14.3023,0.0062,14.3614,0.0054,16696
0.195202,566,211428596,S1634,BM,mult,17.857960000000002,2.65,0.34299999999999997,0.317,133.128266,12.071352000000001,N16,H16,122481331281986146,133.128211100, 12.071359610,0.011,0.004,90,503635968,60,55954.119502310,5,71,13.4504,0.0010,13.4467,0.0010,115000,13.2410,,,,114724,13.0900,,,,114724,13.0736,0.1212,13.0684,0.0133,115000,12.9275,0.0051,12.9573,0.0059,115000
0.140002,570,211428643,S1506,SM,mult,15.325387,2.67,0.258,0.24,132.97003600000002,12.071933,N16,H16,122481329700166825,132.969997370, 12.071942240,0.007,0.007,90,1107369984,132,55711.913634260,4,36,12.8823,0.0010,12.9347,0.0010,16810296,12.5302,0.0080,13.9292,0.0960,32824,12.4210,0.0044,13.9310,0.0316,56,12.5201,0.0010,12.5267,0.0453,33072,12.4167,0.0091,12.4090,0.0042,33080
0.186623,571,211428649,S846,SM,mult,27.37694,3.35,0.521,0.49700000000000005,132.769588,12.072018,N16,H16,122481327695766913,132.769535590, 12.072010210,0.052,0.016,0,503635968,60,55919.707870370,5,106,13.7289,0.0087,13.7954,0.0021,115000,13.4291,0.0171,13.4714,0.0082,115000,13.4580,,,,114724,13.3099,0.0034,13.3530,0.0016,115000,13.2933,0.0043,13.3031,0.0035,115000
0.174769,573,211428722,S277,BM,mult,19.650553,4.63,0.33299999999999996,0.325,132.33950900000002,12.073024,N16,H16,122481323394758116,132.339461400, 12.073037790,0.060,0.012,0,906289152,108,55825.711631940,5,95,12.4280,,,,114724,12.1440,,,,114724,12.0450,,,,114724,12.0150,,,,114724,12.0668,0.0041,11.9618,0.0015,16892216
0.140729,576,211428762,S1342,SM,mult,15.401137,3.11,1.597,1.5119999999999998,132.917821,12.073563,N16,H16,122481329178078739,132.917781070, 12.073561130,0.004,0.002,90,503636096,60,56078.202951390,5,74,15.7293,0.0029,15.7846,0.0025,115000,15.1813,0.0038,15.2336,0.0022,115000,14.9875,0.0018,15.0430,0.0040,115000,14.9427,0.0034,14.9921,0.0029,115000,14.8893,0.0042,14.9253,0.0063,115000
0.196381,578,211428837,S1635,SM,rot,10.920813,2.51,0.342,0.313,133.14227,12.074767,N16,H16,122491331422010238,133.142214220, 12.074767690,0.012,0.004,0,503635968,60,56050.246979170,5,71,13.4492,0.0028,13.5197,0.0082,115000,13.3240,,,,114724,13.1700,,,,114724,13.0254,0.0048,13.0631,0.0042,115000,12.9967,0.0024,13.0144,0.0028,115000
0.263486,582,211429032,,M,mult,26.298617999999998,2.56,4.434,4.082,132.605428,12.077577999999999,N16,H16,122491326054123583,132.605355000, 12.077561840,0.042,0.014,0,503635968,60,56067.719861110,5,92,17.9891,0.0028,18.0674,0.0045,115000,16.9072,0.0030,16.9757,0.0035,115000,16.4290,0.0030,16.4803,0.0024,115000,16.2018,0.0025,16.2598,0.0034,115000,16.0624,0.0040,16.1338,0.0108,115000
0.132900,584,211429166,S1507,SM,mult,36.774048,5.19,0.7879999999999999,0.774,132.965596,12.079666,N16,H16,122491329655786080,132.965558300, 12.079664050,0.017,0.005,0,235200512,28,56077.654872690,10,72,13.6327,0.0064,13.6972,0.0019,16875832,13.4790,,,,98340,13.3470,,,,98340,13.2061,0.0102,13.2592,0.0004,115000,13.1928,0.0170,13.2117,0.0056,115000
0.261707,585,211429238,,M,mult,41.05407,2.36,2.9210000000000003,2.645,132.82147,12.081046,N16,H16,122491328214467690,132.821412660, 12.080999730,0.003,0.002,90,503636096,60,55880.096030090,5,81,17.1970,0.0036,17.2540,0.0033,115000,16.3159,0.0027,16.3697,0.0024,115000,15.9710,0.0040,16.0195,0.0030,115000,15.8071,0.0031,15.8654,0.0033,115000,15.6747,0.0108,15.7340,0.0282,115000
0.192905,586,211429354,S1508,BM,rot,24.831526,3.91,0.408,0.39399999999999996,132.99973899999998,12.083033,N16,H16,122501329997050075,132.999684510, 12.083027320,0.030,0.025,0,637853696,76,56123.345439810,5,65,12.9680,,,,114724,12.6700,,,,16420,12.5670,,,,32804,12.5380,,,,114724,12.5290,0.0073,12.5395,0.0058,115000
0.258022,589,211429498,,M,rot,21.542715,2.49,0.469,0.43,132.414835,12.085212,N16,H16,122501324148032736,132.414764820, 12.085191320,0.011,0.008,0,503635968,60,55879.374293980,5,99,14.4414,0.0022,14.5132,0.0033,115000,13.7538,0.0054,13.7974,0.0031,16892216,14.2253,,13.5499,0.1512,16892472,13.4030,0.0044,13.4553,0.0028,115000,13.3458,0.0048,13.3440,0.0044,115000
0.123321,592,211429534,,M,mult,14.212060000000001,2.36,3.515,3.185,132.636673,12.085761,N16,H16,122501326366803438,132.636639950, 12.085772360,0.004,0.003,0,503635968,60,56083.522222220,5,89,17.5272,0.0119,17.2964,0.0174,16892216,16.4618,0.0040,16.2495,0.0128,16892216,15.9986,0.0050,16.0565,0.0068,115000,15.7934,0.0024,15.8386,0.0052,115000,15.6627,0.0037,15.6862,0.0101,115000
0.042599,596,211429563,S650,BM,mult,37.663067,8.94,3.4389999999999996,3.418,132.594084,12.086274000000001,N16,H16,122501325941154050,132.594071920, 12.086274700,0.004,0.003,0,503635968,60,55888.712141200,5,71,14.0991,0.0010,14.1477,0.0031,115000,13.7581,0.0023,13.8005,0.0012,115000,13.6513,0.0011,13.7143,0.0037,115000,13.6538,0.0031,13.6975,0.0006,115000,13.6303,0.0059,13.6447,0.0040,115000
0.052780,605,211429903,,M,mult,30.086538,2.24,5.934,5.31,133.160769,12.091211,N16,H16,122501331607559944,133.160767330, 12.091196430,0.006,0.002,0,503636096,60,55825.689247690,5,74,18.5029,0.0054,18.5702,0.0041,115000,17.3445,0.0025,17.4067,0.0044,115000,16.7983,0.0024,16.8481,0.0021,115000,16.5459,0.0045,16.5948,0.0043,115000,16.4079,0.0040,16.4643,0.0092,115000
0.161930,607,211430012,S848,SM,rot,28.591131,2.24,0.439,0.39299999999999996,132.73834,12.093447,N16,H16,122511327383332632,132.738294040, 12.093448910,0.011,0.008,0,503635968,60,56017.472800930,5,99,14.1744,0.0019,14.1964,0.0019,115000,13.8275,0.0078,13.8738,0.0028,16892216,13.7135,0.0000,13.7547,0.0000,16892216,13.7109,0.0029,13.7568,0.0012,115000,13.7016,0.0010,13.7043,0.0041,115000
0.180010,613,211430257,F1816,M,rot,27.887417,1.87,1.75,1.479,132.579282,12.097342,N16,H16,122511325792837303,132.579235270, 12.097321690,0.005,0.003,0,503635968,60,55929.771828700,5,76,16.7615,0.0032,16.8237,0.0042,115000,15.9731,0.0029,16.0378,0.0028,115000,15.6941,0.0029,15.7491,0.0025,115000,15.5863,0.0024,15.6387,0.0030,115000,15.5000,0.0030,15.5460,0.0103,115000
0.202140,614,211430274,F4050,SM,rot,26.560158,3.01,1.774,1.673,132.91565400000002,12.097722000000001,N16,H16,122511329156257739,132.915596800, 12.097726970,0.004,0.003,0,503635968,60,56121.585578700,5,61,16.0755,0.0047,16.1419,0.0036,115000,15.4462,0.0031,15.5212,0.0022,115000,15.2123,0.0017,15.2674,0.0014,115000,15.1204,0.0015,15.1812,0.0017,115000,15.0457,0.0032,15.1192,0.0010,115000
0.200161,617,211430472,,M,mult,15.090348,2.03,1.916,1.6669999999999998,132.714651,12.101034,N16,H16,122521327146391751,132.714594240, 12.101030640,0.003,0.002,90,503635968,60,55913.353576390,5,97,16.9488,0.0042,17.0114,0.0031,115000,16.0988,0.0019,16.1667,0.0017,115000,15.7432,0.0031,15.7972,0.0016,115000,15.5908,0.0041,15.6439,0.0028,115000,15.4853,0.0029,15.5231,0.0049,115000
0.112573,620,211430648,S1637,M,rot,15.898845999999999,3.29,1.943,1.851,133.093698,12.103947,N16,H16,122521330936655229,133.093668260, 12.103935500,0.004,0.002,90,503635968,60,55954.185706020,5,73,15.9490,0.0026,16.0047,0.0047,115000,15.3650,0.0044,15.4272,0.0080,115000,15.1560,0.0040,15.2183,0.0081,115000,15.0819,0.0038,15.1340,0.0025,115000,15.0319,0.0016,15.0562,0.0050,115000
