Object ID 	 Date of Run 	 Number of Flares 	 Filename 	 Total Exposure Time of LC in Days 	 BJD-2454833 days 
210926194	2018-08-20 13:11:57.284649	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210926194-c04_kepler_v2_lc.fits	61.78423611111112	2228.800365883566
210927253	2018-08-20 13:11:57.427662	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210927253-c04_kepler_v2_lc.fits	61.934791666666676	2228.800270321488
210927331	2018-08-20 13:11:57.655237	9	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210927331-c04_kepler_v2_lc.fits	61.95361111111112	2228.8002704127575
210931244	2018-08-20 13:11:57.817065	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210931244-c04_kepler_v2_lc.fits	61.80305555555557	2228.8003082859213
210932705	2018-08-20 13:11:57.941258	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210932705-c04_kepler_v2_lc.fits	61.95361111111112	2228.800369681965
210933044	2018-08-20 13:11:58.090609	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210933044-c04_kepler_v2_lc.fits	61.934791666666676	2228.8002321330714
210934634	2018-08-20 13:11:58.215449	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210934634-c04_kepler_v2_lc.fits	61.8595138888889	2228.800241423014
210939348	2018-08-20 13:11:58.361391	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210939348-c04_kepler_v2_lc.fits	61.70895833333334	2228.800278410956
210939705	2018-08-20 13:11:58.486817	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210939705-c04_kepler_v2_lc.fits	61.95361111111112	2228.8002757566865
210940129	2018-08-20 13:11:58.616168	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210940129-c04_kepler_v2_lc.fits	61.72777777777779	2228.800041373528
210940436	2018-08-20 13:11:58.768817	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210940436-c04_kepler_v2_lc.fits	61.821875000000006	2228.800109713513
210940618	2018-08-20 13:11:58.958774	7	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210940618-c04_kepler_v2_lc.fits	61.95361111111112	2228.8004653166863
210940839	2018-08-20 13:11:59.171910	7	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210940839-c04_kepler_v2_lc.fits	61.95361111111112	2228.800377580512
210941338	2018-08-20 13:11:59.324469	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210941338-c04_kepler_v2_lc.fits	61.3513888888889	2228.8004352358985
210942652	2018-08-20 13:11:59.480015	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210942652-c04_kepler_v2_lc.fits	61.95361111111112	2228.8002230768907
210942842	2018-08-20 13:11:59.606264	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210942842-c04_kepler_v2_lc.fits	61.934791666666676	2228.8002298853244
210943453	2018-08-20 13:11:59.752817	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210943453-c04_kepler_v2_lc.fits	61.89715277777779	2228.8000148960273
210944157	2018-08-20 13:11:59.877276	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210944157-c04_kepler_v2_lc.fits	61.95361111111112	2228.8003757527913
210945565	2018-08-20 13:12:00.004244	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210945565-c04_kepler_v2_lc.fits	61.95361111111112	2228.8002189595136
210946466	2018-08-20 13:12:00.143485	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210946466-c04_kepler_v2_lc.fits	61.84069444444445	2228.8000866684015
