,Unnamed: 0,EPIC,angDist,col1,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
10,10,211771406,0.5189520000000001,687,AD 3423,0.17,19.01,14.16,0.93,0.7201,0,Y,0.00804,,,,N,N,N,,0.05354,2.29769,2,,,,,18.35,,0,2,All,2M,Simbad,131.392887,16.911013,128291313927963711,131.39273728,16.91099685,0.006,0.005,0,503635968,60,55935.34806713,5,79,20.3437,0.0099,20.5212,0.0203,115000,19.076,0.0093,19.2068,0.019,115000,17.414,0.0047,17.502,0.01,115000,16.6527,0.0023,16.7192,0.004,115000,16.2737,0.0055,16.3358,0.011000000000000001,115000,KTWO211771406-C05,5,STAR,7,08 45 34.294,+16 54 39.65,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-39.0,4.0,-10.0,4.0,,,23.058000000000003,0.382,,,,,20.523000000000003,0.022,19.064,0.011,17.42,0.006,16.496,0.009000000000000001,14.928,0.042,14.312,0.057,14.163,0.054000000000000006,18.351,gri,,,5080-301-3-0120-0337,,08453429+1654396,,2015-10-30 06:42:47,0.88,0.12,0.588,3176.22,2605.77,2120.198,13,2,42,,,14,20.639491164460466,20.3437,19.11527855271559,19.076,17.422938624421626,17.414,16.52724967158125,16.6527,16.520723871487988,16.2737,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,6.0621778264910695,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,True,CMD ,,,,,,2.3595506701441633e+33,1095.3622932528835
11,11,211773459,0.566555,674,AD 3663,0.59,15.15,11.47,5.94,0.5864,0,Y,0.00765,,,,N,Y,N,cand,0.027010000000000003,1.20081,K,,,,17.91,14.97,,1,2,All,2M,Simbad,132.136293,16.939895,128321321361798377,132.13613036,16.93987131,0.004,0.003,90,503636096,60,55888.76041667,5,88,16.4458,0.0016,16.5055,0.0062,115000,15.2234,0.0053,15.2774,0.0039,115000,14.2363,0.0071,14.2841,0.0037,115000,13.7901,0.002,13.8302,0.0013,115000,13.5468,0.0045,13.5667,0.0027,115000,KTWO211773459-C05,5,STAR,7,08 48 32.710,+16 56 23.62,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5020_GO5024_GO5048_GO5054_GO5060_GO5095,-34.8,2.5,-9.7,2.6,,,,,17.24,0.106,15.759,0.11,16.527,0.04,15.225,0.03,14.3,0.06,,,12.328,0.023,11.703,0.021,11.468,0.021,14.968,gri,,,,535-048307,08483271+1656236,,2015-10-30 05:37:45,1.0,0.0,0.911,707.177,686.48,664.725,8,2,22,,,14,16.689243397055993,16.4458,15.253467715381152,15.2234,14.236472143609278,14.2363,13.713724067864366,13.7901,13.676394936245025,13.5468,6.020599913279625,M1,3700,3.568,-1.44,9.69,-1.4,1.475,,0.983,1.172,0.959,2.019,4.02,0.613,0.225,0.13699999999999998,,,,0.53,,,6.51,5.67,8.25,0.41,,0.496,M1V,V  ,2.72,1.33,0.78,0.46,1.2,0.67,0.25,6.04,76.37626158016927,0.496,0.0992,0.17499999999999982,3.756244800329181,1.5924286822139893e+32,6.526742276114972e+30,1.5930666091499916e+32,1.577829208301114e+32,2.1092617426031395e+30,6.357900525068292e+31,False,    ,2018-09-04 15:22:17.385498,2.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211773459-c05_kepler_v2_lc.fits,64.70125000000002,2306.631332106503,1.1282075231406857e+33,172.85921144296333
12,12,211776073,0.4431229999999999,709,AD 2396,0.38,16.28,12.35,23.12,0.5729,0,Y,0.0094,,,,N,M,N,,0.0117,0.4417,2,,,,,15.54,,0,2,All,2M,Simbad,129.603625,16.976757,128371296035892516,129.60356903,16.97664616,0.005,0.003,0,503635968,60,55957.59489583,5,69,17.5731,0.0018,17.6341,0.0158,115000,16.406,0.0048,16.4558,0.0052,115000,15.2139,0.0033,15.253,0.0018,115000,14.6725,0.0018,14.718,0.003,115000,14.3892,0.0042,14.4292,0.0052,115000,KTWO211776073-C05,5,STAR,7,08 38 24.871,+16 58 36.33,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097,-36.5,4.3,-6.6,4.2,,,,,,,,,,,,,,,,,13.224,0.023,12.604,0.022,12.347,0.023,15.535,JHK,,,,535-047844,08382489+1658360,,2015-10-30 05:32:50,1.0,0.0,0.605,680.5260000000002,582.5269999999998,475.92800000000005,13,1,41,,,14,17.82791011882556,17.5731,16.436639630081242,16.406,15.2155792739622,15.2139,14.588555301001675,14.6725,14.536419453403695,14.3892,6.020599913279625,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,3.4641016151377544,1.076613921570766e+32,3.848231640674143e+30,1.0336088679970168e+32,1.091591113123216e+32,1.279398092754357e+30,3.141851780902868e+31,True,CMD ,,,,,,4.610922501312631e+32,119.81925548808383
13,13,211778044,0.360212,666,,0.2,18.84,13.59,0.46,0.0228,0,Y,0.00728,,,,N,N,Y,,0.02019,0.10917,2,,,,,18.13,visual double in SDSS,0,1,All,2M,Simbad,131.268789,17.004745,128401312687056244,131.26869237,17.00478338,0.006999999999999999,0.004,90,503635968,60,55804.34871528,5,80,20.1804,0.0183,20.2353,0.0372,115000,18.9055,0.0057,18.977,0.0078,115000,17.1033,0.0034,17.1502,0.0047,115000,16.2694,0.0044,16.3155,0.0065,115000,15.863,0.0036,15.8993,0.0111,115000,KTWO211778044-C05,5,STAR,7,08 45 04.511,+17 00 17.08,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-31.0,3.0,-3.0,3.0,,,23.517,0.496,,,,,20.532,0.023,18.896,0.01,17.1,0.006,16.113,0.008,14.494000000000002,0.037000000000000005,13.96,0.037000000000000005,13.585,0.043,18.13,gri,,,5112-301-3-0144-0265,,08450450+1700170,,2015-10-30 08:35:26,0.867,0.133,0.588,2201.732,1677.231,1330.136,13,2,42,,,14,20.48634555214924,20.1804,18.949186458673182,18.9055,17.114557842331727,17.1033,16.12914789997151,16.2694,16.146457149001908,15.863,6.020599913279625,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,7.622950544244662,1.9591152774737837e+31,4.988314402311465e+29,1.8841751121027363e+31,1.950113960413546e+31,1.9388935069428188e+29,6.95997016907608e+30,True,CMD ,,,,,,3.474080503423927e+32,696.4437730336566
14,14,211781289,0.942939,749,,1.36,9.62,8.7,,,2,,,,,,,,,,,,,,,,,9.79,,1,1,All,2M,Simbad,129.532204,17.050669,128461295320901144,129.53209379,17.0504292,0.001,0.001,90,1343750144,160,56283.31496528,1,12,,,,,64,10.2459,0.0808,12.7629,0.1721,88,9.4086,0.001,13.8952,0.001,114808,9.7778,0.0867,11.8989,0.0569,88,11.4158,0.001,11.3119,0.001,16781400,KTWO211781289-C05,5,STAR,7,08 38 07.728,+17 03 02.41,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5024_GO5032_GO5033_GO5035_GO5048_GO5060,-36.4,1.0,-10.5,1.0,,,,,10.23,0.037000000000000005,9.904,0.039,10.197,0.18,9.716,0.11,9.62,0.04,,,8.943,0.039,8.792,0.034,8.704,0.021,9.793,gri,,1392-328-1,,536-048056,08380772+1703024,,2015-10-30 05:19:23,1.0,0.0,1.0,78.563,76.068,73.692,13,1,41,,,14,,,,10.2459,,9.4086,,9.7778,,11.4158,6.020599913279625,F7,6240,3.795,-0.06,3.87,0.36,0.51,0.534,0.159,-0.012,0.29,0.579,1.244,0.213,0.06,0.027000000000000003,-0.036000000000000004,-0.045,-0.013,1.21,9.5,0.332,2.9,2.63,3.81,,,1.3,F7V,,,,,,,,,,85.4400374512043,1.3,0.26,0.14500000000000002,,9.163470611071092e+33,6.142149274625862e+32,8.853005514680225e+33,9.420197135584039e+33,1.5607360725419752e+32,3.1451667971318476e+33,True,CMD ,,,,,,5.34430536227459e+33,8.701034643284746
15,15,211781646,0.455704,678,AD 2928,0.23,18.21,13.25,1.34,0.1072,0,Y,0.00824,,,,M,Y,Y,,0.03912,0.6611899999999999,2,,,,,17.55,peak splitting; only one detected,0,2,All,2M,Simbad,130.324144,17.055733,128461303240537373,130.32402073,17.05568679,0.018000000000000002,0.009000000000000001,0,503635968,60,55807.06175926,5,85,19.4721,0.0073,19.5886,0.0183,115000,18.24,0.0071,18.3298,0.0062,115000,16.5766,0.0107,16.6912,0.016,115000,15.800999999999998,0.005,15.8626,0.0056,115000,15.4109,0.004,15.4667,0.0093,115000,KTWO211781646-C05,5,STAR,7,08 41 17.794,+17 03 20.64,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048,-46.0,3.0,-12.0,3.0,,,21.881,0.15,,,,,19.775,0.014,18.277,0.008,16.594,0.006,15.652,0.006999999999999999,14.115,0.036000000000000004,13.5,0.034,13.254,0.031,17.548,gri,,,5112-301-4-0139-0084,,08411779+1703206,,2015-10-30 08:52:43,0.904,0.096,0.54,1737.3970000000006,1421.555,1226.49,13,2,42,,,14,19.765515756131002,19.4721,18.27840211531802,18.24,16.585028484463653,16.5766,15.678715014733507,15.800999999999998,15.650176750957387,15.4109,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,5.06057061999929,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:17.545540,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211781646-c05_kepler_v2_lc.fits,64.87062500000002,2306.631210189393,1.1411978929840141e+33,529.7725354793736
16,16,211787610,0.466572,690,AD 1421,0.35,16.56,12.46,18.55,0.0715,0,Y,0.006670000000000001,,,,N,Y,M,,0.00424,0.13762,2,,,,,15.78,visual double in SDSS,0,2,All,2M,Simbad,127.7324,17.139626,128561277323387948,127.73231677,17.13952367,0.005,0.002,90,503635968,60,55875.66204861,5,62,17.7801,0.0044,17.8483,0.0072,115000,16.6047,0.0037,16.6732,0.0042,115000,15.413,0.0026,15.4574,0.0018,115000,14.8771,0.0036,14.902000000000001,0.0023,115000,14.6005,0.0034,14.5907,0.0034,115000,KTWO211787610-C05,5,STAR,7,08 30 55.775,+17 08 22.65,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095_GO5097,-41.7,17.4,0.4,17.4,,,,,,,,,,,,,,,,,13.374,0.024,12.745,0.027000000000000003,12.463,0.024,15.783,JHK,,,5071-301-3-0090-0262,536-047678,08305580+1708223,,2015-10-30 08:30:50,1.0,0.0,0.7490000000000001,493.426,394.891,312.133,18,1,61,,,14,18.0355016023274,17.7801,16.63538547608397,16.6047,15.414762995339013,15.413,14.792723747674875,14.8771,14.748731340854757,14.6005,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,2.6457513110645907,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:17.724085,1.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211787610-c05_kepler_v2_lc.fits,64.83298611111114,2306.631027828051,2.1034793017242717e+32,97.6487574901665
17,17,211789682,0.409511,770,AD 4062,0.34,16.98,12.52,23.3,0.4196,0,Y,0.00891,,,,N,Y,Y,,0.0077,0.30126,2,,,,,15.64,visual double in SDSS and DSS,0,2,All,2M,Simbad,133.319354,17.169478,128601333192973807,133.31925583,17.16941364,0.005,0.004,90,503635968,60,55943.31645833,5,67,17.9069,0.0049,17.9899,0.009000000000000001,115000,16.7145,0.0013,16.7798,0.0018,115000,15.4599,0.0032,15.5334,0.003,115000,14.8897,0.0011,14.9354,0.0016,115000,14.5887,0.0072,14.6447,0.0024,115000,KTWO211789682-C05,5,STAR,7,08 53 16.645,+17 10 10.12,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5026_GO5048_GO5095_GO5097,-30.1,5.3,-4.5,5.3,,,,,,,,,,,,,,,,,13.380999999999998,0.024,12.765999999999998,0.023,12.52,0.024,15.642,JHK,,,,536-048767,08531665+1710100,,2015-10-30 09:12:32,1.0,0.0,0.8109999999999999,936.974,770.3539999999997,671.585,8,3,23,,,14,18.16823974589009,17.9069,16.745746719836344,16.7145,15.46253430386134,15.4599,14.800763168535298,14.8897,14.74766708368743,14.5887,6.020599913279625,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,4.0600954422279285,1.076613921570766e+32,3.848231640674143e+30,1.0336088679970168e+32,1.091591113123216e+32,1.279398092754357e+30,3.141851780902868e+31,False,    ,2018-09-04 15:22:17.854358,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211789682-c05_kepler_v2_lc.fits,64.87062500000002,2306.631408532696,4.7863030487220976e+32,124.37668767474769
18,18,211790121,0.566404,704,AD 2651,0.14,20.77,14.84,0.64,0.0424,0,Y,0.00896,,,,N,N,N,,0.05432000000000002,0.5025,2,,,,,18.21,,0,2,All,2M,Simbad,129.985972,17.175997,128611299858411663,129.98580995,17.175969,0.004,0.004,90,503635968,60,55887.16491898,5,53,22.0346,0.0085,22.0697,0.0602,115000,20.7778,0.0231,20.9166,0.0211,115000,18.6983,0.0104,18.8103,0.0138,115000,17.7278,0.0056,17.7987,0.0092,115000,17.2188,0.0077,17.3098,0.0328,115000,KTWO211790121-C05,5,STAR,7,08 39 56.632,+17 10 33.59,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048,,,,,,,,,,,,,,,,,,,,,15.764,0.063,15.175,0.073,14.836,0.093,18.214,JHK,,,,,08395663+1710335,,2015-10-30 06:21:57,0.8859999999999999,0.114,0.556,7657.356,5783.493,4758.335,13,1,41,,,14,22.35815816638966,22.0346,20.83197936125156,20.7778,18.714137695623226,18.6983,17.55654129375279,17.7278,17.579441814156418,17.2188,6.020599913279625,M5.5,3000,3.477,-3.8,15.51,-2.79,1.91,,,1.3,1.656,3.664,6.5,0.588,0.329,,0.19,,,0.12,,,9.93,9.01,11.71,1.13,0.52,0.149,M5.5V,,,,,,,,,,96.43650760795548,0.149,0.0298,0.34500000000000064,5.744562646538029,6.487240389435719e+30,,,6.517184130558885e+30,,5.177198004426185e+30,True,    noLum,,,,,,,13081.150482914947
19,19,211795051,0.30630100000000005,727,,0.25,17.45,13.11,,,2,,,,,,,,,,,,,,,,,16.95,,0,1,All,2M,Simbad,130.616871,17.246807,128691306168186622,130.61680124,17.24675408,0.005,0.003,90,503635968,60,56122.60586806,10,88,18.7082,0.0056,18.8035,0.0096,115000,17.5008,0.002,17.593,0.005,115000,16.1106,0.0028,16.1772,0.0029,115000,15.501,0.0004,15.5585,0.005,115000,15.1953,0.0038,15.2398,0.0101,115000,KTWO211795051-C05,5,STAR,7,08 42 28.048,+17 14 48.51,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5026_GO5032_GO5048,-38.0,3.0,-6.0,3.0,,,21.329,0.097,,,,,18.908,0.009000000000000001,17.511,0.006,16.116,0.005,15.365,0.006,13.965,0.03,13.373,0.034,13.113,0.025,16.954,gri,,,5112-301-4-0141-0381,,08422804+1714485,,2015-10-30 05:19:22,1.0,0.0,0.629,1356.412,1154.239,1006.319,13,2,42,,,14,18.980529337431342,18.7082,17.533633520009907,17.5008,16.115002909288627,16.1106,15.402424202363033,15.501,15.377186432099034,15.1953,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.270172713134681,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:17.985451,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211795051-c05_kepler_v2_lc.fits,64.81416666666667,2306.631227461701,6.27404440596255e+32,291.2567954332457
20,20,211795467,0.514523,572,AD 2482,0.3,16.96,12.71,15.49,0.2369,0,Y,0.007940000000000001,,,,N,Y,N,,0.01088,0.30408,2,,,,,16.55,,0,2,All,2M,Simbad,129.73193700000002,17.252666,128701297318263691,129.73179173,17.25263165,0.004,0.004,90,503635968,60,55965.61488426,5,57,18.1734,0.0108,18.2524,0.01,115000,16.9984,0.0055,17.067999999999998,0.005,115000,15.6948,0.006,15.75,0.0049,115000,15.1103,0.0032,15.1733,0.0055,115000,14.8339,0.0088,14.8685,0.01,115000,KTWO211795467-C05,5,STAR,7,08 38 55.666,+17 15 09.60,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,-36.0,3.0,-13.0,3.0,,,21.143,0.083,,,,,18.476,0.006999999999999999,17.070999999999998,0.005,15.723,0.004,14.999,0.005,13.652,0.026,13.079,0.031,12.707,0.023,16.549,gri,,,5071-301-1-0102-0224,,08385566+1715095,,2015-10-30 07:31:17,1.0,0.0,0.623,755.308,644.236,567.336,13,1,41,,,14,18.437066881062773,18.1734,17.029920036024887,16.9984,15.697791479188206,15.6948,15.019457359316261,15.1103,14.997375202644598,14.8339,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,6.688376110835872,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:18.185114,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211795467-c05_kepler_v2_lc.fits,64.62597222222222,2306.631164334329,5.5349018516369654e+32,256.94395385746384
21,21,211795569,0.490444,688,AD 2380,0.6,13.96,11.31,24.44,0.7861,0,Y,0.00788,8.0562,0.1032,0.0,Y,M,N,,0.01065,0.55179,2,,,,,14.03,superposition of periods makes it hard to tell quality,1,2,All,2M,Simbad,129.556849,17.254378,128701295567385733,129.55671566,17.25432958,0.006,0.004,90,503635968,60,55996.03370369999,5,75,15.0405,0.0017,15.1031,0.0023,115000,13.9775,0.0031,14.0352,0.0022,16892216,13.4949,0.0075,13.5703,0.0044,115000,13.292,0.0036,13.3459,0.0009,115000,13.1817,0.0038,13.1893,0.0066,115000,KTWO211795569-C05,5,STAR,7,08 38 13.643,+17 15 15.76,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5048_GO5060_GO5095,-43.3,2.2,-15.3,2.4,,,,,15.788,0.06,14.505999999999998,0.03,15.219,0.03,13.978,0.01,13.521,0.04,,,12.087,0.022,11.443,0.022,11.306,0.021,14.03,gri,,,,537-047137,08381365+1715158,,2015-10-30 05:57:26,1.0,0.0,0.846,241.088,222.458,201.037,13,1,41,,,14,15.229092992670429,15.0405,14.009351348935391,13.9775,13.489947245746913,13.4949,13.239199280355738,13.292,13.257790336130496,13.1817,6.020599913279625,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.5589999999999999,0.1118,0.08000000000000007,6.304760106459246,2.5238293779207728e+32,1.0869359148246532e+31,2.42176209062305e+32,2.500690771102743e+32,3.30669199467803e+30,4.606442633383174e+31,False,    ,2018-09-04 15:22:18.310023,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211795569-c05_kepler_v2_lc.fits,64.79534722222222,2306.631151728412,2.732651300228114e+32,25.140868591769287
22,22,211795614,0.432817,525,AD 2354,0.6,14.62,11.39,15.99,0.7076,0,Y,0.00795,,,,N,Y,Y,,0.01268,0.58145,2,,,,,14.58,very bright neighbor off stamp,1,2,All,2M,Simbad,129.454634,17.255004,128701294545516489,129.4545168,17.2549601,0.01,0.004,0,503635968,60,55963.25174769,5,81,15.8516,0.0039,15.9292,0.0021,115000,14.668,0.0023,14.7214,0.0012,115000,13.8979,0.0003,13.9657,0.0009,115000,13.5693,0.003,13.6214,0.0022,115000,13.3993,0.009000000000000001,13.3957,0.0037,115000,KTWO211795614-C05,5,STAR,7,08 37 49.112,+17 15 18.01,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5011_GO5018_GO5020_GO5024_GO5032_GO5048,-29.7,2.4,-11.1,2.5,,,,,,,,,,,,,,,,,12.268,0.024,11.587,0.022,11.39,0.018000000000000002,14.582,JHK,,,5061-301-2-0102-0185,537-047117,08374912+1715180,,2015-10-30 06:17:41,1.0,0.0,0.8440000000000001,240.931,221.868,194.852,13,1,41,,,14,16.07484524606059,15.8516,14.698156248727512,14.668,13.895820771639151,13.8979,13.50356179464914,13.5693,13.504547465791404,13.3993,6.020599913279625,M0.5,3800,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.208,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.44003745101017,0.535,0.107,0.08000000000000007,10.839741694339398,2.1481271854810107e+32,8.862635727823252e+30,2.0620815109197712e+32,2.178010611369685e+32,2.936076022706698e+30,4.012043812898151e+31,True,CMD ,,,,,,2.6850994337899526e+32,30.296849788831825
23,23,211795706,0.507944,745,AD 2368,0.15,20.03,14.52,1.14,0.0102,0,Y,0.007120000000000001,,,,N,N,N,,0.04342,0.96489,2,,,,,17.06,,0,2,All,2M,Simbad,129.518875,17.256505999999998,128701295187008235,129.51873715,17.25645523,0.026,0.024,0,436527104,52,55862.65611111,5,62,21.1884,0.0547,21.4085,0.0736,115000,20.0587,0.0259,20.2325,0.0452,115000,18.2098,0.0156,18.3237,0.0077,115000,17.3537,0.0073,17.4316,0.0051,115000,16.9072,0.0121,17.0301,0.0267,115000,KTWO211795706-C05,5,STAR,7,08 38 04.531,+17 15 23.42,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,15.598,0.055,14.916,0.064,14.523,0.067,17.064,J,,,,,08380453+1715234,,2015-10-30 07:18:35,1.0,0.0,0.7120000000000001,5493.365,4405.773,3671.128,13,1,41,,,14,21.48757417566297,21.1884,20.099325188150086,20.0587,18.2194861026134,18.2098,17.22355135255026,17.3537,17.16575317535,16.9072,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,9.109576005501024,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:22:18.438434,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211795706-c05_kepler_v2_lc.fits,64.85180555555556,2306.631148958659,2.4436624330482097e+33,8552.939256474165
