angDist,col1,Name,EPIC,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
1.096118,676,,211841501,1.32,9.8,8.78,1.88,0.2502,1,Y,0.00738,0.5976,0.0116,1,Y,N,N,,0.00127,0.03726,2,,,,,9.95,peak splitting; only one detected,1,1,All,2M,Simbad,131.049836,17.902186999999998,129481310495313296,131.049611220, 17.902403690,0.091,0.091,90,268959744,32,56419.362337960,0,8,10.8671,0.0010,12.8686,0.0010,24,,,,,0,10.6055,0.0285,12.2815,0.0283,24,9.6674,0.0398,12.1037,0.0118,24,10.6832,0.0786,11.3069,0.1194,24
0.623729,677,HSHJ417,211920850,0.34,16.57,12.53,24.64,0.6079,0,Y,0.00805,,,,N,Y,Y,,0.01842,0.69734,2,,,,,16.22,,0,2,All,2M,Simbad,130.580162,19.037451,130841305800425432,130.579990180, 19.037390690,0.012,0.003,0,503635968,60,56000.740300930,5,77,17.8421,0.0049,17.9325,0.0111,115000,16.6335,0.0032,16.7044,0.0028,115000,15.4238,0.0034,15.4733,0.0025,115000,14.8951,0.0017,14.9410,0.0026,115000,14.6293,0.0075,14.6458,0.0009,115000
0.455704,678,AD 2928,211781646,0.23,18.21,13.25,1.34,0.1072,0,Y,0.00824,,,,M,Y,Y,,0.03912,0.66119,2,,,,,17.55,peak splitting; only one detected,0,2,All,2M,Simbad,130.324144,17.055733,128461303240537373,130.324020730, 17.055686790,0.018,0.009,0,503635968,60,55807.061759260,5,85,19.4721,0.0073,19.5886,0.0183,115000,18.2400,0.0071,18.3298,0.0062,115000,16.5766,0.0107,16.6912,0.0160,115000,15.8010,0.0050,15.8626,0.0056,115000,15.4109,0.0040,15.4667,0.0093,115000
0.496553,679,,211928574,0.2,18.13,13.57,1.49,0.2537,0,Y,0.009,,,,N,Y,N,,0.02732,0.78286,2,,,,,17.56,,0,1,All,2M,Simbad,131.960509,19.153067,130981319603934202,131.960369130, 19.153027410,0.021,0.004,0,503635968,60,55957.377372690,5,80,19.4167,0.0094,19.5231,0.0121,115000,18.2056,0.0071,18.2571,0.0072,115000,16.6498,0.0022,16.7189,0.0050,115000,15.9530,0.0031,16.0112,0.0038,115000,15.5913,0.0047,15.6495,0.0132,115000
0.554784,680,HSHJ482,212129124,0.26,17.44,12.97,6.8,0.5053,0,Y,0.00861,,,,N,Y,N,,0.03963,1.98808,2,,,,,16.02,,0,2,All,2M,Simbad,131.106491,22.599771,135121311063860216,131.106343980, 22.599698020,0.005,0.003,0,503635968,60,56091.538240740,10,68,18.6626,0.0054,18.7599,0.0082,115000,17.4684,0.0059,17.5631,0.0133,115000,16.0213,0.0027,16.0768,0.0033,115000,15.3844,0.0020,15.4299,0.0042,115000,15.0521,0.0063,15.0883,0.0084,115000
1.743369,680,HSHJ482,212129124,0.26,17.44,12.97,6.8,0.5053,0,Y,0.00861,,,,N,Y,N,,0.03963,1.98808,2,,,,,16.02,,0,2,All,2M,Simbad,131.106491,22.599771,135121311066620804,131.106643150, 22.600234450,0.052,0.052,90,268959744,32,55661.508125000,0,3,,,,,0,,,,,0,,,,,0,18.4131,0.0864,,,4112,18.1310,0.0000,,,4112
0.521507,681,AD 1215,211827220,0.44,16.49,12.1,12.22,0.7161,0,Y,0.00858,,,,N,Y,N,,0.02849,1.28539,2,,,,,16.02,,0,2,All,2M,Simbad,127.32419399999999,17.703205,129241273240874301,127.324061970, 17.703133130,0.010,0.008,90,503635968,60,56038.015763890,5,87,17.7581,0.0046,17.8419,0.0057,115000,16.5643,0.0026,16.6248,0.0022,115000,15.1789,0.0040,15.2381,0.0030,115000,14.5405,0.0025,14.5933,0.0020,115000,14.2343,0.0052,14.2598,0.0035,115000
0.380149,682,AD 1734,212155860,0.19,18.61,13.72,1.08,0.1404,0,Y,0.008,,,,N,Y,N,,0.0387,0.89344,2,,,,,17.97,,0,2,All,2M,Simbad,128.315677,23.162046,135791283155804956,128.315594820, 23.161972230,0.010,0.008,0,503635968,60,55929.737141200,5,49,19.9062,0.0284,20.0283,0.0334,115000,18.6578,0.0061,18.7449,0.0081,115000,17.0368,0.0017,17.1063,0.0040,115000,16.2905,0.0022,16.3405,0.0007,115000,15.9089,0.0039,15.9705,0.0108,115000
1.849087,682,AD 1734,212155860,0.19,18.61,13.72,1.08,0.1404,0,Y,0.008,,,,N,Y,N,,0.0387,0.89344,2,,,,,17.97,,0,2,All,2M,Simbad,128.315677,23.162046,135791283152555303,128.315229090, 23.162352980,0.051,0.051,90,268959744,32,55644.362835650,0,3,,,,,0,,,,,0,20.1727,0.0675,,,4120,20.5491,0.0000,20.1481,0.1353,16781336,,,,,0
0.543283,683,AD 2668,212007145,0.16,19.27,14.21,0.87,0.2536,0,Y,0.00724,,,,N,N,N,,0.0481,1.70779,2,,,,,18.55,,0,2,All,2M,Simbad,130.00561100000002,20.372944,132441300055078022,130.005464800, 20.372880830,0.003,0.003,90,503636096,60,56084.847037040,10,71,20.5887,0.0326,20.7958,0.0534,115000,19.2421,0.0135,19.3603,0.0194,115000,17.5825,0.0061,17.6744,0.0047,115000,16.8100,0.0056,16.8954,0.0086,115000,16.4235,0.0076,16.5343,0.0073,115000
0.528434,684,AD 2307,211801146,0.2,18.9,13.54,0.26,0.0278,0,Y,0.00793,,,,N,N,N,,0.02743,0.34875,2,,,,,18.14,,0,2,All,2M,Simbad,129.345222,17.33326,128801293451120365,129.345081960, 17.333199370,0.008,0.006,0,503635968,60,56132.661620370,10,65,20.2671,0.0144,20.4372,0.0409,115000,18.9837,0.0124,19.1154,0.0183,115000,17.0877,0.0070,17.1772,0.0116,115000,16.2321,0.0033,16.2952,0.0079,115000,15.8122,0.0051,15.8574,0.0165,115000
0.364593,685,AD 1025,211999343,0.62,13.85,11.07,14.52,0.5538,0,Y,0.0083,,,,N,Y,N,,0.00737,0.25599,2,,,,,14.19,peak splitting,1,2,All,2M,Simbad,126.960844,20.243416,132291269607392621,126.960748190, 20.243369350,0.005,0.003,0,503635968,60,55750.370405090,5,82,14.9933,0.0020,15.0444,0.0026,115000,13.8695,0.0049,13.9187,0.0023,115000,13.4560,,,,114724,13.1117,0.0015,13.1701,0.0023,115000,12.9769,0.0010,12.9941,0.0050,115000
1.433011,685,AD 1025,211999343,0.62,13.85,11.07,14.52,0.5538,0,Y,0.0083,,,,N,Y,N,,0.00737,0.25599,2,,,,,14.19,peak splitting,1,2,All,2M,Simbad,126.960844,20.243416,132291269604112334,126.960474930, 20.243219670,0.011,0.011,90,268959744,32,56499.701296300,0,3,16.7341,0.0058,17.2178,0.0065,4120,,,,,0,14.0383,0.0000,15.5407,0.0079,4120,,,,,0,,,,,0
1.944418,685,AD 1025,211999343,0.62,13.85,11.07,14.52,0.5538,0,Y,0.0083,,,,N,Y,N,,0.00737,0.25599,2,,,,,14.19,peak splitting,1,2,All,2M,Simbad,126.960844,20.243416,132291269611402104,126.961216050, 20.243003840,0.015,0.015,90,268959744,32,56608.804375000,0,3,,,,,0,18.1532,0.0000,19.0934,0.0223,4112,,,,,0,18.1008,0.0130,,,16781336,,,,,0
0.674730,686,AD 0666,211938090,0.41,16.71,12.2,,,2,,,,,,,,,,,,,,,,,16.09,,0,2,All,2M,Simbad,126.13853300000001,19.295338,131151261384154879,126.138346480, 19.295273680,0.024,0.010,90,503635968,60,56037.081203700,5,68,17.8735,0.0104,17.9346,0.0093,115000,16.6529,0.0024,16.7157,0.0032,115000,15.2815,0.0023,15.3400,0.0029,115000,14.6502,0.0057,14.6966,0.0007,115000,14.3504,0.0053,14.3517,0.0087,115000
0.518952,687,AD 3423,211771406,0.17,19.01,14.16,0.93,0.7201,0,Y,0.00804,,,,N,N,N,,0.05354,2.29769,2,,,,,18.35,,0,2,All,2M,Simbad,131.392887,16.911013,128291313927963711,131.392737280, 16.910996850,0.006,0.005,0,503635968,60,55935.348067130,5,79,20.3437,0.0099,20.5212,0.0203,115000,19.0760,0.0093,19.2068,0.0190,115000,17.4140,0.0047,17.5020,0.0100,115000,16.6527,0.0023,16.7192,0.0040,115000,16.2737,0.0055,16.3358,0.0110,115000
0.490444,688,AD 2380,211795569,0.6,13.96,11.31,24.44,0.7861,0,Y,0.00788,8.0562,0.1032,0,Y,M,N,,0.01065,0.55179,2,,,,,14.03,superposition of periods makes it hard to tell quality,1,2,All,2M,Simbad,129.556849,17.254378,128701295567385733,129.556715660, 17.254329580,0.006,0.004,90,503635968,60,55996.033703700,5,75,15.0405,0.0017,15.1031,0.0023,115000,13.9775,0.0031,14.0352,0.0022,16892216,13.4949,0.0075,13.5703,0.0044,115000,13.2920,0.0036,13.3459,0.0009,115000,13.1817,0.0038,13.1893,0.0066,115000
0.533858,689,AD 2484,212095866,0.16,19.33,14.36,0.58,0.0431,0,Y,0.00753,,,,N,N,M,,0.06487,0.56336,2,,,,,18.65,,0,2,All,2M,Simbad,129.73401,21.940865,134321297339179526,129.733863390, 21.940805860,0.010,0.006,0,503636096,60,56059.161226850,5,91,20.6444,0.0291,20.7306,0.0537,115000,19.4023,0.0106,19.5100,0.0214,115000,17.6703,0.0054,17.7555,0.0101,115000,16.8727,0.0051,16.9413,0.0054,115000,16.4732,0.0059,16.5477,0.0101,115000
0.466572,690,AD 1421,211787610,0.35,16.56,12.46,18.55,0.0715,0,Y,0.00667,,,,N,Y,M,,0.00424,0.13762,2,,,,,15.78,visual double in SDSS,0,2,All,2M,Simbad,127.7324,17.139626,128561277323387948,127.732316770, 17.139523670,0.005,0.002,90,503635968,60,55875.662048610,5,62,17.7801,0.0044,17.8483,0.0072,115000,16.6047,0.0037,16.6732,0.0042,115000,15.4130,0.0026,15.4574,0.0018,115000,14.8771,0.0036,14.9020,0.0023,115000,14.6005,0.0034,14.5907,0.0034,115000
0.556080,691,HSHJ412,211939350,0.16,19.68,14.31,1.76,0.3274,0,Y,0.00806,,,,N,N,N,,0.256,10.6102,S,,,1.75,,18.93,,0,2,All,2M,Simbad,130.554666,19.314697,131171305545638116,130.554536550, 19.314602470,0.009,0.003,0,503636096,60,56091.997071760,5,112,21.0055,0.0195,21.1489,0.0343,115000,19.7667,0.0123,19.8486,0.0235,115000,17.9544,0.0035,18.0605,0.0077,115000,17.1393,0.0060,17.1845,0.0103,115000,16.6689,0.0112,16.7451,0.0106,115000
0.687415,692,,212027750,0.69,13.31,10.82,20.31,0.3107,0,Y,0.0081,,,,N,Y,Y,,0.0021,0.05459,2,,,,,13.32,,1,1,All,2M,Simbad,132.311534,20.716921,132861323113920787,132.311335080, 20.716878060,0.024,0.019,90,503635968,60,55975.517106480,5,71,14.2219,0.0034,14.2734,0.0011,115000,13.3470,,,,114724,12.9860,,,,114724,12.7770,,,,114724,12.5803,0.0114,12.6109,0.0107,115000
1.397505,692,,212027750,0.69,13.31,10.82,20.31,0.3107,0,Y,0.0081,,,,N,Y,Y,,0.0021,0.05459,2,,,,,13.32,,1,1,All,2M,Simbad,132.311534,20.716921,132861323110170810,132.311119070, 20.716912400,0.008,0.008,90,276897792,33,56125.555173610,0,4,,,,,0,,,,,0,14.3994,0.0382,13.8820,0.0680,16777232,14.1036,0.0764,13.6549,0.0477,24,,,,,0
1.525199,692,,212027750,0.69,13.31,10.82,20.31,0.3107,0,Y,0.0081,,,,N,Y,Y,,0.0021,0.05459,2,,,,,13.32,,1,1,All,2M,Simbad,132.311534,20.716921,132861323115281330,132.311467460, 20.717340070,0.011,0.011,90,268959744,32,55925.265752310,0,3,,,,,0,,,,,0,14.8140,0.0047,,,4112,,,,,0,16.7479,0.3305,16.3545,0.0000,4120
0.546791,693,AD 1050,211978243,0.83,12.46,10.49,10.69,0.7205,0,Y,0.00814,,,,N,Y,N,,0.00913,0.36369,K,,,,10.56,12.49,,1,2,All,2M,Simbad,127.00412299999999,19.904792,131881270040686283,127.003970010, 19.904743250,0.150,0.128,90,906289152,108,55988.551435190,5,79,13.2500,,,,114724,12.5860,,,,114724,12.3120,,,,114724,12.1660,,,,114724,12.1032,0.0005,12.0968,0.0072,115000
0.539755,694,AD 3337,212086697,0.38,16.2,12.34,24.44,0.8325,0,Y,0.00796,,,,N,N,Y,,0.02204,1.05958,2,,,,,15.59,,0,2,All,2M,Simbad,131.168697,21.764945,134111311686058412,131.168562190, 21.764862510,0.014,0.007,90,503635968,60,56028.207175930,5,91,17.8045,0.0068,17.8974,0.0055,115000,16.6155,0.0016,16.6887,0.0041,115000,15.3223,0.0023,15.3759,0.0017,115000,14.7340,0.0037,14.7926,0.0012,115000,14.4519,0.0038,14.4879,0.0053,115000
0.571329,695,AD 4129,211938625,0.62,14.25,11.16,13.79,0.9182,0,Y,0.00912,,,,N,Y,Y,,0.02938,1.3902,K,,,,13.79,14.21,binary barely resolved in SDSS,1,2,All,2M,Simbad,133.444496,19.303963,131161334443495215,133.444338720, 19.303906850,0.012,0.005,0,503635968,60,55965.302199070,5,88,15.4336,0.0035,15.4751,0.0014,115000,14.2473,0.0035,14.3007,0.0013,115000,13.5709,0.0054,13.6130,0.0040,115000,13.2999,0.0033,13.3281,0.0065,115000,13.0942,0.0052,13.1155,0.0111,115000
0.616070,696,,211952098,0.16,20.31,14.34,0.13,0.0233,0,Y,0.00754,,,,N,N,Y,,0.03496,0.03554,2,,,,,16.82,,0,1,All,2M,Simbad,129.803021,19.504698,131401298029006131,129.802854830, 19.504629070,0.013,0.009,0,503635968,60,56070.733101850,5,64,21.6402,0.0389,21.8955,0.1094,115000,20.2210,0.0302,20.1998,0.0460,16892216,18.2347,0.0093,18.2810,0.0212,16892216,17.3166,0.0067,17.3807,0.0137,115000,16.8119,0.0068,16.8338,0.0186,115000
1.421213,696,,211952098,0.16,20.31,14.34,0.13,0.0233,0,Y,0.00754,,,,N,N,Y,,0.03496,0.03554,2,,,,,16.82,,0,1,All,2M,Simbad,129.803021,19.504698,131401298030476655,129.803220530, 19.505045100,0.054,0.054,90,310452224,37,56283.942175930,0,4,21.0996,0.1020,19.5248,0.0000,16777496,21.8430,,,,4,19.6527,0.0504,19.2651,0.0401,4120,18.5370,,,,4,17.8880,,,,4
0.642388,697,AD 2970,212138965,0.27,17.5,12.93,5.83,0.0838,0,N,0.0074,,,,N,N,N,,0.0085,0.11103,2,,,,,16.96,,0,2,All,2M,Simbad,130.390971,22.798801,135351303908609047,130.390787610, 22.798743910,0.015,0.004,90,503635968,60,56080.623125000,10,68,18.7913,0.0109,18.9113,0.0135,115000,17.5406,0.0038,17.6438,0.0157,115000,16.0613,0.0039,16.1292,0.0041,115000,15.3944,0.0033,15.4472,0.0030,115000,15.0633,0.0054,15.0966,0.0056,115000
0.852770,698,,211944662,0.12,21.19,15.4,,,2,,,,,,,,,,,,,,,,,17.97,,1,1,All,2M,Simbad,130.776579,19.394138,131271307764843454,130.776366570, 19.394011660,0.038,0.013,0,503635968,60,56016.676770830,5,64,23.7670,,,,114724,21.2074,0.0319,21.4570,0.0630,115000,19.3915,0.0105,19.5293,0.0293,115000,18.5811,0.0047,18.7028,0.0137,115000,18.1205,0.0166,18.2259,0.0277,115000
0.458635,699,AD 3954,211922472,0.62,14.48,11.06,,,2,,,,,,,,,cand,,,,,,,,14.35,,1,2,All,2M,Simbad,133.06053400000002,19.060842,130871330604203534,133.060401690, 19.060817680,0.008,0.008,90,503636096,60,55965.117210650,5,75,15.7682,0.0035,15.8188,0.0033,115000,14.5494,0.0018,14.5908,0.0012,115000,13.6380,0.0050,13.6891,0.0042,115000,13.2735,0.0034,13.2974,0.0014,115000,13.0473,0.0033,13.0594,0.0047,115000
0.739691,700,AD 1452,211748286,0.32,17.49,12.62,9.02,0.0514,0,N,0.00686,,,,N,Y,N,,0.0311,1.41995,2,,,,,15.97,,0,2,All,2M,Simbad,127.781644,16.584473000000003,127901277815081841,127.781440090, 16.584409550,0.002,0.002,90,503635968,60,56001.859490740,5,70,18.7323,0.0089,18.8363,0.0180,115000,17.4724,0.0028,17.5426,0.0070,115000,15.9221,0.0022,15.9821,0.0027,115000,15.2024,0.0043,15.2440,0.0036,115000,14.8284,0.0065,14.8346,0.0044,115000
0.580379,701,HSHJ472,211952875,0.15,19.63,14.51,0.29,0.3523,0,Y,0.00796,,,,N,N,Y,,0.04212,0.13058,2,,,,,18.96,,0,2,All,2M,Simbad,130.99142700000002,19.516472,131421309913600199,130.991279860, 19.516389800,0.008,0.007,90,503635968,60,55977.852650460,5,57,20.9124,0.0462,21.0534,0.0308,115000,19.6888,0.0105,19.7817,0.0266,115000,17.9373,0.0084,18.0299,0.0067,115000,17.1301,0.0063,17.2113,0.0053,115000,16.7267,0.0045,16.8116,0.0092,115000
0.624301,702,,212127087,0.56,15.28,11.65,18.11,0.6055,0,Y,0.0073,,,,N,Y,N,,0.02205,0.9088,2,,,,,15.13,,0,1,All,2M,Simbad,132.061544,22.55905,135071320614391342,132.061373130, 22.558978070,0.004,0.003,90,503635968,60,55932.818622690,5,79,16.4609,0.0064,16.5418,0.0039,115000,15.2745,0.0042,15.3331,0.0024,115000,14.3218,0.0052,14.3743,0.0019,115000,13.9116,0.0016,13.9621,0.0021,115000,13.6961,0.0035,13.7312,0.0047,115000
0.646579,703,AD 0738,211998019,0.49,15.89,11.93,18.55,0.3109,0,Y,0.00841,0.5119,0.1189,0,Y,Y,Y,,0.00553,0.1621,2,,,,,15.21,,0,2,All,2M,Simbad,126.35432,20.221593,132261263541886418,126.354133150, 20.221554060,0.003,0.003,0,503635968,60,55931.653506940,5,83,17.0301,0.0026,17.1040,0.0021,115000,15.8487,0.0025,15.9115,0.0016,115000,14.7473,0.0014,14.8061,0.0018,115000,14.2568,0.0021,14.3105,0.0020,115000,14.0102,0.0031,14.0444,0.0067,115000
0.566404,704,AD 2651,211790121,0.14,20.77,14.84,0.64,0.0424,0,Y,0.00896,,,,N,N,N,,0.05432,0.5025,2,,,,,18.21,,0,2,All,2M,Simbad,129.985972,17.175997,128611299858411663,129.985809950, 17.175969000,0.004,0.004,90,503635968,60,55887.164918980,5,53,22.0346,0.0085,22.0697,0.0602,115000,20.7778,0.0231,20.9166,0.0211,115000,18.6983,0.0104,18.8103,0.0138,115000,17.7278,0.0056,17.7987,0.0092,115000,17.2188,0.0077,17.3098,0.0328,115000
0.599868,705,AD 2159,211887567,0.14,20.37,14.71,1.74,0.1151,0,Y,0.0079,,,,N,N,N,,0.04859,1.14627,2,,,,,17.24,,0,2,All,2M,Simbad,129.09698500000002,18.545078,130251290968234579,129.096812950, 18.545043960,0.003,0.001,90,503635968,60,56075.447916670,5,60,21.6749,0.1149,21.5677,0.1634,115000,20.4651,0.0163,20.5841,0.0431,115000,18.5181,0.0057,18.6239,0.0085,115000,17.6127,0.0058,17.6976,0.0089,115000,17.1410,0.0171,17.2241,0.0126,115000
0.586698,706,AD 1660,211851325,0.54,16.23,11.75,1.17,0.4573,0,Y,0.00799,3.9849,0.1475,0,Y,N,Y,,0.01968,0.71154,2,,,,,15.01,,0,2,All,2M,Simbad,128.18671,18.036146,129641281866223864,128.186540810, 18.036119950,0.018,0.014,0,503635968,60,55898.755486110,5,94,17.2414,0.0034,17.3077,0.0047,115000,16.0428,0.0042,16.0639,0.0029,115000,14.7334,0.0091,14.8046,0.0057,115000,14.1464,0.0031,14.1845,0.0024,115000,13.8534,0.0046,13.8451,0.0070,115000
0.695037,707,AD 3401,211910548,0.19,18.29,13.63,2.13,0.2253,0,Y,0.00766,,,,N,Y,Y,,0.01051,0.3691,2,,,,,16.79,bleed stripe across stamp,0,2,All,2M,Simbad,131.338203,18.88431,130661313381011647,131.338015340, 18.884234190,0.014,0.007,0,1174724608,140,55982.584583330,6,80,19.4108,0.0168,18.7959,0.0873,16810296,18.3253,0.0063,18.2986,0.0132,16892216,16.7677,0.0026,16.8464,0.0183,115000,16.0778,0.0040,16.1458,0.0031,115000,15.7095,0.0207,15.6407,0.0033,115000
0.605936,708,AD 2642,211945119,0.26,16.6,13.01,14.18,0.1636,0,Y,0.00727,,,,N,Y,Y,,0.01727,0.63268,2,,,,,16.91,much brighter neighbor,0,2,All,2M,Simbad,129.971521,19.401047,131281299714101731,129.971354890, 19.400985500,0.003,0.002,90,503636096,60,55978.526956020,5,88,18.6758,0.0074,18.7828,0.0083,115000,17.4339,0.0037,17.5363,0.0051,115000,16.0827,0.0035,16.1406,0.0071,115000,15.4504,0.0043,15.4894,0.0029,115000,15.1257,0.0020,15.1695,0.0095,115000
0.443123,709,AD 2396,211776073,0.38,16.28,12.35,23.12,0.5729,0,Y,0.0094,,,,N,M,N,,0.0117,0.4417,2,,,,,15.54,,0,2,All,2M,Simbad,129.603625,16.976757,128371296035892516,129.603569030, 16.976646160,0.005,0.003,0,503635968,60,55957.594895830,5,69,17.5731,0.0018,17.6341,0.0158,115000,16.4060,0.0048,16.4558,0.0052,115000,15.2139,0.0033,15.2530,0.0018,115000,14.6725,0.0018,14.7180,0.0030,115000,14.3892,0.0042,14.4292,0.0052,115000
0.640384,710,AD 3873,211975002,0.15,19.37,14.45,,,2,,,,,,,,,,,,,,,,,18.74,,0,2,All,2M,Simbad,132.846754,19.855095000000002,131821328466786577,132.846593080, 19.855001540,0.007,0.006,90,503635968,60,56098.617893520,5,64,20.7020,0.0318,20.8203,0.0507,115000,19.4159,0.0060,19.5225,0.0109,115000,17.7480,0.0025,17.8008,0.0058,115000,17.0002,0.0037,17.0739,0.0055,115000,16.6388,0.0061,16.7305,0.0033,115000
0.614073,711,AD 4529,212092636,0.26,16.58,13.02,4.05,0.0735,1,Y,0.00788,,,,M,N,Y,,0.00802,0.13697,2,,,,,16.8,,0,2,All,2M,Simbad,134.52166100000002,21.879517,134251345215485935,134.521479330, 21.879491010,0.006,0.003,90,503635968,60,56017.158171300,5,74,18.4846,0.0086,18.5779,0.0100,115000,17.2476,0.0039,17.3229,0.0099,115000,15.9632,0.0027,16.0265,0.0026,115000,15.3808,0.0017,15.4349,0.0028,115000,15.1048,0.0079,15.1560,0.0074,115000
0.543653,712,JS653,211988080,0.46,15.92,12.03,27.58,0.3752,0,Y,0.0077,,,,N,N,N,,0.00639,0.26025,2,,,,,14.83,,0,1,All,2M,Simbad,131.978027,20.061911,132071319778994823,131.977866540, 20.061901630,0.006,0.003,0,503635968,60,56109.290150460,5,77,16.9864,0.0028,17.0749,0.0045,115000,15.7964,0.0053,15.8473,0.0030,115000,14.7359,0.0041,14.7838,0.0035,115000,14.2652,0.0020,14.3069,0.0009,115000,14.0254,0.0057,14.0499,0.0040,115000
0.545110,713,AD 3383,211938817,0.18,18.85,13.83,0.46,0.076,0,Y,0.00672,,,,N,N,N,,0.02462,0.13393,2,,,,,18.21,,0,2,All,2M,Simbad,131.301486,19.306873,131161313014018753,131.301335830, 19.306819690,0.005,0.002,90,503636096,60,55938.284525460,5,77,20.2248,0.0283,20.3889,0.0446,115000,18.9597,0.0120,19.0493,0.0103,115000,17.2585,0.0055,17.3444,0.0050,115000,16.4685,0.0054,16.5340,0.0064,115000,16.0575,0.0055,16.1542,0.0085,115000
0.513484,714,AD 0809,212111862,0.24,17.92,13.17,1.62,0.4315,0,Y,0.00755,,,,N,N,N,,0.03693,1.50953,2,,,,,16.47,,0,2,All,2M,Simbad,126.50511499999999,22.25556,134701265050327179,126.504981310, 22.255489040,0.011,0.002,90,503635968,60,55732.325509260,5,51,19.1259,0.0152,19.2488,0.0022,115000,17.8955,0.0114,17.9957,0.0096,115000,16.3790,0.0042,16.4376,0.0066,115000,15.6758,0.0020,15.7309,0.0046,115000,15.3310,0.0029,15.3593,0.0069,115000
0.201195,715,KW549,211905009,1.25,9.95,8.93,,,2,,,,,,,,,conf,,,,,,,,10.06,multiple complex peaks,1,1,All,2M,Simbad,130.95062,18.800759,130561309505891675,130.950668350, 18.800791070,0.055,0.055,90,369254400,44,52079.168807870,0,33,10.3900,0.0246,12.3716,0.0798,24,10.7454,0.0668,12.5799,0.0302,24,10.0522,0.0713,12.1484,0.1034,24,11.0818,0.0010,10.2923,0.0010,16778264,10.1533,0.0154,11.1201,0.0365,24
0.566699,715,KW549,211905009,1.25,9.95,8.93,,,2,,,,,,,,,conf,,,,,,,,10.06,multiple complex peaks,1,1,All,2M,Simbad,130.95062,18.800759,130561309504781344,130.950465850, 18.800699960,0.001,0.001,90,1075314688,128,55976.651851850,8,33,10.3170,,,,114788,10.0780,,,,98404,10.0150,,,,114788,10.0170,,,,98404,10.0290,,,,68
1.326204,715,KW549,211905009,1.25,9.95,8.93,,,2,,,,,,,,,conf,,,,,,,,10.06,multiple complex peaks,1,1,All,2M,Simbad,130.95062,18.800759,130561309501851390,130.950413270, 18.800446890,0.230,0.230,90,310456320,37,55306.271655090,0,3,,,,,0,10.9922,0.0015,14.6579,0.0020,24,,,,,0,,,,,0,10.6484,0.0010,10.4486,0.0010,16778264
1.445048,715,KW549,211905009,1.25,9.95,8.93,,,2,,,,,,,,,conf,,,,,,,,10.06,multiple complex peaks,1,1,All,2M,Simbad,130.95062,18.800759,130561309509131486,130.951042690, 18.800790840,0.120,0.120,90,268513280,32,55590.372905090,0,3,13.4372,0.0010,11.1007,0.0010,16777240,10.8211,,12.0457,0.0010,24,,,,,0,,,,,0,,,,,0
1.746365,715,KW549,211905009,1.25,9.95,8.93,,,2,,,,,,,,,conf,,,,,,,,10.06,multiple complex peaks,1,1,All,2M,Simbad,130.95062,18.800759,130561309513571427,130.951129290, 18.800812730,0.075,0.075,90,276901888,33,55649.237395830,0,3,,,,,0,15.6094,0.0025,13.7067,0.0034,16781336,14.4086,0.0015,12.8903,0.0010,16777240,11.9610,0.0010,11.2534,0.0010,16777232,,,,,0
0.455001,716,AD 2275,211981626,0.2,18.48,13.58,1.88,0.2951,0,Y,0.00704,,,,N,M,Y,,0.01776,0.75042,2,,,,,16.89,visual double in SDSS,0,2,All,2M,Simbad,129.281887,19.957634,131941292817669666,129.281766890, 19.957577180,0.004,0.003,0,503635968,60,56010.651736110,5,80,19.6882,0.0176,19.5604,0.0286,16892216,18.4749,0.0074,18.4532,0.0139,115000,16.8705,0.0015,16.9336,0.0093,115000,16.1273,0.0033,16.1731,0.0041,115000,15.7688,0.0044,15.7991,0.0064,115000
0.554212,717,AD 4269,212008710,0.65,13.52,10.95,11.65,0.2089,1,Y,0.00775,,,,N,Y,Y,,0.0098,0.22123,2,,,,,13.55,2x primary peak is more likely the true period,0,2,All,2M,Simbad,133.75933799999999,20.398351,132471337592538496,133.759182580, 20.398301210,0.010,0.005,90,235200512,28,55964.809490740,10,83,14.5284,0.0014,14.5931,0.0020,115000,13.5000,0.0034,13.5738,0.0064,16875832,13.2810,,,,114724,12.8997,0.0019,12.9565,0.0078,16892216,12.7466,0.0069,12.7695,0.0032,115000
0.388180,718,,211892240,0.38,16.35,12.32,21.32,0.8032,0,Y,0.00812,,,,N,N,Y,,0.02982,1.24416,2,,,,,15.42,,0,1,All,2M,Simbad,132.093862,18.612417999999998,130331320937995436,132.093751890, 18.612390840,0.007,0.005,90,503636096,60,55902.329652780,5,86,17.4751,0.0113,17.5286,0.0048,115000,16.2893,0.0064,16.3400,0.0033,115000,15.1335,0.0042,15.1837,0.0018,115000,14.6400,0.0032,14.6716,0.0032,115000,14.3667,0.0056,14.3846,0.0064,115000
